#    Energy           Range       dE/dx (elec)    dE/dx (nucl)
#   [MeV/u]         [mg/cm2]     [MeV/(mg/cm2)]  [MeV/(mg/cm2)]
# ------------------------------------------------------------
   0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
   1.5642e-03      2.6832e-04      9.6410e-01      4.5060e+00
   1.7206e-03      2.9265e-04      1.0110e+00      4.4580e+00
   1.8771e-03      3.1697e-04      1.0560e+00      4.4070e+00
   2.0335e-03      3.4166e-04      1.1140e+00      4.3550e+00
   2.1899e-03      3.6599e-04      1.2130e+00      4.3020e+00
   2.3463e-03      3.9032e-04      1.2950e+00      4.2500e+00
   2.5027e-03      4.1464e-04      1.3650e+00      4.1980e+00
   2.6592e-03      4.3897e-04      1.4240e+00      4.1460e+00
   2.8156e-03      4.6330e-04      1.4760e+00      4.0960e+00
   3.1284e-03      5.1231e-04      1.5640e+00      3.9970e+00
   3.5195e-03      5.7404e-04      1.6580e+00      3.8790e+00
   3.9105e-03      6.3612e-04      1.7450e+00      3.7670e+00
   4.3016e-03      6.9894e-04      1.8300e+00      3.6620e+00
   4.6926e-03      7.6211e-04      1.9130e+00      3.5620e+00
   5.0837e-03      8.2565e-04      1.9950e+00      3.4690e+00
   5.4747e-03      8.8956e-04      2.0760e+00      3.3810e+00
   5.8658e-03      9.5382e-04      2.1550e+00      3.2980e+00
   6.2568e-03      1.0181e-03      2.2330e+00      3.2190e+00
   7.0389e-03      1.1473e-03      2.3840e+00      3.0740e+00
   7.8211e-03      1.2766e-03      2.5290e+00      2.9440e+00
   8.6032e-03      1.4062e-03      2.6680e+00      2.8260e+00
   9.3853e-03      1.5355e-03      2.8030e+00      2.7180e+00
   1.0167e-02      1.6647e-03      2.9330e+00      2.6200e+00
   1.0949e-02      1.7933e-03      3.0600e+00      2.5300e+00
   1.2514e-02      2.0489e-03      3.3070e+00      2.3700e+00
   1.4078e-02      2.3016e-03      3.5460e+00      2.2320e+00
   1.5642e-02      2.5507e-03      3.7790e+00      2.1110e+00
   1.7206e-02      2.7958e-03      4.0100e+00      2.0050e+00
   1.8771e-02      3.0365e-03      4.2380e+00      1.9110e+00
   2.0335e-02      3.2725e-03      4.4650e+00      1.8270e+00
   2.1899e-02      3.5038e-03      4.6910e+00      1.7500e+00
   2.3463e-02      3.7398e-03      4.9160e+00      1.6810e+00
   2.5027e-02      3.9576e-03      5.1400e+00      1.6180e+00
   2.6592e-02      4.1755e-03      5.3630e+00      1.5600e+00
   2.8156e-02      4.3933e-03      5.5850e+00      1.5070e+00
   3.1284e-02      4.7927e-03      6.0270e+00      1.4120e+00
   3.5195e-02      5.2647e-03      6.5740e+00      1.3110e+00
   3.9105e-02      5.7367e-03      7.1110e+00      1.2260e+00
   4.3016e-02      6.1724e-03      7.6390e+00      1.1520e+00
   4.6926e-02      6.6081e-03      8.1540e+00      1.0880e+00
   5.0837e-02      7.0075e-03      8.6550e+00      1.0310e+00
   5.4747e-02      7.3706e-03      9.1430e+00      9.8070e-01
   5.8658e-02      7.7700e-03      9.6150e+00      9.3570e-01
   6.2568e-02      8.0968e-03      1.0070e+01      8.9510e-01
   7.0389e-02      8.7866e-03      1.0940e+01      8.2480e-01
   7.8211e-02      9.4039e-03      1.1750e+01      7.6590e-01
   8.6032e-02      1.0021e-02      1.2490e+01      7.1570e-01
   9.3853e-02      1.0566e-02      1.3180e+01      6.7230e-01
   1.0167e-01      1.1110e-02      1.3820e+01      6.3450e-01
   1.0949e-01      1.1655e-02      1.4410e+01      6.0110e-01
   1.2514e-01      1.2635e-02      1.5470e+01      5.4490e-01
   1.4078e-01      1.3579e-02      1.6390e+01      4.9920e-01
   1.5642e-01      1.4487e-02      1.7190e+01      4.6120e-01
   1.7206e-01      1.5322e-02      1.7900e+01      4.2910e-01
   1.8771e-01      1.6157e-02      1.8530e+01      4.0160e-01
   2.0335e-01      1.6992e-02      1.9090e+01      3.7780e-01
   2.1899e-01      1.7755e-02      1.9610e+01      3.5680e-01
   2.3463e-01      1.8517e-02      2.0080e+01      3.3830e-01
   2.5027e-01      1.9280e-02      2.0520e+01      3.2170e-01
   2.6592e-01      2.0042e-02      2.0930e+01      3.0690e-01
   2.8156e-01      2.0768e-02      2.1310e+01      2.9350e-01
   3.1284e-01      2.2184e-02      2.2020e+01      2.7010e-01
