#    Energy           Range       dE/dx (elec)    dE/dx (nucl)
#   [MeV/u]         [mg/cm2]     [MeV/(mg/cm2)]  [MeV/(mg/cm2)]
# ------------------------------------------------------------
   0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
   1.5642e-03      2.5589e-04      9.2250e-01      4.9710e+00
   1.7206e-03      2.7978e-04      9.6750e-01      4.8980e+00
   1.8771e-03      3.0385e-04      1.0110e+00      4.8250e+00
   2.0335e-03      3.2809e-04      1.0490e+00      4.7520e+00
   2.1899e-03      3.5257e-04      1.0760e+00      4.6800e+00
   2.3463e-03      3.7727e-04      1.1060e+00      4.6090e+00
   2.5027e-03      4.0218e-04      1.1380e+00      4.5400e+00
   2.6592e-03      4.2730e-04      1.1720e+00      4.4730e+00
   2.8156e-03      4.5258e-04      1.2070e+00      4.4070e+00
   3.1284e-03      5.0368e-04      1.2780e+00      4.2810e+00
   3.5195e-03      5.6838e-04      1.3660e+00      4.1340e+00
   3.9105e-03      6.3394e-04      1.4510e+00      3.9970e+00
   4.3016e-03      7.0026e-04      1.5310e+00      3.8700e+00
   4.6926e-03      7.6728e-04      1.6060e+00      3.7510e+00
   5.0837e-03      8.3498e-04      1.6770e+00      3.6410e+00
   5.4747e-03      9.0327e-04      1.7430e+00      3.5380e+00
   5.8658e-03      9.7218e-04      1.8050e+00      3.4410e+00
   6.2568e-03      1.0416e-03      1.8630e+00      3.3510e+00
   7.0389e-03      1.1821e-03      1.9700e+00      3.1860e+00
   7.8211e-03      1.3245e-03      2.0660e+00      3.0390e+00
   8.6032e-03      1.4686e-03      2.1540e+00      2.9070e+00
   9.3853e-03      1.6141e-03      2.2350e+00      2.7870e+00
   1.0167e-02      1.7610e-03      2.3120e+00      2.6790e+00
   1.0949e-02      1.9090e-03      2.3860e+00      2.5800e+00
   1.2514e-02      2.2094e-03      2.5270e+00      2.4070e+00
   1.4078e-02      2.5027e-03      2.6670e+00      2.2580e+00
   1.5642e-02      2.8156e-03      2.8100e+00      2.1300e+00
   1.7206e-02      3.1089e-03      2.9570e+00      2.0170e+00
   1.8771e-02      3.4022e-03      3.1090e+00      1.9170e+00
   2.0335e-02      3.6954e-03      3.2680e+00      1.8290e+00
   2.1899e-02      3.9887e-03      3.4320e+00      1.7490e+00
   2.3463e-02      4.2820e-03      3.6020e+00      1.6770e+00
   2.5027e-02      4.5558e-03      3.7760e+00      1.6110e+00
   2.6592e-02      4.8491e-03      3.9550e+00      1.5520e+00
   2.8156e-02      5.1032e-03      4.1380e+00      1.4970e+00
   3.1284e-02      5.6312e-03      4.5130e+00      1.3990e+00
   3.5195e-02      6.2568e-03      4.9980e+00      1.2960e+00
   3.9105e-02      6.8434e-03      5.4940e+00      1.2080e+00
   4.3016e-02      7.3909e-03      5.9980e+00      1.1340e+00
   4.6926e-02      7.8993e-03      6.5070e+00      1.0680e+00
   5.0837e-02      8.3881e-03      7.0170e+00      1.0110e+00
   5.4747e-02      8.8573e-03      7.5270e+00      9.6070e-01
   5.8658e-02      9.2875e-03      8.0340e+00      9.1550e-01
   6.2568e-02      9.7177e-03      8.5380e+00      8.7480e-01
   7.0389e-02      1.0500e-02      9.5300e+00      8.0450e-01
   7.8211e-02      1.1204e-02      1.0490e+01      7.4580e-01
   8.6032e-02      1.1868e-02      1.1430e+01      6.9590e-01
   9.3853e-02      1.2475e-02      1.2330e+01      6.5300e-01
   1.0167e-01      1.3061e-02      1.3190e+01      6.1550e-01
   1.0949e-01      1.3609e-02      1.4020e+01      5.8250e-01
   1.2514e-01      1.4606e-02      1.5570e+01      5.2710e-01
   1.4078e-01      1.5544e-02      1.6980e+01      4.8220e-01
   1.5642e-01      1.6385e-02      1.8270e+01      4.4500e-01
