#    Energy           Range       dE/dx (elec)    dE/dx (nucl)
#   [MeV/u]         [mg/cm2]     [MeV/(mg/cm2)]  [MeV/(mg/cm2)]
# ------------------------------------------------------------
   0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
   4.1693e-03      1.8242e-03      9.1700e-01      8.7600e-01
   4.5862e-03      2.0130e-03      9.4670e-01      8.4110e-01
   5.0031e-03      2.2026e-03      9.7560e-01      8.0930e-01
   5.4201e-03      2.3952e-03      1.0050e+00      7.8020e-01
   5.8370e-03      2.5878e-03      1.0340e+00      7.5350e-01
   6.2539e-03      2.7814e-03      1.0640e+00      7.2880e-01
   6.6708e-03      2.9759e-03      1.0950e+00      7.0600e-01
   7.0878e-03      3.1695e-03      1.1260e+00      6.8480e-01
   7.5047e-03      3.3630e-03      1.1590e+00      6.6510e-01
   8.3385e-03      3.7482e-03      1.2260e+00      6.2940e-01
   9.3809e-03      4.2234e-03      1.3130e+00      5.9060e-01
   1.0423e-02      4.6898e-03      1.4050e+00      5.5700e-01
   1.1465e-02      5.1447e-03      1.4990e+00      5.2750e-01
   1.2508e-02      5.5879e-03      1.5950e+00      5.0150e-01
   1.3550e-02      6.0195e-03      1.6930e+00      4.7830e-01
   1.4592e-02      6.4386e-03      1.7920e+00      4.5750e-01
   1.5635e-02      6.8441e-03      1.8920e+00      4.3860e-01
   1.6677e-02      7.2389e-03      1.9920e+00      4.2150e-01
   1.8762e-02      7.9928e-03      2.1940e+00      3.9150e-01
   2.0846e-02      8.7032e-03      2.3960e+00      3.6600e-01
   2.2931e-02      9.3748e-03      2.5960e+00      3.4400e-01
   2.5016e-02      9.9680e-03      2.7950e+00      3.2480e-01
   2.7100e-02      1.0645e-02      2.9900e+00      3.0800e-01
   2.9185e-02      1.1226e-02      3.1820e+00      2.9300e-01
   3.3354e-02      1.2291e-02      3.5550e+00      2.6740e-01
   3.7523e-02      1.3258e-02      3.9120e+00      2.4650e-01
   4.1693e-02      1.4129e-02      4.2530e+00      2.2890e-01
   4.5862e-02      1.5000e-02      4.5770e+00      2.1390e-01
   5.0031e-02      1.5871e-02      4.8840e+00      2.0100e-01
   5.4201e-02      1.6646e-02      5.1760e+00      1.8970e-01
   5.8370e-02      1.7323e-02      5.4520e+00      1.7970e-01
   6.2539e-02      1.8097e-02      5.7150e+00      1.7080e-01
   6.6708e-02      1.8678e-02      5.9640e+00      1.6290e-01
   7.0878e-02      1.9355e-02      6.1990e+00      1.5580e-01
   7.5047e-02      2.0033e-02      6.4230e+00      1.4930e-01
   8.3385e-02      2.1194e-02      6.8370e+00      1.3790e-01
   9.3809e-02      2.2646e-02      7.2980e+00      1.2620e-01
   1.0423e-01      2.4001e-02      7.7050e+00      1.1640e-01
   1.1465e-01      2.5259e-02      8.0650e+00      1.0820e-01
   1.2508e-01      2.6517e-02      8.3850e+00      1.0120e-01
   1.3550e-01      2.7678e-02      8.6700e+00      9.5090e-02
   1.4592e-01      2.8840e-02      8.9240e+00      8.9750e-02
   1.5635e-01      3.0001e-02      9.1520e+00      8.5030e-02
   1.6677e-01      3.1065e-02      9.3570e+00      8.0820e-02
   1.8762e-01      3.3195e-02      9.7080e+00      7.3640e-02
   2.0846e-01      3.5324e-02      9.9960e+00      6.7720e-02
   2.2931e-01      3.7356e-02      1.0230e+01      6.2750e-02
   2.5016e-01      3.9388e-02      1.0430e+01      5.8520e-02
   2.7100e-01      4.1324e-02      1.0600e+01      5.4860e-02
   2.9185e-01      4.3259e-02      1.0740e+01      5.1670e-02
   3.3354e-01      4.7034e-02      1.0960e+01      4.6360e-02
   3.7523e-01      5.0808e-02      1.1120e+01      4.2100e-02
   4.1693e-01      5.4486e-02      1.1230e+01      3.8620e-02
   4.5862e-01      5.8163e-02      1.1320e+01      3.5700e-02
   5.0031e-01      6.1841e-02      1.1380e+01      3.3220e-02
   5.4201e-01      6.5518e-02      1.1430e+01      3.1090e-02
   5.8370e-01      6.9099e-02      1.1460e+01      2.9230e-02
   6.2539e-01      7.2680e-02      1.1480e+01      2.7600e-02
   6.6708e-01      7.6357e-02      1.1490e+01      2.6150e-02
   7.0878e-01      7.9938e-02      1.1490e+01      2.4860e-02
   7.5047e-01      8.3615e-02      1.1480e+01      2.3690e-02
   8.3385e-01      9.0777e-02      1.1460e+01      2.1680e-02
   9.3809e-01      9.9874e-02      1.1410e+01      1.9630e-02
   1.0423e+00      1.0907e-01      1.1340e+01      1.7960e-02
   1.1465e+00      1.1826e-01      1.1250e+01      1.6560e-02
   1.2508e+00      1.2755e-01      1.1160e+01      1.5380e-02
   1.3550e+00      1.3694e-01      1.1060e+01      1.4370e-02
   1.4592e+00      1.4633e-01      1.0950e+01      1.3480e-02
   1.5635e+00      1.5591e-01      1.0840e+01      1.2710e-02
   1.6677e+00      1.6559e-01      1.0720e+01      1.2030e-02
   1.8762e+00      1.8513e-01      1.0490e+01      1.0870e-02
   2.0846e+00      2.0526e-01      1.0260e+01      9.9260e-03
   2.2931e+00      2.2588e-01      9.9640e+00      9.1420e-03
   2.5016e+00      2.4707e-01      9.6470e+00      8.4790e-03
   2.7100e+00      2.6894e-01      9.3830e+00      7.9110e-03
   2.9185e+00      2.9149e-01      9.1300e+00      7.4180e-03
   3.3354e+00      3.3833e-01      8.6520e+00      6.6050e-03
   3.7523e+00      3.8779e-01      8.2140e+00      5.9600e-03
   4.1693e+00      4.3976e-01      7.8130e+00      5.4360e-03
   4.5862e+00      4.9443e-01      7.4470e+00      5.0000e-03
   5.0031e+00      5.5163e-01      7.1120e+00      4.6330e-03
   5.4201e+00      6.1153e-01      6.8050e+00      4.3190e-03
   5.8370e+00      6.7405e-01      6.5230e+00      4.0460e-03
   6.2539e+00      7.3928e-01      6.2630e+00      3.8080e-03
   6.6708e+00      8.0712e-01      6.0250e+00      3.5970e-03
   7.0878e+00      8.7758e-01      5.8040e+00      3.4100e-03
   7.5047e+00      9.5074e-01      5.6000e+00      3.2420e-03
   8.3385e+00      1.1046e+00      5.2340e+00      2.9530e-03
   9.3809e+00      1.3116e+00      4.8450e+00      2.6610e-03
   1.0423e+01      1.5344e+00      4.5140e+00      2.4230e-03
   1.1465e+01      1.7729e+00      4.2300e+00      2.2270e-03
   1.2508e+01      2.0267e+00      3.9840e+00      2.0610e-03
   1.3550e+01      2.2957e+00      3.7690e+00      1.9190e-03
   1.4592e+01      2.5793e+00      3.5780e+00      1.7960e-03
   1.5635e+01      2.8777e+00      3.4090e+00      1.6890e-03
   1.6677e+01      3.1905e+00      3.2560e+00      1.5940e-03
   1.8762e+01      3.8583e+00      2.9920e+00      1.4350e-03
   2.0846e+01      4.5821e+00      2.7710e+00      1.3060e-03
   2.2931e+01      5.3614e+00      2.5820e+00      1.1990e-03
   2.5016e+01      6.1957e+00      2.4170e+00      1.1090e-03
   2.7100e+01      7.0852e+00      2.2720e+00      1.0320e-03
   2.9185e+01      8.0301e+00      2.1420e+00      9.6520e-04
   3.3354e+01      1.0065e+01      1.9280e+00      8.5590e-04
   3.7523e+01      1.2387e+01      1.7590e+00      7.6960e-04
   4.1693e+01      1.4807e+01      1.6200e+00      6.9980e-04
   4.5862e+01      1.7517e+01      1.5040e+00      6.4200e-04
   5.0031e+01      2.0323e+01      1.4050e+00      5.9340e-04
   5.4201e+01      2.3420e+01      1.3200e+00      5.5200e-04
   5.8370e+01      2.6710e+01      1.2470e+00      5.1610e-04
   6.2539e+01      3.0098e+01      1.1820e+00      4.8480e-04
   6.6708e+01      3.3678e+01      1.1250e+00      4.5720e-04
   7.0878e+01      3.7550e+01      1.0740e+00      4.3280e-04
   7.5047e+01      4.1421e+01      1.0290e+00      4.1090e-04
   8.3385e+01      4.9937e+01      9.5000e-01      3.7330e-04
   9.3809e+01      6.1357e+01      8.7010e-01      3.3540e-04
   1.0423e+02      7.3841e+01      8.0510e-01      3.0470e-04
   1.1465e+02      8.7196e+01      7.5130e-01      2.7930e-04
   1.2508e+02      1.0152e+02      7.0590e-01      2.5800e-04
   1.3550e+02      1.1671e+02      6.6710e-01      2.3980e-04
   1.4592e+02      1.3278e+02      6.3360e-01      2.2410e-04
   1.5635e+02      1.4962e+02      6.0440e-01      2.1040e-04
   1.6677e+02      1.6723e+02      5.7860e-01      1.9840e-04
   1.8762e+02      2.0468e+02      5.3530e-01      1.7810e-04
   2.0846e+02      2.4494e+02      5.0040e-01      1.6170e-04
   2.2931e+02      2.8791e+02      4.7160e-01      1.4820e-04
   2.5016e+02      3.3330e+02      4.4750e-01      1.3680e-04
   2.7100e+02      3.8091e+02      4.2700e-01      1.2710e-04
   2.9185e+02      4.3085e+02      4.0940e-01      1.1880e-04
   3.3354e+02      5.3644e+02      3.8080e-01      1.0500e-04
   3.7523e+02      6.4928e+02      3.5860e-01      9.4250e-05
   4.1693e+02      7.6851e+02      3.4080e-01      8.5530e-05
