#    Energy           Range       dE/dx (elec)    dE/dx (nucl)
#   [MeV/u]         [mg/cm2]     [MeV/(mg/cm2)]  [MeV/(mg/cm2)]
# ------------------------------------------------------------
   0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
   4.1693e-04      1.4619e-04      3.9420e-01      2.2990e+00
   4.5862e-04      1.5901e-04      4.1350e-01      2.2860e+00
   5.0031e-04      1.7182e-04      4.3190e-01      2.2710e+00
   5.4201e-04      1.8464e-04      4.4950e-01      2.2550e+00
   5.8370e-04      1.9803e-04      4.6650e-01      2.2380e+00
   6.2539e-04      2.1085e-04      4.8280e-01      2.2200e+00
   6.6708e-04      2.2366e-04      4.9870e-01      2.2010e+00
   7.0878e-04      2.3706e-04      5.1400e-01      2.1820e+00
   7.5047e-04      2.4987e-04      5.2890e-01      2.1630e+00
   8.3385e-04      2.7608e-04      5.5750e-01      2.1250e+00
   9.3809e-04      3.0928e-04      5.9140e-01      2.0770e+00
   1.0423e-03      3.4306e-04      6.2340e-01      2.0300e+00
   1.1465e-03      3.7684e-04      6.5380e-01      1.9850e+00
   1.2508e-03      4.1121e-04      6.8290e-01      1.9420e+00
   1.3550e-03      4.4557e-04      7.1070e-01      1.9000e+00
   1.4592e-03      4.8052e-04      7.3760e-01      1.8600e+00
   1.5635e-03      5.1547e-04      7.6350e-01      1.8220e+00
   1.6677e-03      5.5100e-04      7.8850e-01      1.7850e+00
   1.8762e-03      6.2264e-04      8.3630e-01      1.7170e+00
   2.0846e-03      6.9428e-04      8.9730e-01      1.6540e+00
   2.2931e-03      7.6650e-04      9.6590e-01      1.5960e+00
   2.5016e-03      8.3931e-04      1.0200e+00      1.5430e+00
   2.7100e-03      9.1153e-04      1.0640e+00      1.4940e+00
   2.9185e-03      9.8492e-04      1.1010e+00      1.4480e+00
   3.3354e-03      1.1323e-03      1.1630e+00      1.3660e+00
   3.7523e-03      1.2820e-03      1.2150e+00      1.2940e+00
   4.1693e-03      1.4334e-03      1.2630e+00      1.2300e+00
   4.5862e-03      1.5866e-03      1.3080e+00      1.1740e+00
   5.0031e-03      1.7404e-03      1.3530e+00      1.1230e+00
   5.4201e-03      1.8947e-03      1.3980e+00      1.0770e+00
   5.8370e-03      2.0496e-03      1.4440e+00      1.0350e+00
   6.2539e-03      2.2046e-03      1.4900e+00      9.9710e-01
   6.6708e-03      2.3595e-03      1.5370e+00      9.6220e-01
   7.0878e-03      2.5138e-03      1.5850e+00      9.3000e-01
   7.5047e-03      2.6670e-03      1.6330e+00      9.0030e-01
   8.3385e-03      2.9711e-03      1.7300e+00      8.4700e-01
   9.3809e-03      3.3450e-03      1.8510e+00      7.8980e-01
   1.0423e-02      3.7114e-03      1.9720e+00      7.4090e-01
   1.1465e-02      4.0684e-03      2.0910e+00      6.9850e-01
   1.2508e-02      4.4167e-03      2.2090e+00      6.6130e-01
   1.3550e-02      4.7563e-03      2.3240e+00      6.2840e-01
   1.4592e-02      5.0877e-03      2.4380e+00      5.9910e-01
   1.5635e-02      5.4104e-03      2.5500e+00      5.7270e-01
   1.6677e-02      5.7249e-03      2.6610e+00      5.4880e-01
   1.8762e-02      6.3487e-03      2.8800e+00      5.0730e-01
   2.0846e-02      6.9311e-03      3.0960e+00      4.7240e-01
   2.2931e-02      7.4553e-03      3.3090e+00      4.4240e-01
   2.5016e-02      7.9795e-03      3.5190e+00      4.1650e-01
   2.7100e-02      8.5037e-03      3.7250e+00      3.9380e-01
   2.9185e-02      8.9697e-03      3.9270e+00      3.7370e-01
   3.3354e-02      9.8434e-03      4.3210e+00      3.3970e-01
   3.7523e-02      1.0717e-02      4.7010e+00      3.1190e-01
   4.1693e-02      1.1474e-02      5.0690e+00      2.8880e-01
   4.5862e-02      1.2231e-02      5.4250e+00      2.6920e-01
   5.0031e-02      1.2930e-02      5.7710e+00      2.5230e-01
   5.4201e-02      1.3629e-02      6.1080e+00      2.3770e-01
   5.8370e-02      1.4212e-02      6.4370e+00      2.2480e-01
   6.2539e-02      1.4852e-02      6.7580e+00      2.1330e-01
   6.6708e-02      1.5435e-02      7.0720e+00      2.0310e-01
   7.0878e-02      1.5959e-02      7.3790e+00      1.9390e-01
   7.5047e-02      1.6483e-02      7.6790e+00      1.8560e-01
   8.3385e-02      1.7532e-02      8.2610e+00      1.7110e-01
   9.3809e-02      1.8697e-02      8.9540e+00      1.5610e-01
   1.0423e-01      1.9803e-02      9.6100e+00      1.4380e-01
   1.1465e-01      2.0852e-02      1.0230e+01      1.3340e-01
   1.2508e-01      2.1784e-02      1.0820e+01      1.2450e-01
   1.3550e-01      2.2715e-02      1.1360e+01      1.1690e-01
   1.4592e-01      2.3589e-02      1.1880e+01      1.1010e-01
   1.5635e-01      2.4463e-02      1.2360e+01      1.0420e-01
   1.6677e-01      2.5278e-02      1.2810e+01      9.8970e-02
   1.8762e-01      2.6851e-02      1.3620e+01      9.0000e-02
   2.0846e-01      2.8307e-02      1.4320e+01      8.2630e-02
   2.2931e-01      2.9705e-02      1.4910e+01      7.6460e-02
   2.5016e-01      3.1103e-02      1.5430e+01      7.1220e-02
   2.7100e-01      3.2442e-02      1.5870e+01      6.6690e-02
   2.9185e-01      3.3724e-02      1.6250e+01      6.2750e-02
   3.3354e-01      3.6228e-02      1.6850e+01      5.6200e-02
   3.7523e-01      3.8675e-02      1.7280e+01      5.0970e-02
   4.1693e-01      4.1004e-02      1.7590e+01      4.6680e-02
   4.5862e-01      4.3392e-02      1.7810e+01      4.3110e-02
   5.0031e-01      4.5722e-02      1.7950e+01      4.0080e-02
   5.4201e-01      4.7994e-02      1.8020e+01      3.7470e-02
   5.8370e-01      5.0323e-02      1.8040e+01      3.5200e-02
   6.2539e-01      5.2595e-02      1.8030e+01      3.3210e-02
   6.6708e-01      5.4925e-02      1.7980e+01      3.1450e-02
   7.0878e-01      5.7255e-02      1.7900e+01      2.9870e-02
   7.5047e-01      5.9584e-02      1.7800e+01      2.8460e-02
   8.3385e-01      6.4302e-02      1.7560e+01      2.6020e-02
   9.3809e-01      7.0301e-02      1.7210e+01      2.3530e-02
   1.0423e+00      7.6417e-02      1.6830e+01      2.1510e-02
   1.1465e+00      8.2649e-02      1.6450e+01      1.9820e-02
   1.2508e+00      8.9056e-02      1.6060e+01      1.8390e-02
   1.3550e+00      9.5580e-02      1.5690e+01      1.7170e-02
   1.4592e+00      1.0234e-01      1.5320e+01      1.6100e-02
   1.5635e+00      1.0921e-01      1.4970e+01      1.5170e-02
   1.6677e+00      1.1626e-01      1.4630e+01      1.4350e-02
   1.8762e+00      1.3082e-01      1.3990e+01      1.2950e-02
   2.0846e+00      1.4596e-01      1.3500e+01      1.1820e-02
   2.2931e+00      1.6163e-01      1.3080e+01      1.0880e-02
   2.5016e+00      1.7788e-01      1.2590e+01      1.0080e-02
   2.7100e+00      1.9471e-01      1.2130e+01      9.4030e-03
   2.9185e+00      2.1219e-01      1.1720e+01      8.8130e-03
   3.3354e+00      2.4894e-01      1.0980e+01      7.8400e-03
   3.7523e+00      2.8802e-01      1.0350e+01      7.0690e-03
   4.1693e+00      3.2943e-01      9.7890e+00      6.4430e-03
   4.5862e+00      3.7317e-01      9.2960e+00      5.9240e-03
