#    Energy           Range       dE/dx (elec)    dE/dx (nucl)
#   [MeV/u]         [mg/cm2]     [MeV/(mg/cm2)]  [MeV/(mg/cm2)]
# ------------------------------------------------------------
   0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
   1.7259e-03      3.3051e-04      5.4330e-01      4.0420e+00
   1.8985e-03      3.6216e-04      5.6990e-01      3.9880e+00
   2.0711e-03      3.9381e-04      6.7800e-01      3.9330e+00
   2.2437e-03      4.2506e-04      8.5280e-01      3.8770e+00
   2.4163e-03      4.5551e-04      9.7080e-01      3.8220e+00
   2.5889e-03      4.8595e-04      1.0480e+00      3.7680e+00
   2.7615e-03      5.1640e-04      1.0960e+00      3.7150e+00
   2.9341e-03      5.4725e-04      1.1240e+00      3.6630e+00
   3.1067e-03      5.7810e-04      1.1400e+00      3.6120e+00
   3.4518e-03      6.4099e-04      1.1510e+00      3.5140e+00
   3.8833e-03      7.2192e-04      1.1540e+00      3.3980e+00
   4.3148e-03      8.0525e-04      1.1650e+00      3.2900e+00
   4.7463e-03      8.9058e-04      1.1890e+00      3.1890e+00
   5.1778e-03      9.7752e-04      1.2260e+00      3.0950e+00
   5.6093e-03      1.0657e-03      1.2750e+00      3.0070e+00
   6.0407e-03      1.1550e-03      1.3330e+00      2.9250e+00
   6.4722e-03      1.2443e-03      1.3980e+00      2.8480e+00
   6.9037e-03      1.3345e-03      1.4680e+00      2.7750e+00
   7.7667e-03      1.5151e-03      1.6160e+00      2.6420e+00
   8.6296e-03      1.6954e-03      1.7670e+00      2.5230e+00
   9.4926e-03      1.8749e-03      1.9150e+00      2.4160e+00
   1.0356e-02      2.0532e-03      2.0570e+00      2.3190e+00
   1.1219e-02      2.2303e-03      2.1900e+00      2.2310e+00
   1.2081e-02      2.4061e-03      2.3140e+00      2.1500e+00
   1.3807e-02      2.7547e-03      2.5350e+00      2.0080e+00
   1.5533e-02      3.1000e-03      2.7210e+00      1.8860e+00
   1.7259e-02      3.4425e-03      2.8780e+00      1.7810e+00
   1.8985e-02      3.7835e-03      3.0100e+00      1.6880e+00
   2.0711e-02      4.1264e-03      3.1230e+00      1.6060e+00
   2.2437e-02      4.4469e-03      3.2190e+00      1.5330e+00
   2.4163e-02      4.8075e-03      3.3030e+00      1.4670e+00
   2.5889e-02      5.1280e-03      3.3790e+00      1.4070e+00
   2.7615e-02      5.4885e-03      3.4480e+00      1.3530e+00
   2.9341e-02      5.8090e-03      3.5130e+00      1.3030e+00
   3.1067e-02      6.1696e-03      3.5750e+00      1.2570e+00
   3.4518e-02      6.8106e-03      3.6990e+00      1.1760e+00
   3.8833e-02      7.6519e-03      3.8630e+00      1.0900e+00
   4.3148e-02      8.4932e-03      4.0470e+00      1.0170e+00
   4.7463e-02      9.2944e-03      4.2570e+00      9.5500e-01
   5.1778e-02      1.0056e-02      4.4940e+00      9.0060e-01
   5.6093e-02      1.0817e-02      4.7590e+00      8.5290e-01
   6.0407e-02      1.1538e-02      5.0490e+00      8.1050e-01
   6.4722e-02      1.2219e-02      5.3630e+00      7.7260e-01
   6.9037e-02      1.2900e-02      5.6970e+00      7.3850e-01
   7.7667e-02      1.4142e-02      6.4140e+00      6.7960e-01
   8.6296e-02      1.5264e-02      7.1760e+00      6.3030e-01
   9.4926e-02      1.6305e-02      7.9630e+00      5.8840e-01
   1.0356e-01      1.7227e-02      8.7590e+00      5.5230e-01
   1.1219e-01      1.8108e-02      9.5500e+00      5.2080e-01
   1.2081e-01      1.8909e-02      1.0330e+01      4.9310e-01
   1.3807e-01      2.0392e-02      1.1820e+01      4.4640e-01
   1.5533e-01      2.1714e-02      1.3190e+01      4.0850e-01
   1.7259e-01      2.2916e-02      1.4450e+01      3.7710e-01
   1.8985e-01      2.3997e-02      1.5580e+01      3.5060e-01
   2.0711e-01      2.5039e-02      1.6600e+01      3.2800e-01
   2.2437e-01      2.6040e-02      1.7520e+01      3.0830e-01
   2.4163e-01      2.6962e-02      1.8350e+01      2.9100e-01
   2.5889e-01      2.7883e-02      1.9100e+01      2.7580e-01
   2.7615e-01      2.8725e-02      1.9770e+01      2.6220e-01
   2.9341e-01      2.9566e-02      2.0380e+01      2.5000e-01
   3.1067e-01      3.0407e-02      2.0940e+01      2.3890e-01
   3.4518e-01      3.1970e-02      2.1910e+01      2.1980e-01
   3.8833e-01      3.3893e-02      2.2920e+01      2.0010e-01
   4.3148e-01      3.5695e-02      2.3750e+01      1.8390e-01
   4.7463e-01      3.7498e-02      2.4460e+01      1.7030e-01
   5.1778e-01      3.9221e-02      2.5070e+01      1.5870e-01
   5.6093e-01      4.0903e-02      2.5600e+01      1.4870e-01
   6.0407e-01      4.2546e-02      2.6070e+01      1.4000e-01
   6.4722e-01      4.4189e-02      2.6490e+01      1.3240e-01
   6.9037e-01      4.5791e-02      2.6880e+01      1.2550e-01
   7.7667e-01      4.8956e-02      2.7540e+01      1.1400e-01
   8.6296e-01      5.2041e-02      2.8110e+01      1.0450e-01
   9.4926e-01      5.5045e-02      2.8610e+01      9.6530e-02
   1.0356e+00      5.8010e-02      2.9040e+01      8.9790e-02
   1.1219e+00      6.0975e-02      2.9410e+01      8.3990e-02
   1.2081e+00      6.3859e-02      2.9740e+01      7.8950e-02
   1.3807e+00      6.9588e-02      3.0290e+01      7.0580e-02
   1.5533e+00      7.5237e-02      3.0700e+01      6.3920e-02
   1.7259e+00      8.0805e-02      3.1010e+01      5.8480e-02
   1.8985e+00      8.6374e-02      3.1230e+01      5.3940e-02
   2.0711e+00      9.1862e-02      3.1390e+01      5.0100e-02
   2.2437e+00      9.7351e-02      3.1360e+01      4.6800e-02
   2.4163e+00      1.0288e-01      3.1090e+01      4.3930e-02
   2.5889e+00      1.0841e-01      3.0960e+01      4.1410e-02
   2.7615e+00      1.1398e-01      3.0790e+01      3.9190e-02
   2.9341e+00      1.1963e-01      3.0600e+01      3.7200e-02
   3.1067e+00      1.2527e-01      3.0380e+01      3.5420e-02
   3.4518e+00      1.3669e-01      2.9900e+01      3.2350e-02
   3.8833e+00      1.5127e-01      2.9220e+01      2.9230e-02
   4.3148e+00      1.6622e-01      2.8510e+01      2.6680e-02
   4.7463e+00      1.8152e-01      2.7780e+01      2.4570e-02
   5.1778e+00      1.9727e-01      2.7050e+01      2.2780e-02
   5.6093e+00      2.1341e-01      2.6330e+01      2.1250e-02
   6.0407e+00      2.3004e-01      2.5630e+01      1.9920e-02
   6.4722e+00      2.4706e-01      2.4950e+01      1.8760e-02
   6.9037e+00      2.6457e-01      2.4300e+01      1.7730e-02
   7.7667e+00      3.0103e-01      2.3070e+01      1.5990e-02
   8.6296e+00      3.3937e-01      2.1950e+01      1.4580e-02
   9.4926e+00      3.7959e-01      2.0930e+01      1.3410e-02
   1.0356e+01      4.2177e-01      2.0000e+01      1.2420e-02
   1.1219e+01      4.6584e-01      1.9150e+01      1.1580e-02
   1.2081e+01      5.1179e-01      1.8380e+01      1.0850e-02
   1.3807e+01      6.0935e-01      1.7030e+01      9.6400e-03
   1.5533e+01      7.1427e-01      1.5890e+01      8.6860e-03
   1.7259e+01      8.2636e-01      1.4910e+01      7.9110e-03
   1.8985e+01      9.4555e-01      1.4060e+01      7.2700e-03
   2.0711e+01      1.0716e+00      1.3330e+01      6.7280e-03
   2.2437e+01      1.2043e+00      1.2670e+01      6.2660e-03
   2.4163e+01      1.3438e+00      1.2090e+01      5.8660e-03
   2.5889e+01      1.4896e+00      1.1570e+01      5.5160e-03
   2.7615e+01      1.6419e+00      1.1100e+01      5.2070e-03
   2.9341e+01      1.8005e+00      1.0670e+01      4.9320e-03
   3.1067e+01      1.9654e+00      1.0270e+01      4.6870e-03
   3.4518e+01      2.3141e+00      9.5460e+00      4.2650e-03
   3.8833e+01      2.7850e+00      8.7930e+00      3.8380e-03
   4.3148e+01      3.2943e+00      8.1660e+00      3.4910e-03
   4.7463e+01      3.8408e+00      7.6340e+00      3.2050e-03
   5.1778e+01      4.4068e+00      7.1770e+00      2.9640e-03
   5.6093e+01      5.0478e+00      6.7800e+00      2.7580e-03
   6.0407e+01      5.6888e+00      6.4330e+00      2.5800e-03
   6.4722e+01      6.3699e+00      6.1250e+00      2.4240e-03
   6.9037e+01      7.0910e+00      5.8520e+00      2.2870e-03
   7.7667e+01      8.6534e+00      5.3830e+00      2.0560e-03
   8.6296e+01      1.0296e+01      4.9840e+00      1.8690e-03
   9.4926e+01      1.2099e+01      4.6510e+00      1.7150e-03
   1.0356e+02      1.4022e+01      4.3690e+00      1.5850e-03
   1.1219e+02      1.6065e+01      4.1260e+00      1.4740e-03
   1.2081e+02      1.8188e+01      3.9160e+00      1.3780e-03
   1.3807e+02      2.2795e+01      3.5690e+00      1.2200e-03
   1.5533e+02      2.7843e+01      3.2950e+00      1.0960e-03
   1.7259e+02      3.3252e+01      3.0730e+00      9.9620e-04
