#    Energy           Range       dE/dx (elec)    dE/dx (nucl)
#   [MeV/u]         [mg/cm2]     [MeV/(mg/cm2)]  [MeV/(mg/cm2)]
# ------------------------------------------------------------
   0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
   5.7162e-03      3.6462e-04      5.4830e+00      1.0860e+01
   6.2878e-03      3.9779e-04      5.6540e+00      1.0630e+01
   6.8595e-03      4.3123e-04      5.8250e+00      1.0410e+01
   7.4311e-03      4.6466e-04      5.9950e+00      1.0200e+01
   8.0027e-03      4.9836e-04      6.1630e+00      1.0000e+01
   8.5743e-03      5.3220e-04      6.3260e+00      9.8040e+00
   9.1459e-03      5.6603e-04      6.4850e+00      9.6160e+00
   9.7176e-03      6.0000e-04      6.6390e+00      9.4360e+00
   1.0289e-02      6.3397e-04      6.7890e+00      9.2630e+00
   1.1432e-02      7.0230e-04      7.0740e+00      8.9370e+00
   1.2861e-02      7.8815e-04      7.4050e+00      8.5650e+00
   1.4291e-02      8.7426e-04      7.7110e+00      8.2260e+00
   1.5720e-02      9.6064e-04      7.9960e+00      7.9180e+00
   1.7149e-02      1.0473e-03      8.2620e+00      7.6350e+00
   1.8578e-02      1.1341e-03      8.5130e+00      7.3750e+00
   2.0007e-02      1.2211e-03      8.7510e+00      7.1350e+00
   2.1436e-02      1.3080e-03      8.9770e+00      6.9130e+00
   2.2865e-02      1.3932e-03      9.1940e+00      6.7060e+00
   2.5723e-02      1.5657e-03      9.6050e+00      6.3340e+00
   2.8581e-02      1.7382e-03      9.9920e+00      6.0080e+00
   3.1439e-02      1.9107e-03      1.0360e+01      5.7180e+00
   3.4297e-02      2.0832e-03      1.0720e+01      5.4600e+00
   3.7155e-02      2.2556e-03      1.1070e+01      5.2270e+00
   4.0013e-02      2.4281e-03      1.1420e+01      5.0170e+00
   4.5730e-02      2.7731e-03      1.2100e+01      4.6500e+00
   5.1446e-02      3.1048e-03      1.2780e+01      4.3410e+00
   5.7162e-02      3.4233e-03      1.3440e+01      4.0760e+00
   6.2878e-02      3.7417e-03      1.4110e+01      3.8460e+00
   6.8595e-02      4.0469e-03      1.4770e+01      3.6430e+00
   7.4311e-02      4.3521e-03      1.5420e+01      3.4640e+00
   8.0027e-02      4.6440e-03      1.6070e+01      3.3040e+00
   8.5743e-02      4.9359e-03      1.6710e+01      3.1600e+00
   9.1459e-02      5.2145e-03      1.7340e+01      3.0300e+00
   9.7176e-02      5.4799e-03      1.7960e+01      2.9110e+00
   1.0289e-01      5.7452e-03      1.8570e+01      2.8030e+00
   1.1432e-01      6.2627e-03      1.9750e+01      2.6120e+00
   1.2861e-01      6.8863e-03      2.1170e+01      2.4100e+00
   1.4291e-01      7.4702e-03      2.2520e+01      2.2410e+00
   1.5720e-01      8.0274e-03      2.3800e+01      2.0960e+00
   1.7149e-01      8.5582e-03      2.5030e+01      1.9720e+00
   1.8578e-01      9.0756e-03      2.6210e+01      1.8620e+00
   2.0007e-01      9.5798e-03      2.7330e+01      1.7660e+00
   2.1436e-01      1.0058e-02      2.8420e+01      1.6800e+00
   2.2865e-01      1.0522e-02      2.9460e+01      1.6030e+00
   2.5723e-01      1.1411e-02      3.1450e+01      1.4700e+00
   2.8581e-01      1.2247e-02      3.3320e+01      1.3600e+00
   3.1439e-01      1.3043e-02      3.5090e+01      1.2660e+00
   3.4297e-01      1.3812e-02      3.6770e+01      1.1860e+00
   3.7155e-01      1.4556e-02      3.8380e+01      1.1160e+00
   4.0013e-01      1.5259e-02      3.9920e+01      1.0550e+00
   4.5730e-01      1.6599e-02      4.2820e+01      9.5210e-01
   5.1446e-01      1.7873e-02      4.5520e+01      8.6920e-01
   5.7162e-01      1.9067e-02      4.8040e+01      8.0070e-01
   6.2878e-01      2.0208e-02      5.0400e+01      7.4310e-01
   6.8595e-01      2.1296e-02      5.2620e+01      6.9390e-01
   7.4311e-01      2.2344e-02      5.4710e+01      6.5130e-01
   8.0027e-01      2.3366e-02      5.6670e+01      6.1400e-01
   8.5743e-01      2.4348e-02      5.8530e+01      5.8120e-01
   9.1459e-01      2.5290e-02      6.0280e+01      5.5190e-01
   9.7176e-01      2.6219e-02      6.1930e+01      5.2570e-01
   1.0289e+00      2.7121e-02      6.3490e+01      5.0210e-01
   1.1432e+00      2.8872e-02      6.6350e+01      4.6110e-01
   1.2861e+00      3.0955e-02      6.9510e+01      4.1900e-01
   1.4291e+00      3.2959e-02      7.2260e+01      3.8450e-01
   1.5720e+00      3.4896e-02      7.4650e+01      3.5560e-01
   1.7149e+00      3.6767e-02      7.6740e+01      3.3110e-01
   1.8578e+00      3.8598e-02      7.8550e+01      3.0990e-01
   2.0007e+00      4.0389e-02      8.0130e+01      2.9150e-01
   2.1436e+00      4.2154e-02      8.1500e+01      2.7530e-01
   2.2865e+00      4.3892e-02      8.2290e+01      2.6090e-01
   2.5723e+00      4.7329e-02      8.3320e+01      2.3650e-01
   2.8581e+00      5.0739e-02      8.4250e+01      2.1650e-01
   3.1439e+00      5.4109e-02      8.4810e+01      1.9990e-01
   3.4297e+00      5.7466e-02      8.5090e+01      1.8580e-01
   3.7155e+00      6.0809e-02      8.5160e+01      1.7360e-01
   4.0013e+00      6.4166e-02      8.5060e+01      1.6310e-01
   4.5730e+00      7.0893e-02      8.4500e+01      1.4560e-01
   5.1446e+00      7.7674e-02      8.3640e+01      1.3170e-01
   5.7162e+00      8.4547e-02      8.2610e+01      1.2040e-01
   6.2878e+00      9.1499e-02      8.1490e+01      1.1090e-01
   6.8595e+00      9.8558e-02      8.0340e+01      1.0300e-01
   7.4311e+00      1.0571e-01      7.9180e+01      9.6110e-02
   8.0027e+00      1.1298e-01      7.8050e+01      9.0170e-02
   8.5743e+00      1.2035e-01      7.6950e+01      8.4960e-02
   9.1459e+00      1.2782e-01      7.5880e+01      8.0350e-02
   9.7176e+00      1.3539e-01      7.4850e+01      7.6250e-02
   1.0289e+01      1.4307e-01      7.3870e+01      7.2570e-02
   1.1432e+01      1.5873e-01      7.2020e+01      6.6230e-02
   1.2861e+01      1.7886e-01      6.9910e+01      5.9780e-02
   1.4291e+01      1.9957e-01      6.8000e+01      5.4530e-02
   1.5720e+01      2.2085e-01      6.6240e+01      5.0180e-02
   1.7149e+01      2.4268e-01      6.4600e+01      4.6500e-02
   1.8578e+01      2.6506e-01      6.3050e+01      4.3350e-02
   2.0007e+01      2.8799e-01      6.1570e+01      4.0620e-02
   2.1436e+01      3.1146e-01      6.0140e+01      3.8230e-02
   2.2865e+01      3.3549e-01      5.8750e+01      3.6130e-02
   2.5723e+01      3.8529e-01      5.6040e+01      3.2570e-02
   2.8581e+01      4.3753e-01      5.3400e+01      2.9670e-02
   3.1439e+01      4.9237e-01      5.0840e+01      2.7280e-02
   3.4297e+01      5.4989e-01      4.8550e+01      2.5260e-02
   3.7155e+01      6.1004e-01      4.6480e+01      2.3530e-02
   4.0013e+01      6.7280e-01      4.4600e+01      2.2030e-02
   4.5730e+01      8.0595e-01      4.1330e+01      1.9570e-02
   5.1446e+01      9.4913e-01      3.8570e+01      1.7620e-02
   5.7162e+01      1.1021e+00      3.6210e+01      1.6040e-02
