#    Energy           Range       dE/dx (elec)    dE/dx (nucl)
#   [MeV/u]         [mg/cm2]     [MeV/(mg/cm2)]  [MeV/(mg/cm2)]
# ------------------------------------------------------------
   2.2500e+00      3.5025e+00      4.0510e-01      2.7080e-04
   2.3750e+00      3.8150e+00      3.8990e-01      2.5820e-04
   2.5000e+00      4.1400e+00      3.7600e-01      2.4680e-04
   3.1250e+00      5.9450e+00      3.2050e-01      2.0250e-04
   3.7500e+00      8.0300e+00      2.8070e-01      1.7220e-04
   4.3750e+00      1.0387e+01      2.5070e-01      1.5010e-04
   5.0000e+00      1.3005e+01      2.2710e-01      1.3320e-04
   6.2500e+00      1.9002e+01      1.9220e-01      1.0900e-04
   6.8750e+00      2.2370e+01      1.7890e-01      1.0010e-04
   7.5000e+00      2.5975e+01      1.6750e-01      9.2510e-05
   8.7500e+00      3.3900e+01      1.4890e-01      8.0480e-05
   1.0000e+01      4.2725e+01      1.3440e-01      7.1310e-05
   1.1250e+01      5.2450e+01      1.2270e-01      6.4070e-05
   1.2500e+01      6.3075e+01      1.1310e-01      5.8200e-05
   1.3750e+01      7.4525e+01      1.0500e-01      5.3340e-05
   1.5000e+01      8.6825e+01      9.8120e-02      4.9250e-05
   1.6250e+01      9.9975e+01      9.2170e-02      4.5770e-05
   1.7500e+01      1.1390e+02      8.6970e-02      4.2750e-05
   1.8750e+01      1.2868e+02      8.2390e-02      4.0120e-05
   2.0000e+01      1.4420e+02      7.8310e-02      3.7800e-05
   2.1250e+01      1.6055e+02      7.4670e-02      3.5740e-05
   2.2500e+01      1.7765e+02      7.1380e-02      3.3900e-05
   2.3750e+01      1.9550e+02      6.8410e-02      3.2250e-05
   2.5000e+01      2.1412e+02      6.5700e-02      3.0750e-05
   3.1250e+01      3.1825e+02      5.5110e-02      2.4960e-05
   3.7500e+01      4.4025e+02      4.7760e-02      2.1040e-05
   4.3750e+01      5.7950e+02      4.2330e-02      1.8200e-05
   5.0000e+01      7.3500e+02      3.8160e-02      1.6040e-05
   5.6250e+01      9.0650e+02      3.4830e-02      1.4340e-05
   6.2500e+01      1.0932e+03      3.2130e-02      1.2970e-05
   6.8750e+01      1.2950e+03      2.9870e-02      1.1840e-05
   7.5000e+01      1.5110e+03      2.7970e-02      1.0890e-05
   8.7500e+01      1.9850e+03      2.4920e-02      9.3850e-06
   1.0000e+02      2.5125e+03      2.2590e-02      8.2520e-06
   1.1250e+02      3.0900e+03      2.0750e-02      7.3650e-06
   1.2500e+02      3.7150e+03      1.9250e-02      6.6510e-06
   1.3750e+02      4.3875e+03      1.8010e-02      6.0620e-06
   1.5000e+02      5.1025e+03      1.6960e-02      5.5680e-06
   1.6250e+02      5.8575e+03      1.6070e-02      5.1470e-06
   1.7500e+02      6.6550e+03      1.5300e-02      4.7850e-06
   1.8750e+02      7.4900e+03      1.4630e-02      4.4710e-06
   2.0000e+02      8.3625e+03      1.4040e-02      4.1960e-06
   2.1250e+02      9.2675e+03      1.3520e-02      3.9540e-06
   2.2500e+02      1.0210e+04      1.3050e-02      3.7380e-06
   2.3750e+02      1.1182e+04      1.2630e-02      3.5450e-06
   2.5000e+02      1.2185e+04      1.2250e-02      3.3710e-06
