#    Energy           Range       dE/dx (elec)    dE/dx (nucl)
#   [MeV/u]         [mg/cm2]     [MeV/(mg/cm2)]  [MeV/(mg/cm2)]
# ------------------------------------------------------------
   0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
   6.2923e-03      4.3203e-04      5.2730e+00      9.5160e+00
   6.9215e-03      4.7249e-04      5.4050e+00      9.2850e+00
   7.5507e-03      5.1324e-04      5.5260e+00      9.0650e+00
   8.1800e-03      5.5443e-04      5.6390e+00      8.8550e+00
   8.8092e-03      5.9576e-04      5.7480e+00      8.6550e+00
   9.4384e-03      6.3754e-04      5.8550e+00      8.4640e+00
   1.0068e-02      6.7960e-04      5.9610e+00      8.2830e+00
   1.0697e-02      7.2181e-04      6.0660e+00      8.1100e+00
   1.1326e-02      7.6431e-04      6.1710e+00      7.9450e+00
   1.2585e-02      8.4990e-04      6.3840e+00      7.6370e+00
   1.4158e-02      9.5784e-04      6.6530e+00      7.2890e+00
   1.5731e-02      1.0664e-03      6.9260e+00      6.9760e+00
   1.7304e-02      1.1752e-03      7.2010e+00      6.6940e+00
   1.8877e-02      1.2841e-03      7.4770e+00      6.4360e+00
   2.0450e-02      1.3931e-03      7.7530e+00      6.2020e+00
   2.2023e-02      1.5044e-03      8.0260e+00      5.9860e+00
   2.3596e-02      1.6066e-03      8.2960e+00      5.7880e+00
   2.5169e-02      1.7235e-03      8.5620e+00      5.6040e+00
   2.8315e-02      1.9279e-03      9.0810e+00      5.2750e+00
   3.1461e-02      2.1470e-03      9.5780e+00      4.9890e+00
   3.4608e-02      2.3515e-03      1.0050e+01      4.7370e+00
   3.7754e-02      2.5560e-03      1.0510e+01      4.5120e+00
   4.0900e-02      2.7605e-03      1.0940e+01      4.3120e+00
   4.4046e-02      2.9649e-03      1.1360e+01      4.1310e+00
   5.0338e-02      3.3447e-03      1.2130e+01      3.8170e+00
   5.6630e-02      3.7244e-03      1.2850e+01      3.5540e+00
   6.2923e-02      4.1042e-03      1.3520e+01      3.3290e+00
   6.9215e-02      4.4693e-03      1.4160e+01      3.1350e+00
   7.5507e-02      4.8199e-03      1.4770e+01      2.9650e+00
   8.1800e-02      5.1558e-03      1.5360e+01      2.8150e+00
   8.8092e-02      5.5063e-03      1.5930e+01      2.6810e+00
   9.4384e-02      5.8276e-03      1.6490e+01      2.5610e+00
   1.0068e-01      6.1490e-03      1.7040e+01      2.4530e+00
   1.0697e-01      6.4703e-03      1.7590e+01      2.3540e+00
   1.1326e-01      6.7770e-03      1.8130e+01      2.2650e+00
   1.2585e-01      7.3758e-03      1.9190e+01      2.1060e+00
   1.4158e-01      8.0769e-03      2.0490e+01      1.9400e+00
   1.5731e-01      8.7634e-03      2.1760e+01      1.8010e+00
   1.7304e-01      9.4060e-03      2.3020e+01      1.6830e+00
   1.8877e-01      1.0019e-02      2.4240e+01      1.5810e+00
   2.0450e-01      1.0618e-02      2.5440e+01      1.4920e+00
   2.2023e-01      1.1188e-02      2.6600e+01      1.4130e+00
   2.3596e-01      1.1728e-02      2.7740e+01      1.3430e+00
   2.5169e-01      1.2269e-02      2.8840e+01      1.2800e+00
   2.8315e-01      1.3262e-02      3.0960e+01      1.1730e+00
   3.1461e-01      1.4211e-02      3.2950e+01      1.0830e+00
   3.4608e-01      1.5117e-02      3.4830e+01      1.0080e+00
   3.7754e-01      1.5964e-02      3.6610e+01      9.4330e-01
   4.0900e-01      1.6782e-02      3.8290e+01      8.8710e-01
   4.4046e-01      1.7571e-02      3.9880e+01      8.3780e-01
   5.0338e-01      1.9060e-02      4.2830e+01      7.5530e-01
   5.6630e-01      2.0448e-02      4.5510e+01      6.8880e-01
   6.2923e-01      2.1777e-02      4.7950e+01      6.3400e-01
   6.9215e-01      2.3048e-02      5.0180e+01      5.8790e-01
   7.5507e-01      2.4260e-02      5.2240e+01      5.4860e-01
   8.1800e-01      2.5428e-02      5.4150e+01      5.1460e-01
   8.8092e-01      2.6553e-02      5.5910e+01      4.8490e-01
   9.4384e-01      2.7648e-02      5.7560e+01      4.5870e-01
   1.0068e+00      2.8729e-02      5.9090e+01      4.3540e-01
   1.0697e+00      2.9766e-02      6.0510e+01      4.1460e-01
   1.1326e+00      3.0789e-02      6.1850e+01      3.9580e-01
   1.2585e+00      3.2760e-02      6.4260e+01      3.6320e-01
   1.4158e+00      3.5156e-02      6.6880e+01      3.2990e-01
   1.5731e+00      3.7449e-02      6.9120e+01      3.0250e-01
   1.7304e+00      3.9684e-02      7.1040e+01      2.7960e-01
   1.8877e+00      4.1860e-02      7.2700e+01      2.6020e-01
   2.0450e+00      4.3992e-02      7.4160e+01      2.4350e-01
   2.2023e+00      4.6095e-02      7.5230e+01      2.2890e-01
   2.3596e+00      4.8169e-02      7.5710e+01      2.1610e-01
   2.5169e+00      5.0243e-02      7.6200e+01      2.0470e-01
   2.8315e+00      5.4333e-02      7.7130e+01      1.8550e-01
   3.1461e+00      5.8379e-02      7.7690e+01      1.6970e-01
   3.4608e+00      6.2410e-02      7.7970e+01      1.5660e-01
   3.7754e+00      6.6441e-02      7.8030e+01      1.4550e-01
   4.0900e+00      7.0472e-02      7.7930e+01      1.3590e-01
   4.4046e+00      7.4503e-02      7.7690e+01      1.2760e-01
   5.0338e+00      8.2624e-02      7.6960e+01      1.1390e-01
   5.6630e+00      9.0847e-02      7.6000e+01      1.0300e-01
   6.2923e+00      9.9172e-02      7.4910e+01      9.4070e-02
   6.9215e+00      1.0763e-01      7.3760e+01      8.6670e-02
   7.5507e+00      1.1622e-01      7.2590e+01      8.0410e-02
   8.1800e+00      1.2495e-01      7.1420e+01      7.5040e-02
   8.8092e+00      1.3382e-01      7.0260e+01      7.0380e-02
   9.4384e+00      1.4284e-01      6.9140e+01      6.6300e-02
   1.0068e+01      1.5200e-01      6.8050e+01      6.2690e-02
   1.0697e+01      1.6132e-01      6.6990e+01      5.9480e-02
   1.1326e+01      1.7077e-01      6.5970e+01      5.6590e-02
   1.2585e+01      1.9012e-01      6.4030e+01      5.1630e-02
   1.4158e+01      2.1511e-01      6.1790e+01      4.6590e-02
   1.5731e+01      2.4099e-01      5.9720e+01      4.2490e-02
   1.7304e+01      2.6777e-01      5.7790e+01      3.9080e-02
   1.8877e+01      2.9541e-01      5.5990e+01      3.6210e-02
   2.0450e+01      3.2392e-01      5.4280e+01      3.3750e-02
   2.2023e+01      3.5334e-01      5.2660e+01      3.1620e-02
   2.3596e+01      3.8365e-01      5.1110e+01      2.9750e-02
   2.5169e+01      4.1487e-01      4.9630e+01      2.8110e-02
   2.8315e+01      4.8013e-01      4.6820e+01      2.5330e-02
   3.1461e+01      5.4926e-01      4.4220e+01      2.3080e-02
   3.4608e+01      6.2233e-01      4.1920e+01      2.1210e-02
   3.7754e+01      6.9927e-01      3.9870e+01      1.9630e-02
   4.0900e+01      7.8004e-01      3.8040e+01      1.8280e-02
   4.4046e+01      8.6458e-01      3.6400e+01      1.7120e-02
   5.0338e+01      1.0446e+00      3.3560e+01      1.5200e-02
   5.6630e+01      1.2391e+00      3.1190e+01      1.3680e-02
   6.2923e+01      1.4477e+00      2.9190e+01      1.2450e-02
