#    Energy           Range       dE/dx (elec)    dE/dx (nucl)
#   [MeV/u]         [mg/cm2]     [MeV/(mg/cm2)]  [MeV/(mg/cm2)]
# ------------------------------------------------------------
   0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
   4.3497e-04      1.6042e-04      4.5820e-01      2.0860e+00
   4.7847e-04      1.7440e-04      4.8060e-01      2.0700e+00
   5.2197e-04      1.8898e-04      5.0190e-01      2.0530e+00
   5.6546e-04      2.0296e-04      5.2240e-01      2.0340e+00
   6.0896e-04      2.1754e-04      5.4210e-01      2.0150e+00
   6.5246e-04      2.3152e-04      5.6120e-01      1.9950e+00
   6.9595e-04      2.4610e-04      5.7960e-01      1.9750e+00
   7.3945e-04      2.6068e-04      5.9740e-01      1.9550e+00
   7.8295e-04      2.7466e-04      6.1470e-01      1.9350e+00
   8.6994e-04      3.0383e-04      6.4800e-01      1.8960e+00
   9.7869e-04      3.4089e-04      6.8730e-01      1.8470e+00
   1.0874e-03      3.7796e-04      7.2450e-01      1.8010e+00
   1.1962e-03      4.1503e-04      7.5980e-01      1.7570e+00
   1.3049e-03      4.5270e-04      7.9360e-01      1.7150e+00
   1.4137e-03      4.9038e-04      8.2600e-01      1.6740e+00
   1.5224e-03      5.2866e-04      8.5720e-01      1.6360e+00
   1.6311e-03      5.6694e-04      8.8730e-01      1.6000e+00
   1.7399e-03      6.0522e-04      9.1640e-01      1.5650e+00
   1.9574e-03      6.8300e-04      9.7200e-01      1.5010e+00
   2.1749e-03      7.6078e-04      1.0280e+00      1.4420e+00
   2.3923e-03      8.3917e-04      1.0750e+00      1.3880e+00
   2.6098e-03      9.1817e-04      1.1140e+00      1.3390e+00
   2.8273e-03      9.9838e-04      1.1500e+00      1.2940e+00
   3.0448e-03      1.0786e-03      1.1830e+00      1.2530e+00
   3.4798e-03      1.2402e-03      1.2440e+00      1.1780e+00
   3.9147e-03      1.4043e-03      1.3010e+00      1.1130e+00
   4.3497e-03      1.5684e-03      1.3570e+00      1.0560e+00
   4.7847e-03      1.7336e-03      1.4130e+00      1.0060e+00
   5.2197e-03      1.8989e-03      1.4680e+00      9.6050e-01
   5.6546e-03      2.0636e-03      1.5240e+00      9.1990e-01
   6.0896e-03      2.2277e-03      1.5790e+00      8.8310e-01
   6.5246e-03      2.3911e-03      1.6340e+00      8.4960e-01
   6.9595e-03      2.5534e-03      1.6880e+00      8.1890e-01
   7.3945e-03      2.7138e-03      1.7420e+00      7.9080e-01
   7.8295e-03      2.8736e-03      1.7950e+00      7.6470e-01
   8.6994e-03      3.1890e-03      1.9000e+00      7.1830e-01
   9.7869e-03      3.5742e-03      2.0250e+00      6.6860e-01
   1.0874e-02      3.9504e-03      2.1460e+00      6.2620e-01
   1.1962e-02      4.3168e-03      2.2610e+00      5.8960e-01
   1.3049e-02      4.6753e-03      2.3710e+00      5.5760e-01
   1.4137e-02      5.0247e-03      2.4780e+00      5.2930e-01
   1.5224e-02      5.3662e-03      2.5820e+00      5.0410e-01
   1.6311e-02      5.6998e-03      2.6840e+00      4.8150e-01
   1.7399e-02      6.0255e-03      2.7840e+00      4.6110e-01
   1.9574e-02      6.6842e-03      2.9800e+00      4.2560e-01
   2.1749e-02      7.2311e-03      3.1730e+00      3.9580e-01
   2.3923e-02      7.8388e-03      3.3630e+00      3.7040e-01
   2.6098e-02      8.3856e-03      3.5490e+00      3.4840e-01
   2.8273e-02      8.9325e-03      3.7330e+00      3.2910e-01
   3.0448e-02      9.4187e-03      3.9130e+00      3.1210e-01
   3.4798e-02      1.0391e-02      4.2660e+00      2.8330e-01
   3.9147e-02      1.1302e-02      4.6090e+00      2.5990e-01
   4.3497e-02      1.2153e-02      4.9430e+00      2.4050e-01
   4.7847e-02      1.2943e-02      5.2690e+00      2.2400e-01
   5.2197e-02      1.3733e-02      5.5880e+00      2.0980e-01
   5.6546e-02      1.4462e-02      5.9010e+00      1.9750e-01
   6.0896e-02      1.5131e-02      6.2070e+00      1.8670e-01
   6.5246e-02      1.5799e-02      6.5070e+00      1.7710e-01
   6.9595e-02      1.6407e-02      6.8020e+00      1.6850e-01
   7.3945e-02      1.7014e-02      7.0910e+00      1.6080e-01
   7.8295e-02      1.7622e-02      7.3740e+00      1.5390e-01
   8.6994e-02      1.8716e-02      7.9240e+00      1.4180e-01
   9.7869e-02      1.9992e-02      8.5810e+00      1.2930e-01
   1.0874e-01      2.1207e-02      9.2010e+00      1.1900e-01
   1.1962e-01      2.2301e-02      9.7860e+00      1.1030e-01
   1.3049e-01      2.3395e-02      1.0330e+01      1.0290e-01
   1.4137e-01      2.4428e-02      1.0850e+01      9.6560e-02
   1.5224e-01      2.5339e-02      1.1320e+01      9.0980e-02
   1.6311e-01      2.6311e-02      1.1760e+01      8.6060e-02
   1.7399e-01      2.7223e-02      1.2170e+01      8.1690e-02
   1.9574e-01      2.8924e-02      1.2900e+01      7.4250e-02
   2.1749e-01      3.0565e-02      1.3510e+01      6.8140e-02
   2.3923e-01      3.2145e-02      1.4030e+01      6.3030e-02
   2.6098e-01      3.3603e-02      1.4470e+01      5.8680e-02
   2.8273e-01      3.5122e-02      1.4830e+01      5.4930e-02
   3.0448e-01      3.6581e-02      1.5140e+01      5.1670e-02
   3.4798e-01      3.9376e-02      1.5600e+01      4.6250e-02
   3.9147e-01      4.2111e-02      1.5920e+01      4.1930e-02
   4.3497e-01      4.4845e-02      1.6130e+01      3.8390e-02
   4.7847e-01      4.7519e-02      1.6250e+01      3.5440e-02
   5.2197e-01      5.0192e-02      1.6300e+01      3.2940e-02
   5.6546e-01      5.2805e-02      1.6300e+01      3.0790e-02
   6.0896e-01      5.5479e-02      1.6260e+01      2.8920e-02
   6.5246e-01      5.8153e-02      1.6190e+01      2.7280e-02
   6.9595e-01      6.0826e-02      1.6090e+01      2.5820e-02
   7.3945e-01      6.3561e-02      1.5970e+01      2.4530e-02
   7.8295e-01      6.6295e-02      1.5840e+01      2.3360e-02
   8.6994e-01      7.1825e-02      1.5550e+01      2.1350e-02
   9.7869e-01      7.8874e-02      1.5160e+01      1.9310e-02
   1.0874e+00      8.6166e-02      1.4760e+01      1.7640e-02
   1.1962e+00      9.3640e-02      1.4360e+01      1.6250e-02
   1.3049e+00      1.0130e-01      1.3970e+01      1.5070e-02
   1.4137e+00      1.0913e-01      1.3600e+01      1.4070e-02
   1.5224e+00      1.1728e-01      1.3250e+01      1.3190e-02
   1.6311e+00      1.2554e-01      1.2920e+01      1.2430e-02
   1.7399e+00      1.3405e-01      1.2600e+01      1.1750e-02
   1.9574e+00      1.5173e-01      1.2000e+01      1.0610e-02
   2.1749e+00      1.7014e-01      1.1600e+01      9.6780e-03
   2.3923e+00      1.8928e-01      1.1160e+01      8.9050e-03
   2.6098e+00      2.0916e-01      1.0710e+01      8.2530e-03
   2.8273e+00      2.2982e-01      1.0310e+01      7.6940e-03
   3.0448e+00      2.5133e-01      9.9390e+00      7.2100e-03
   3.4798e+00      2.9660e-01      9.2890e+00      6.4120e-03
   3.9147e+00      3.4484e-01      8.7310e+00      5.7810e-03
   4.3497e+00      3.9607e-01      8.2460e+00      5.2680e-03
   4.7847e+00      4.5027e-01      7.8190e+00      4.8420e-03
   5.2197e+00      5.0727e-01      7.4380e+00      4.4840e-03
   5.6546e+00      5.6712e-01      7.0960e+00      4.1770e-03
   6.0896e+00      6.2977e-01      6.7870e+00      3.9110e-03
   6.5246e+00      6.9522e-01      6.5070e+00      3.6790e-03
   6.9595e+00      7.6340e-01      6.2500e+00      3.4740e-03
   7.3945e+00      8.3431e-01      6.0140e+00      3.2910e-03
   7.8295e+00      9.0796e-01      5.7960e+00      3.1280e-03
   8.6994e+00      1.0633e+00      5.4080e+00      2.8480e-03
   9.7869e+00      1.2726e+00      4.9940e+00      2.5640e-03
   1.0874e+01      1.4984e+00      4.6420e+00      2.3330e-03
   1.1962e+01      1.7406e+00      4.3390e+00      2.1430e-03
   1.3049e+01      1.9992e+00      4.0750e+00      1.9820e-03
   1.4137e+01      2.2739e+00      3.8440e+00      1.8450e-03
   1.5224e+01      2.5646e+00      3.6390e+00      1.7260e-03
