#    Energy           Range       dE/dx (elec)    dE/dx (nucl)
#   [MeV/u]         [mg/cm2]     [MeV/(mg/cm2)]  [MeV/(mg/cm2)]
# ------------------------------------------------------------
   0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
   7.1477e-03      6.2848e-04      2.6540e+00      7.9230e+00
   7.8625e-03      6.9202e-04      2.8130e+00      7.6960e+00
   8.5772e-03      7.5606e-04      2.9700e+00      7.4820e+00
   9.2920e-03      8.2044e-04      3.1260e+00      7.2820e+00
   1.0007e-02      8.8514e-04      3.2790e+00      7.0930e+00
   1.0722e-02      9.5018e-04      3.4290e+00      6.9140e+00
   1.1436e-02      1.0156e-03      3.5760e+00      6.7460e+00
   1.2151e-02      1.0811e-03      3.7200e+00      6.5870e+00
   1.2866e-02      1.1466e-03      3.8610e+00      6.4370e+00
   1.4295e-02      1.2784e-03      4.1350e+00      6.1590e+00
   1.6082e-02      1.4431e-03      4.4630e+00      5.8490e+00
   1.7869e-02      1.6079e-03      4.7780e+00      5.5740e+00
   1.9656e-02      1.7753e-03      5.0830e+00      5.3270e+00
   2.1443e-02      1.9412e-03      5.3790e+00      5.1050e+00
   2.3230e-02      2.0905e-03      5.6670e+00      4.9040e+00
   2.5017e-02      2.2564e-03      5.9490e+00      4.7210e+00
   2.6804e-02      2.4223e-03      6.2260e+00      4.5530e+00
   2.8591e-02      2.5716e-03      6.4990e+00      4.3980e+00
   3.2165e-02      2.8869e-03      7.0340e+00      4.1230e+00
   3.5739e-02      3.2021e-03      7.5590e+00      3.8860e+00
   3.9312e-02      3.5008e-03      8.0750e+00      3.6780e+00
   4.2886e-02      3.7828e-03      8.5830e+00      3.4940e+00
   4.6460e-02      4.0649e-03      9.0860e+00      3.3310e+00
   5.0034e-02      4.3469e-03      9.5820e+00      3.1840e+00
   5.7182e-02      4.8778e-03      1.0550e+01      2.9310e+00
   6.4329e-02      5.3756e-03      1.1500e+01      2.7210e+00
   7.1477e-02      5.8567e-03      1.2410e+01      2.5420e+00
   7.8625e-02      6.3213e-03      1.3290e+01      2.3880e+00
   8.5772e-02      6.7526e-03      1.4140e+01      2.2540e+00
   9.2920e-02      7.1674e-03      1.4950e+01      2.1360e+00
   1.0007e-01      7.5822e-03      1.5720e+01      2.0310e+00
   1.0722e-01      7.9638e-03      1.6460e+01      1.9380e+00
   1.1436e-01      8.3454e-03      1.7170e+01      1.8530e+00
   1.2151e-01      8.7104e-03      1.7840e+01      1.7770e+00
   1.2866e-01      9.0588e-03      1.8480e+01      1.7070e+00
   1.4295e-01      9.7391e-03      1.9670e+01      1.5840e+00
   1.6082e-01      1.0552e-02      2.1020e+01      1.4560e+00
