#    Energy           Range       dE/dx (elec)    dE/dx (nucl)
#   [MeV/u]         [mg/cm2]     [MeV/(mg/cm2)]  [MeV/(mg/cm2)]
# ------------------------------------------------------------
   0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
   7.1991e-03      6.4152e-04      2.6820e+00      7.7360e+00
   7.9190e-03      7.0652e-04      2.8240e+00      7.5100e+00
   8.6389e-03      7.7220e-04      2.9660e+00      7.2990e+00
   9.3588e-03      8.3820e-04      3.1060e+00      7.1000e+00
   1.0079e-02      9.0488e-04      3.2450e+00      6.9130e+00
   1.0799e-02      9.7172e-04      3.3830e+00      6.7370e+00
   1.1519e-02      1.0391e-03      3.5200e+00      6.5710e+00
   1.2238e-02      1.1066e-03      3.6560e+00      6.4150e+00
   1.2958e-02      1.1743e-03      3.7910e+00      6.2670e+00
   1.4398e-02      1.3101e-03      4.0580e+00      5.9930e+00
   1.6198e-02      1.4801e-03      4.3860e+00      5.6890e+00
   1.7998e-02      1.6498e-03      4.7080e+00      5.4180e+00
   1.9798e-02      1.8215e-03      5.0240e+00      5.1770e+00
   2.1597e-02      1.9886e-03      5.3350e+00      4.9590e+00
   2.3397e-02      2.1557e-03      5.6410e+00      4.7620e+00
   2.5197e-02      2.3228e-03      5.9420e+00      4.5830e+00
   2.6997e-02      2.4899e-03      6.2380e+00      4.4180e+00
   2.8796e-02      2.6403e-03      6.5300e+00      4.2670e+00
   3.2396e-02      2.9578e-03      7.1000e+00      3.9990e+00
   3.5996e-02      3.2753e-03      7.6540e+00      3.7670e+00
   3.9595e-02      3.5761e-03      8.1940e+00      3.5650e+00
   4.3195e-02      3.8601e-03      8.7210e+00      3.3860e+00
   4.6794e-02      4.1442e-03      9.2340e+00      3.2270e+00
   5.0394e-02      4.4283e-03      9.7360e+00      3.0840e+00
   5.7593e-02      4.9630e-03      1.0710e+01      2.8380e+00
   6.4792e-02      5.4644e-03      1.1630e+01      2.6330e+00
   7.1991e-02      5.9490e-03      1.2520e+01      2.4590e+00
   7.9190e-02      6.4002e-03      1.3360e+01      2.3100e+00
   8.6389e-02      6.8513e-03      1.4170e+01      2.1800e+00
   9.3588e-02      7.2691e-03      1.4950e+01      2.0650e+00
   1.0079e-01      7.6869e-03      1.5680e+01      1.9640e+00
   1.0799e-01      8.0712e-03      1.6390e+01      1.8730e+00
   1.1519e-01      8.4556e-03      1.7060e+01      1.7910e+00
   1.2238e-01      8.8232e-03      1.7710e+01      1.7170e+00
   1.2958e-01      9.1908e-03      1.8330e+01      1.6490e+00
   1.4398e-01      9.8760e-03      1.9480e+01      1.5310e+00
   1.6198e-01      1.0711e-02      2.0790e+01      1.4070e+00
   1.7998e-01      1.1497e-02      2.1980e+01      1.3030e+00
   1.9798e-01      1.2249e-02      2.3070e+01      1.2160e+00
   2.1597e-01      1.2967e-02      2.4070e+01      1.1400e+00
   2.3397e-01      1.3669e-02      2.4990e+01      1.0740e+00
   2.5197e-01      1.4338e-02      2.5850e+01      1.0160e+00
   2.6997e-01      1.4989e-02      2.6660e+01      9.6490e-01
   2.8796e-01      1.5641e-02      2.7420e+01      9.1900e-01
   3.2396e-01      1.6878e-02      2.8840e+01      8.4030e-01
   3.5996e-01      1.8047e-02      3.0140e+01      7.7510e-01
   3.9595e-01      1.9184e-02      3.1360e+01      7.2010e-01
   4.3195e-01      2.0287e-02      3.2500e+01      6.7310e-01
   4.6794e-01      2.1356e-02      3.3600e+01      6.3230e-01
   5.0394e-01      2.2392e-02      3.4640e+01      5.9670e-01
   5.7593e-01      2.4364e-02      3.6620e+01      5.3700e-01
   6.4792e-01      2.6252e-02      3.8490e+01      4.8910e-01
   7.1991e-01      2.8057e-02      4.0260e+01      4.4960e-01
   7.9190e-01      2.9795e-02      4.1940e+01      4.1650e-01
   8.6389e-01      3.1449e-02      4.3550e+01      3.8830e-01
   9.3588e-01      3.3070e-02      4.5090e+01      3.6400e-01
   1.0079e+00      3.4624e-02      4.6550e+01      3.4270e-01
   1.0799e+00      3.6128e-02      4.7960e+01      3.2400e-01
   1.1519e+00      3.7599e-02      4.9300e+01      3.0740e-01
   1.2238e+00      3.9036e-02      5.0580e+01      2.9250e-01
   1.2958e+00      4.0423e-02      5.1800e+01      2.7910e-01
   1.4398e+00      4.3130e-02      5.4080e+01      2.5590e-01
   1.6198e+00      4.6372e-02      5.6650e+01      2.3220e-01
   1.7998e+00      4.9463e-02      5.8930e+01      2.1270e-01
   1.9798e+00      5.2455e-02      6.0950e+01      1.9650e-01
   2.1597e+00      5.5362e-02      6.2700e+01      1.8270e-01
   2.3397e+00      5.8186e-02      6.3800e+01      1.7090e-01
   2.5197e+00      6.0977e-02      6.4740e+01      1.6050e-01
   2.6997e+00      6.3734e-02      6.5700e+01      1.5150e-01
   2.8796e+00      6.6441e-02      6.6500e+01      1.4350e-01
   3.2396e+00      7.1805e-02      6.7740e+01      1.2990e-01
   3.5996e+00      7.7069e-02      6.8570e+01      1.1880e-01
   3.9595e+00      8.2283e-02      6.9070e+01      1.0950e-01
   4.3195e+00      8.7480e-02      6.9310e+01      1.0170e-01
   4.6794e+00      9.2660e-02      6.9340e+01      9.4960e-02
   5.0394e+00      9.7857e-02      6.9210e+01      8.9120e-02
   5.7593e+00      1.0828e-01      6.8600e+01      7.9470e-02
   6.4792e+00      1.1885e-01      6.7670e+01      7.1810e-02
   7.1991e+00      1.2956e-01      6.6540e+01      6.5570e-02
   7.9190e+00      1.4047e-01      6.5310e+01      6.0380e-02
   8.6389e+00      1.5160e-01      6.4020e+01      5.5990e-02
   9.3588e+00      1.6294e-01      6.2710e+01      5.2240e-02
   1.0079e+01      1.7454e-01      6.1410e+01      4.8980e-02
   1.0799e+01      1.8637e-01      6.0130e+01      4.6120e-02
   1.1519e+01      1.9847e-01      5.8880e+01      4.3600e-02
   1.2238e+01      2.1082e-01      5.7660e+01      4.1350e-02
   1.2958e+01      2.2342e-01      5.6480e+01      3.9330e-02
   1.4398e+01      2.4942e-01      5.4240e+01      3.5870e-02
   1.6198e+01      2.8341e-01      5.1660e+01      3.2350e-02
   1.7998e+01      3.1906e-01      4.9310e+01      2.9490e-02
   1.9798e+01      3.5637e-01      4.7170e+01      2.7120e-02
   2.1597e+01      3.9532e-01      4.5220e+01      2.5110e-02
   2.3397e+01      4.3591e-01      4.3440e+01      2.3400e-02
   2.5197e+01      4.7814e-01      4.1810e+01      2.1920e-02
   2.6997e+01      5.2197e-01      4.0320e+01      2.0620e-02
   2.8796e+01      5.6737e-01      3.8950e+01      1.9470e-02
   3.2396e+01      6.6289e-01      3.6450e+01      1.7540e-02
   3.5996e+01      7.6474e-01      3.4250e+01      1.5980e-02
   3.9595e+01      8.7289e-01      3.2340e+01      1.4680e-02
   4.3195e+01      9.8723e-01      3.0650e+01      1.3580e-02
   4.6794e+01      1.1076e+00      2.9150e+01      1.2650e-02
   5.0394e+01      1.2340e+00      2.7820e+01      1.1840e-02
   5.7593e+01      1.5042e+00      2.5540e+01      1.0510e-02
   6.4792e+01      1.8047e+00      2.3660e+01      9.4540e-03
   7.1991e+01      2.1055e+00      2.2090e+01      8.6020e-03
