#    Energy           Range       dE/dx (elec)    dE/dx (nucl)
#   [MeV/u]         [mg/cm2]     [MeV/(mg/cm2)]  [MeV/(mg/cm2)]
# ------------------------------------------------------------
   0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
   1.0309e-03      1.4023e-04      7.9370e-01      7.0870e+00
   1.1340e-03      1.5148e-04      8.3240e-01      7.0960e+00
   1.2371e-03      1.6296e-04      8.6940e-01      7.0940e+00
   1.3402e-03      1.7421e-04      9.0490e-01      7.0850e+00
   1.4433e-03      1.8546e-04      9.3910e-01      7.0700e+00
   1.5464e-03      1.9694e-04      9.7210e-01      7.0490e+00
   1.6495e-03      2.0819e-04      1.0040e+00      7.0250e+00
   1.7526e-03      2.1944e-04      1.0350e+00      6.9970e+00
   1.8557e-03      2.3092e-04      1.0650e+00      6.9670e+00
   2.0619e-03      2.5342e-04      1.1890e+00      6.9000e+00
   2.3196e-03      2.8165e-04      1.4470e+00      6.8090e+00
   2.5773e-03      3.0917e-04      1.6030e+00      6.7140e+00
   2.8351e-03      3.3693e-04      1.6980e+00      6.6160e+00
   3.0928e-03      3.6493e-04      1.7600e+00      6.5180e+00
   3.3505e-03      3.9293e-04      1.8050e+00      6.4200e+00
   3.6082e-03      4.2141e-04      1.8440e+00      6.3240e+00
   3.8660e-03      4.4988e-04      1.8820e+00      6.2290e+00
   4.1237e-03      4.7884e-04      1.9220e+00      6.1360e+00
   4.6392e-03      5.3723e-04      2.0110e+00      5.9580e+00
   5.1546e-03      5.9657e-04      2.1140e+00      5.7890e+00
   5.6701e-03      6.5640e-04      2.2260e+00      5.6290e+00
   6.1856e-03      7.1646e-04      2.3450e+00      5.4780e+00
   6.7010e-03      7.7724e-04      2.4670e+00      5.3360e+00
   7.2165e-03      8.3802e-04      2.5900e+00      5.2020e+00
   8.2474e-03      9.6007e-04      2.8340e+00      4.9560e+00
   9.2784e-03      1.0826e-03      3.0690e+00      4.7350e+00
   1.0309e-02      1.2051e-03      3.2930e+00      4.5360e+00
   1.1340e-02      1.3276e-03      3.5050e+00      4.3550e+00
   1.2371e-02      1.4497e-03      3.7060e+00      4.1910e+00
   1.3402e-02      1.5717e-03      3.8970e+00      4.0410e+00
   1.4433e-02      1.6933e-03      4.0790e+00      3.9020e+00
   1.5464e-02      1.8144e-03      4.2540e+00      3.7750e+00
   1.6495e-02      1.9347e-03      4.4230e+00      3.6570e+00
   1.7526e-02      2.0549e-03      4.5860e+00      3.5470e+00
   1.8557e-02      2.1743e-03      4.7460e+00      3.4450e+00
   2.0619e-02      2.4169e-03      5.0540e+00      3.2610e+00
   2.3196e-02      2.7041e-03      5.4260e+00      3.0600e+00
   2.5773e-02      2.9912e-03      5.7900e+00      2.8860e+00
