#    Energy           Range       dE/dx (elec)    dE/dx (nucl)
#   [MeV/u]         [mg/cm2]     [MeV/(mg/cm2)]  [MeV/(mg/cm2)]
# ------------------------------------------------------------
   0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
   1.3348e-03      2.0408e-04      8.3250e-01      5.7410e+00
   1.4682e-03      2.2247e-04      8.7310e-01      5.6820e+00
   1.6017e-03      2.4096e-04      9.1200e-01      5.6190e+00
   1.7352e-03      2.5956e-04      9.4920e-01      5.5550e+00
   1.8687e-03      2.7828e-04      9.8500e-01      5.4900e+00
   2.0021e-03      2.9710e-04      1.0200e+00      5.4250e+00
   2.1356e-03      3.1605e-04      1.0570e+00      5.3600e+00
   2.2691e-03      3.3511e-04      1.0900e+00      5.2950e+00
   2.4026e-03      3.5429e-04      1.1210e+00      5.2320e+00
   2.6695e-03      3.9304e-04      1.1800e+00      5.1080e+00
   3.0032e-03      4.4215e-04      1.2510e+00      4.9600e+00
   3.3369e-03      4.9199e-04      1.3200e+00      4.8190e+00
   3.6706e-03      5.4250e-04      1.3870e+00      4.6860e+00
   4.0043e-03      5.9363e-04      1.4520e+00      4.5610e+00
   4.3380e-03      6.4536e-04      1.5140e+00      4.4430e+00
   4.6716e-03      6.9763e-04      1.5750e+00      4.3320e+00
   5.0053e-03      7.5042e-04      1.6340e+00      4.2260e+00
   5.3390e-03      8.0369e-04      1.6910e+00      4.1270e+00
   6.0064e-03      9.1159e-04      1.7980e+00      3.9430e+00
   6.6738e-03      1.0211e-03      1.8980e+00      3.7770e+00
   7.3412e-03      1.1320e-03      1.9900e+00      3.6270e+00
   8.0085e-03      1.2443e-03      2.0750e+00      3.4910e+00
   8.6759e-03      1.3577e-03      2.1540e+00      3.3650e+00
   9.3433e-03      1.4722e-03      2.2290e+00      3.2510e+00
   1.0678e-02      1.7018e-03      2.3670e+00      3.0460e+00
   1.2013e-02      1.9354e-03      2.4960e+00      2.8700e+00
   1.3348e-02      2.1690e-03      2.6190e+00      2.7160e+00
   1.4682e-02      2.4192e-03      2.7420e+00      2.5810e+00
   1.6017e-02      2.6528e-03      2.8650e+00      2.4600e+00
   1.7352e-02      2.8864e-03      2.9910e+00      2.3520e+00
   1.8687e-02      3.1367e-03      3.1200e+00      2.2540e+00
   2.0021e-02      3.3703e-03      3.2530e+00      2.1650e+00
   2.1356e-02      3.6038e-03      3.3900e+00      2.0850e+00
   2.2691e-02      3.8374e-03      3.5300e+00      2.0100e+00
   2.4026e-02      4.0710e-03      3.6740e+00      1.9420e+00
   2.6695e-02      4.5215e-03      3.9720e+00      1.8200e+00
   3.0032e-02      5.0554e-03      4.3610e+00      1.6910e+00
   3.3369e-02      5.5893e-03      4.7650e+00      1.5810e+00
   3.6706e-02      6.0898e-03      5.1810e+00      1.4860e+00
   4.0043e-02      6.5570e-03      5.6070e+00      1.4030e+00
   4.3380e-02      7.0075e-03      6.0410e+00      1.3310e+00
   4.6716e-02      7.4413e-03      6.4810e+00      1.2660e+00
   5.0053e-02      7.8584e-03      6.9240e+00      1.2080e+00
   5.3390e-02      8.2421e-03      7.3690e+00      1.1560e+00
   6.0064e-02      8.9762e-03      8.2620e+00      1.0650e+00
   6.6738e-02      9.6436e-03      9.1490e+00      9.8920e-01
   7.3412e-02      1.0278e-02      1.0020e+01      9.2450e-01
   8.0085e-02      1.0845e-02      1.0880e+01      8.6870e-01
   8.6759e-02      1.1395e-02      1.1720e+01      8.1990e-01
   9.3433e-02      1.1896e-02      1.2540e+01      7.7690e-01
