#    Energy           Range       dE/dx (elec)    dE/dx (nucl)
#   [MeV/u]         [mg/cm2]     [MeV/(mg/cm2)]  [MeV/(mg/cm2)]
# ------------------------------------------------------------
   0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
   4.8787e-03      2.7484e-04      6.6850e+00      1.3090e+01
   5.3665e-03      2.9840e-04      6.8730e+00      1.2890e+01
   5.8544e-03      3.2195e-04      7.0460e+00      1.2680e+01
   6.3423e-03      3.4551e-04      7.2070e+00      1.2490e+01
   6.8301e-03      3.6929e-04      7.3610e+00      1.2290e+01
   7.3180e-03      3.9307e-04      7.5080e+00      1.2100e+01
   7.8059e-03      4.1696e-04      7.6500e+00      1.1910e+01
   8.2937e-03      4.4086e-04      7.7880e+00      1.1730e+01
   8.7816e-03      4.6487e-04      7.9230e+00      1.1550e+01
   9.7573e-03      5.1322e-04      8.1880e+00      1.1210e+01
   1.0977e-02      5.7381e-04      8.5110e+00      1.0820e+01
   1.2197e-02      6.3473e-04      8.8290e+00      1.0450e+01
   1.3416e-02      6.9588e-04      9.1410e+00      1.0110e+01
   1.4636e-02      7.5715e-04      9.4490e+00      9.7950e+00
   1.5856e-02      8.1841e-04      9.7520e+00      9.5010e+00
   1.7075e-02      8.7979e-04      1.0050e+01      9.2280e+00
   1.8295e-02      9.4105e-04      1.0340e+01      8.9720e+00
   1.9515e-02      1.0022e-03      1.0630e+01      8.7320e+00
   2.1954e-02      1.1243e-03      1.1190e+01      8.2950e+00
   2.4393e-02      1.2457e-03      1.1720e+01      7.9060e+00
   2.6833e-02      1.3702e-03      1.2230e+01      7.5580e+00
   2.9272e-02      1.4835e-03      1.2710e+01      7.2440e+00
   3.1711e-02      1.6081e-03      1.3170e+01      6.9600e+00
   3.4151e-02      1.7213e-03      1.3610e+01      6.7000e+00
   3.9029e-02      1.9591e-03      1.4420e+01      6.2440e+00
   4.3908e-02      2.1856e-03      1.5170e+01      5.8550e+00
   4.8787e-02      2.4121e-03      1.5850e+01      5.5190e+00
   5.3665e-02      2.6386e-03      1.6480e+01      5.2250e+00
   5.8544e-02      2.8537e-03      1.7070e+01      4.9650e+00
   6.3423e-02      3.0689e-03      1.7630e+01      4.7330e+00
   6.8301e-02      3.2841e-03      1.8170e+01      4.5250e+00
   7.3180e-02      3.4879e-03      1.8680e+01      4.3370e+00
   7.8059e-02      3.7031e-03      1.9180e+01      4.1670e+00
   8.2937e-02      3.9069e-03      1.9660e+01      4.0110e+00
   8.7816e-02      4.1107e-03      2.0140e+01      3.8680e+00
   9.7573e-02      4.5071e-03      2.1070e+01      3.6140e+00
   1.0977e-01      4.9827e-03      2.2200e+01      3.3460e+00
   1.2197e-01      5.4470e-03      2.3310e+01      3.1190e+00
   1.3416e-01      5.9000e-03      2.4410e+01      2.9250e+00
   1.4636e-01      6.3303e-03      2.5500e+01      2.7560e+00
   1.5856e-01      6.7606e-03      2.6570e+01      2.6080e+00
   1.7075e-01      7.1683e-03      2.7640e+01      2.4770e+00
   1.8295e-01      7.5647e-03      2.8690e+01      2.3600e+00
   1.9515e-01      7.9384e-03      2.9730e+01      2.2550e+00
   2.1954e-01      8.6858e-03      3.1760e+01      2.0730e+00
   2.4393e-01      9.3766e-03      3.3730e+01      1.9210e+00
   2.6833e-01      1.0045e-02      3.5630e+01      1.7920e+00
   2.9272e-01      1.0679e-02      3.7460e+01      1.6810e+00
   3.1711e-01      1.1290e-02      3.9220e+01      1.5840e+00
   3.4151e-01      1.1868e-02      4.0910e+01      1.4990e+00
   3.9029e-01      1.2978e-02      4.4120e+01      1.3560e+00
   4.3908e-01      1.4008e-02      4.7100e+01      1.2400e+00
   4.8787e-01      1.4993e-02      4.9880e+01      1.1440e+00
   5.3665e-01      1.5922e-02      5.2480e+01      1.0630e+00
   5.8544e-01      1.6817e-02      5.4910e+01      9.9410e-01
   6.3423e-01      1.7666e-02      5.7200e+01      9.3410e-01
   6.8301e-01      1.8493e-02      5.9360e+01      8.8150e-01
   7.3180e-01      1.9285e-02      6.1390e+01      8.3500e-01
   7.8059e-01      2.0055e-02      6.3310e+01      7.9360e-01
   8.2937e-01      2.0803e-02      6.5130e+01      7.5640e-01
   8.7816e-01      2.1539e-02      6.6860e+01      7.2290e-01
   9.7573e-01      2.2943e-02      7.0050e+01      6.6470e-01
   1.0977e+00      2.4619e-02      7.3620e+01      6.0480e-01
   1.2197e+00      2.6227e-02      7.6780e+01      5.5560e-01
   1.3416e+00      2.7779e-02      7.9590e+01      5.1440e-01
   1.4636e+00      2.9273e-02      8.2100e+01      4.7920e-01
   1.5856e+00      3.0734e-02      8.4330e+01      4.4900e-01
   1.7075e+00      3.2150e-02      8.6330e+01      4.2260e-01
   1.8295e+00      3.3543e-02      8.8130e+01      3.9930e-01
   1.9515e+00      3.4913e-02      8.9730e+01      3.7860e-01
   2.1954e+00      3.7574e-02      9.2350e+01      3.4360e-01
   2.4393e+00      4.0190e-02      9.3470e+01      3.1480e-01
   2.6833e+00      4.2772e-02      9.4740e+01      2.9080e-01
   2.9272e+00      4.5331e-02      9.5680e+01      2.7050e-01
   3.1711e+00      4.7857e-02      9.6350e+01      2.5300e-01
   3.4151e+00      5.0382e-02      9.6810e+01      2.3770e-01
   3.9029e+00      5.5399e-02      9.7210e+01      2.1240e-01
   4.3908e+00      6.0404e-02      9.7130e+01      1.9230e-01
   4.8787e+00      6.5432e-02      9.6720e+01      1.7590e-01
   5.3665e+00      7.0483e-02      9.6100e+01      1.6220e-01
   5.8544e+00      7.5567e-02      9.5340e+01      1.5060e-01
   6.3423e+00      8.0697e-02      9.4490e+01      1.4070e-01
   6.8301e+00      8.5884e-02      9.3590e+01      1.3200e-01
   7.3180e+00      9.1116e-02      9.2660e+01      1.2450e-01
   7.8059e+00      9.6393e-02      9.1710e+01      1.1780e-01
   8.2937e+00      1.0174e-01      9.0770e+01      1.1180e-01
   8.7816e+00      1.0713e-01      8.9840e+01      1.0640e-01
   9.7573e+00      1.1809e-01      8.8020e+01      9.7170e-02
   1.0977e+01      1.3211e-01      8.5870e+01      8.7770e-02
   1.2197e+01      1.4647e-01      8.3860e+01      8.0110e-02
   1.3416e+01      1.6117e-01      8.1980e+01      7.3740e-02
   1.4636e+01      1.7620e-01      8.0230e+01      6.8370e-02
   1.5856e+01      1.9155e-01      7.8580e+01      6.3760e-02
   1.7075e+01      2.0721e-01      7.7020e+01      5.9770e-02
   1.8295e+01      2.2319e-01      7.5530e+01      5.6270e-02
   1.9515e+01      2.3949e-01      7.4110e+01      5.3180e-02
   2.1954e+01      2.7300e-01      7.1430e+01      4.7970e-02
   2.4393e+01      3.0776e-01      6.8900e+01      4.3730e-02
   2.6833e+01      3.4379e-01      6.6490e+01      4.0210e-02
   2.9272e+01      3.8111e-01      6.4170e+01      3.7250e-02
   3.1711e+01      4.1979e-01      6.1940e+01      3.4710e-02
   3.4151e+01      4.5984e-01      5.9870e+01      3.2510e-02
   3.9029e+01      5.4397e-01      5.6160e+01      2.8890e-02
   4.3908e+01      6.3342e-01      5.2950e+01      2.6020e-02
   4.8787e+01      7.2810e-01      5.0140e+01      2.3700e-02
