#    Energy           Range       dE/dx (elec)    dE/dx (nucl)
#   [MeV/u]         [mg/cm2]     [MeV/(mg/cm2)]  [MeV/(mg/cm2)]
# ------------------------------------------------------------
   0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
   9.3541e-04      1.1660e-04      1.3330e+00      7.7710e+00
   1.0290e-03      1.2572e-04      1.3980e+00      7.8020e+00
   1.1225e-03      1.3462e-04      1.4600e+00      7.8200e+00
   1.2160e-03      1.4352e-04      1.5200e+00      7.8290e+00
   1.3096e-03      1.5242e-04      1.5770e+00      7.8290e+00
   1.4031e-03      1.6111e-04      1.6320e+00      7.8230e+00
   1.4967e-03      1.7001e-04      1.6860e+00      7.8110e+00
   1.5902e-03      1.7870e-04      1.7380e+00      7.7960e+00
   1.6837e-03      1.8738e-04      1.7880e+00      7.7760e+00
   1.8708e-03      2.0497e-04      1.8850e+00      7.7280e+00
   2.1047e-03      2.2668e-04      1.9900e+00      7.6560e+00
   2.3385e-03      2.4861e-04      2.0840e+00      7.5760e+00
   2.5724e-03      2.7054e-04      2.1780e+00      7.4910e+00
   2.8062e-03      2.9247e-04      2.2700e+00      7.4020e+00
   3.0401e-03      3.1440e-04      2.3600e+00      7.3120e+00
   3.2739e-03      3.3633e-04      2.4470e+00      7.2210e+00
   3.5078e-03      3.5848e-04      2.5320e+00      7.1300e+00
   3.7416e-03      3.8041e-04      2.6140e+00      7.0400e+00
   4.2093e-03      4.2492e-04      2.7700e+00      6.8640e+00
   4.6770e-03      4.6943e-04      2.9140e+00      6.6950e+00
   5.1448e-03      5.1437e-04      3.0440e+00      6.5320e+00
   5.6125e-03      5.5954e-04      3.1610e+00      6.3770e+00
   6.0802e-03      6.0513e-04      3.2650e+00      6.2290e+00
   6.5479e-03      6.5073e-04      3.3580e+00      6.0880e+00
   7.4833e-03      7.4344e-04      3.5140e+00      5.8270e+00
   8.4187e-03      8.3746e-04      3.6410e+00      5.5890e+00
   9.3541e-03      9.3278e-04      3.7470e+00      5.3720e+00
   1.0290e-02      1.0294e-03      3.8380e+00      5.1750e+00
   1.1225e-02      1.1275e-03      3.9200e+00      4.9930e+00
   1.2160e-02      1.2268e-03      3.9950e+00      4.8260e+00
   1.3096e-02      1.3273e-03      4.0670e+00      4.6710e+00
   1.4031e-02      1.4287e-03      4.1360e+00      4.5280e+00
   1.4967e-02      1.5312e-03      4.2040e+00      4.3950e+00
   1.5902e-02      1.6345e-03      4.2720e+00      4.2700e+00
   1.6837e-02      1.7388e-03      4.3420e+00      4.1540e+00
   1.8708e-02      1.9487e-03      4.4840e+00      3.9420e+00
   2.1047e-02      2.2147e-03      4.6720e+00      3.7110e+00
   2.3385e-02      2.4753e-03      4.8740e+00      3.5090e+00
   2.5724e-02      2.7358e-03      5.0900e+00      3.3320e+00
   2.8062e-02      3.0181e-03      5.3210e+00      3.1740e+00
   3.0401e-02      3.2786e-03      5.5650e+00      3.0330e+00
   3.2739e-02      3.5392e-03      5.8230e+00      2.9060e+00
   3.5078e-02      3.7780e-03      6.0920e+00      2.7900e+00
   3.7416e-02      4.0386e-03      6.3710e+00      2.6850e+00
   4.2093e-02      4.5380e-03      6.9560e+00      2.5000e+00
   4.6770e-02      4.9939e-03      7.5700e+00      2.3420e+00
   5.1448e-02      5.4499e-03      8.2020e+00      2.2050e+00
   5.6125e-02      5.8624e-03      8.8470e+00      2.0860e+00
   6.0802e-02      6.2750e-03      9.4980e+00      1.9800e+00
   6.5479e-02      6.6658e-03      1.0150e+01      1.8860e+00
   7.4833e-02      7.3823e-03      1.1440e+01      1.7250e+00
   8.4187e-02      8.0554e-03      1.2700e+01      1.5930e+00
   9.3541e-02      8.6634e-03      1.3900e+01      1.4820e+00
