#    Energy           Range       dE/dx (elec)    dE/dx (nucl)
#   [MeV/u]         [mg/cm2]     [MeV/(mg/cm2)]  [MeV/(mg/cm2)]
# ------------------------------------------------------------
   0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
   9.9206e-03      2.7358e-02      4.1080e-01      6.9830e-03
   1.0913e-02      2.9451e-02      4.2880e-01      6.5370e-03
   1.1905e-02      3.1488e-02      4.4580e-01      6.1520e-03
   1.2897e-02      3.3470e-02      4.6180e-01      5.8140e-03
   1.3889e-02      3.5396e-02      4.7690e-01      5.5160e-03
   1.4881e-02      3.7281e-02      4.9130e-01      5.2500e-03
   1.5873e-02      3.9110e-02      5.0490e-01      5.0110e-03
   1.6865e-02      4.0912e-02      5.1780e-01      4.7950e-03
   1.7857e-02      4.2672e-02      5.3010e-01      4.6000e-03
   1.9841e-02      4.6109e-02      5.5290e-01      4.2570e-03
   2.2321e-02      5.0239e-02      5.7850e-01      3.9010e-03
   2.4802e-02      5.4231e-02      6.0130e-01      3.6050e-03
   2.7282e-02      5.8097e-02      6.2170e-01      3.3550e-03
   2.9762e-02      6.1867e-02      6.3990e-01      3.1410e-03
   3.2242e-02      6.5554e-02      6.5630e-01      2.9550e-03
   3.4722e-02      6.9157e-02      6.7110e-01      2.7910e-03
   3.7202e-02      7.2691e-02      6.8430e-01      2.6470e-03
   3.9683e-02      7.6170e-02      6.9630e-01      2.5180e-03
   4.4643e-02      8.3002e-02      7.1650e-01      2.2970e-03
   4.9603e-02      8.9669e-02      7.3270e-01      2.1150e-03
   5.4563e-02      9.6238e-02      7.4520e-01      1.9620e-03
   5.9524e-02      1.0271e-01      7.5460e-01      1.8310e-03
   6.4484e-02      1.0914e-01      7.6120e-01      1.7180e-03
   6.9444e-02      1.1552e-01      7.6530e-01      1.6190e-03
   7.9365e-02      1.2827e-01      7.6750e-01      1.4540e-03
   8.9286e-02      1.4136e-01      7.6310e-01      1.3220e-03
   9.9206e-02      1.5384e-01      7.5410e-01      1.2140e-03
   1.0913e-01      1.6770e-01      7.4170e-01      1.1230e-03
   1.1905e-01      1.8017e-01      7.2720e-01      1.0460e-03
   1.2897e-01      1.9403e-01      7.1130e-01      9.7940e-04
   1.3889e-01      2.0789e-01      6.9480e-01      9.2140e-04
   1.4881e-01      2.2175e-01      6.7800e-01      8.7040e-04
   1.5873e-01      2.3699e-01      6.6130e-01      8.2510e-04
   1.6865e-01      2.5224e-01      6.4480e-01      7.8460e-04
   1.7857e-01      2.6748e-01      6.2880e-01      7.4820e-04
   1.9841e-01      2.9936e-01      5.9840e-01      6.8530e-04
   2.2321e-01      3.4232e-01      5.6380e-01      6.2100e-04
   2.4802e-01      3.8667e-01      5.3290e-01      5.6840e-04
   2.7282e-01      4.3518e-01      5.0540e-01      5.2450e-04
   2.9762e-01      4.8507e-01      4.8090e-01      4.8740e-04
   3.2242e-01      5.3773e-01      4.5900e-01      4.5540e-04
   3.4722e-01      5.9178e-01      4.3930e-01      4.2770e-04
   3.7202e-01      6.4999e-01      4.2150e-01      4.0330e-04
   3.9683e-01      7.0959e-01      4.0540e-01      3.8170e-04
   4.4643e-01      8.3571e-01      3.7720e-01      3.4520e-04
   4.9603e-01      9.7152e-01      3.5350e-01      3.1540e-04
   5.4563e-01      1.1157e+00      3.3310e-01      2.9070e-04
   5.9524e-01      1.2681e+00      3.1560e-01      2.6970e-04
   6.4484e-01      1.4275e+00      3.0020e-01      2.5170e-04
   6.9444e-01      1.5966e+00      2.8660e-01      2.3610e-04
   7.9365e-01      1.9569e+00      2.6390e-01      2.1040e-04
   8.9286e-01      2.3450e+00      2.4560e-01      1.8990e-04
   9.9206e-01      2.7607e+00      2.3060e-01      1.7330e-04
   1.0913e+00      3.1987e+00      2.2040e-01      1.5950e-04
   1.1905e+00      3.6588e+00      2.1050e-01      1.4780e-04
   1.2897e+00      4.1397e+00      2.0030e-01      1.3780e-04
   1.3889e+00      4.6456e+00      1.9120e-01      1.2920e-04
   1.4881e+00      5.1750e+00      1.8290e-01      1.2160e-04
   1.5873e+00      5.7280e+00      1.7530e-01      1.1490e-04
   1.6865e+00      6.3031e+00      1.6830e-01      1.0890e-04
   1.7857e+00      6.9032e+00      1.6180e-01      1.0360e-04
   1.9841e+00      8.1727e+00      1.5020e-01      9.4420e-05
   2.2321e+00      9.8940e+00      1.3780e-01      8.5100e-05
   2.4802e+00      1.1761e+01      1.2750e-01      7.7540e-05
   2.7282e+00      1.3772e+01      1.1870e-01      7.1260e-05
   2.9762e+00      1.5928e+01      1.1110e-01      6.5970e-05
   3.2242e+00      1.8225e+01      1.0450e-01      6.1450e-05
   3.4722e+00      2.0661e+01      9.8750e-02      5.7530e-05
   3.7202e+00      2.3235e+01      9.3640e-02      5.4110e-05
   3.9683e+00      2.5946e+01      8.9080e-02      5.1090e-05
   4.4643e+00      3.1764e+01      8.1280e-02      4.6000e-05
   4.9603e+00      3.8111e+01      7.4860e-02      4.1870e-05
   5.4563e+00      4.4978e+01      6.9450e-02      3.8450e-05
   5.9524e+00      5.2356e+01      6.4840e-02      3.5570e-05
   6.4484e+00      6.0239e+01      6.0860e-02      3.3110e-05
   6.9444e+00      6.8618e+01      5.7380e-02      3.0980e-05
   7.9365e+00      8.6825e+01      5.1580e-02      2.7480e-05
   8.9286e+00      1.0696e+02      4.6930e-02      2.4720e-05
   9.9206e+00      1.2898e+02      4.3110e-02      2.2480e-05
   1.0913e+01      1.5245e+02      3.9920e-02      2.0630e-05
   1.1905e+01      1.7878e+02      3.7210e-02      1.9070e-05
   1.2897e+01      2.0650e+02      3.4870e-02      1.7740e-05
   1.3889e+01      2.3561e+02      3.2830e-02      1.6590e-05
   1.4881e+01      2.6610e+02      3.1050e-02      1.5590e-05
   1.5873e+01      2.9936e+02      2.9460e-02      1.4710e-05
   1.6865e+01      3.3400e+02      2.8040e-02      1.3920e-05
   1.7857e+01      3.7004e+02      2.6770e-02      1.3220e-05
   1.9841e+01      4.4765e+02      2.4560e-02      1.2010e-05
   2.2321e+01      5.5298e+02      2.2320e-02      1.0800e-05
   2.4802e+01      6.6801e+02      2.0480e-02      9.8100e-06
   2.7282e+01      7.9413e+02      1.8960e-02      8.9950e-06
   2.9762e+01      9.2995e+02      1.7660e-02      8.3100e-06
   3.2242e+01      1.0741e+03      1.6550e-02      7.7260e-06
   3.4722e+01      1.2279e+03      1.5590e-02      7.2210e-06
   3.7202e+01      1.3915e+03      1.4750e-02      6.7810e-06
   3.9683e+01      1.5647e+03      1.4000e-02      6.3930e-06
   4.4643e+01      1.9347e+03      1.2740e-02      5.7410e-06
   4.9603e+01      2.3408e+03      1.1710e-02      5.2130e-06
   5.4563e+01      2.7801e+03      1.0860e-02      4.7780e-06
   5.9524e+01      3.2527e+03      1.0140e-02      4.4120e-06
   6.4484e+01      3.7558e+03      9.5230e-03      4.1000e-06
   6.9444e+01      4.2922e+03      8.9890e-03      3.8310e-06
   7.9365e+01      5.4522e+03      8.1090e-03      3.3890e-06
   8.9286e+01      6.7300e+03      7.4140e-03      3.0420e-06
   9.9206e+01      8.1201e+03      6.8510e-03      2.7610e-06
   1.0913e+02      9.6196e+03      6.3840e-03      2.5290e-06
   1.1905e+02      1.1222e+04      5.9910e-03      2.3350e-06
   1.2897e+02      1.2924e+04      5.6560e-03      2.1690e-06
   1.3889e+02      1.4723e+04      5.3660e-03      2.0260e-06
   1.4881e+02      1.6614e+04      5.1140e-03      1.9010e-06
   1.5873e+02      1.8595e+04      4.8910e-03      1.7910e-06
   1.6865e+02      2.0663e+04      4.6940e-03      1.6930e-06
   1.7857e+02      2.2815e+04      4.5170e-03      1.6060e-06
   1.9841e+02      2.7357e+04      4.2160e-03      1.4580e-06
   2.2321e+02      3.3459e+04      3.9120e-03      1.3070e-06
   2.4802e+02      4.0000e+04      3.6680e-03      1.1860e-06
   2.7282e+02      4.6949e+04      3.4670e-03      1.0860e-06
   2.9762e+02      5.4275e+04      3.2990e-03      1.0020e-06
   3.2242e+02      6.1953e+04      3.1570e-03      9.3010e-07
   3.4722e+02      6.9958e+04      3.0350e-03      8.6840e-07
   3.7202e+02      7.8267e+04      2.9300e-03      8.1460e-07
   3.9683e+02      8.6861e+04      2.8380e-03      7.6730e-07
   4.4643e+02      1.0482e+05      2.6850e-03      6.8780e-07
   4.9603e+02      1.2371e+05      2.5640e-03      6.2370e-07
   5.4563e+02      1.4275e+05      2.4650e-03      5.7090e-07
   5.9524e+02      1.6354e+05      2.3850e-03      5.2650e-07
   6.4484e+02      1.8433e+05      2.3180e-03      4.8880e-07
   6.9444e+02      2.0650e+05      2.2610e-03      4.5620e-07
   7.9365e+02      2.5085e+05      2.1710e-03      4.0290e-07
   8.9286e+02      2.9797e+05      2.1050e-03      3.6100e-07
   9.9206e+02      3.4509e+05      2.0540e-03      3.2730e-07
