#    Energy           Range       dE/dx (elec)    dE/dx (nucl)
#   [MeV/u]         [mg/cm2]     [MeV/(mg/cm2)]  [MeV/(mg/cm2)]
# ------------------------------------------------------------
   0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
   3.7062e-03      1.4392e-03      1.0210e+00      1.0610e+00
   4.0768e-03      1.5846e-03      1.0710e+00      1.0210e+00
   4.4474e-03      1.7300e-03      1.1170e+00      9.8480e-01
   4.8180e-03      1.8763e-03      1.1610e+00      9.5130e-01
   5.1886e-03      2.0217e-03      1.2030e+00      9.2040e-01
   5.5593e-03      2.1679e-03      1.2430e+00      8.9180e-01
   5.9299e-03      2.3141e-03      1.2820e+00      8.6520e-01
   6.3005e-03      2.4595e-03      1.3200e+00      8.4040e-01
   6.6711e-03      2.6049e-03      1.3570e+00      8.1720e-01
   7.4123e-03      2.8957e-03      1.4290e+00      7.7510e-01
   8.3389e-03      3.2553e-03      1.5170e+00      7.2920e-01
   9.2654e-03      3.6106e-03      1.6040e+00      6.8920e-01
   1.0192e-02      3.9616e-03      1.6910e+00      6.5400e-01
   1.1119e-02      4.3065e-03      1.7780e+00      6.2280e-01
   1.2045e-02      4.6446e-03      1.8670e+00      5.9480e-01
   1.2972e-02      4.9767e-03      1.9550e+00      5.6970e-01
   1.3898e-02      5.3019e-03      2.0440e+00      5.4690e-01
   1.4825e-02      5.6202e-03      2.1340e+00      5.2610e-01
   1.6678e-02      6.2361e-03      2.3140e+00      4.8950e-01
   1.8531e-02      6.8246e-03      2.4940e+00      4.5840e-01
   2.0384e-02      7.3872e-03      2.6740e+00      4.3150e-01
   2.2237e-02      7.9266e-03      2.8530e+00      4.0800e-01
   2.4090e-02      8.4428e-03      3.0290e+00      3.8720e-01
   2.5943e-02      8.9469e-03      3.2030e+00      3.6870e-01
   2.9649e-02      9.8932e-03      3.5430e+00      3.3720e-01
   3.3356e-02      1.0753e-02      3.8700e+00      3.1120e-01
   3.7062e-02      1.1528e-02      4.1830e+00      2.8930e-01
   4.0768e-02      1.2302e-02      4.4810e+00      2.7070e-01
