#    Energy           Range       dE/dx (elec)    dE/dx (nucl)
#   [MeV/u]         [mg/cm2]     [MeV/(mg/cm2)]  [MeV/(mg/cm2)]
# ------------------------------------------------------------
   0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
   1.6969e-03      2.5531e-04      1.2480e+00      5.2960e+00
   1.8666e-03      2.7949e-04      1.3090e+00      5.2000e+00
   2.0363e-03      3.0368e-04      1.3870e+00      5.1050e+00
   2.2060e-03      3.2786e-04      1.5010e+00      5.0130e+00
   2.3757e-03      3.5227e-04      1.5730e+00      4.9240e+00
   2.5454e-03      3.7669e-04      1.6200e+00      4.8370e+00
   2.7151e-03      4.0134e-04      1.6510e+00      4.7530e+00
   2.8848e-03      4.2624e-04      1.6740e+00      4.6720e+00
   3.0545e-03      4.5136e-04      1.6920e+00      4.5940e+00
   3.3939e-03      5.0257e-04      1.7240e+00      4.4460e+00
   3.8181e-03      5.6800e-04      1.7670e+00      4.2750e+00
   4.2423e-03      6.3485e-04      1.8210e+00      4.1180e+00
   4.6666e-03      7.0265e-04      1.8870e+00      3.9740e+00
   5.0908e-03      7.7163e-04      1.9630e+00      3.8410e+00
   5.5150e-03      8.4109e-04      2.0470e+00      3.7180e+00
   5.9392e-03      9.1103e-04      2.1370e+00      3.6040e+00
   6.3635e-03      9.8120e-04      2.2300e+00      3.4980e+00
   6.7877e-03      1.0518e-03      2.3250e+00      3.3990e+00
   7.6362e-03      1.1929e-03      2.5160e+00      3.2190e+00
   8.4846e-03      1.3337e-03      2.7010e+00      3.0610e+00
   9.3331e-03      1.4743e-03      2.8770e+00      2.9200e+00
   1.0182e-02      1.6139e-03      3.0430e+00      2.7930e+00
   1.1030e-02      1.7531e-03      3.1970e+00      2.6790e+00
   1.1878e-02      1.8913e-03      3.3410e+00      2.5750e+00
   1.3575e-02      2.1658e-03      3.6010e+00      2.3940e+00
   1.5272e-02      2.4417e-03      3.8360e+00      2.2400e+00
   1.6969e-02      2.7025e-03      4.0530e+00      2.1070e+00
   1.8666e-02      2.9633e-03      4.2610e+00      1.9910e+00
   2.0363e-02      3.2240e-03      4.4640e+00      1.8900e+00
   2.2060e-02      3.4848e-03      4.6650e+00      1.7990e+00
   2.3757e-02      3.7456e-03      4.8670e+00      1.7180e+00
   2.5454e-02      3.9826e-03      5.0700e+00      1.6450e+00
   2.7151e-02      4.2434e-03      5.2750e+00      1.5790e+00
   2.8848e-02      4.4805e-03      5.4830e+00      1.5180e+00
   3.0545e-02      4.7175e-03      5.6940e+00      1.4630e+00
   3.3939e-02      5.1679e-03      6.1250e+00      1.3650e+00
   3.8181e-02      5.7132e-03      6.6820e+00      1.2620e+00
   4.2423e-02      6.2110e-03      7.2570e+00      1.1750e+00
   4.6666e-02      6.6851e-03      7.8480e+00      1.1010e+00
   5.0908e-02      7.1355e-03      8.4520e+00      1.0360e+00
   5.5150e-02      7.5622e-03      9.0660e+00      9.7950e-01
   5.9392e-02      7.9890e-03      9.6860e+00      9.2950e-01
   6.3635e-02      8.3683e-03      1.0310e+01      8.8490e-01
   6.7877e-02      8.7238e-03      1.0940e+01      8.4490e-01
   7.6362e-02      9.4113e-03      1.2190e+01      7.7590e-01
   8.4846e-02      1.0028e-02      1.3420e+01      7.1830e-01
   9.3331e-02      1.0597e-02      1.4640e+01      6.6960e-01
   1.0182e-01      1.1118e-02      1.5820e+01      6.2760e-01
   1.1030e-01      1.1616e-02      1.6960e+01      5.9110e-01
   1.1878e-01      1.2090e-02      1.8060e+01      5.5910e-01
   1.3575e-01      1.2944e-02      2.0120e+01      5.0520e-01
   1.5272e-01      1.3726e-02      2.2010e+01      4.6160e-01
   1.6969e-01      1.4461e-02      2.3720e+01      4.2560e-01
   1.8666e-01      1.5148e-02      2.5260e+01      3.9520e-01
   2.0363e-01      1.5788e-02      2.6650e+01      3.6930e-01
   2.2060e-01      1.6405e-02      2.7900e+01      3.4680e-01
   2.3757e-01      1.6974e-02      2.9030e+01      3.2710e-01
   2.5454e-01      1.7543e-02      3.0060e+01      3.0970e-01
   2.7151e-01      1.8088e-02      3.0990e+01      2.9430e-01
   2.8848e-01      1.8633e-02      3.1840e+01      2.8040e-01
   3.0545e-01      1.9155e-02      3.2620e+01      2.6790e-01
   3.3939e-01      2.0174e-02      3.3990e+01      2.4620e-01
   3.8181e-01      2.1383e-02      3.5440e+01      2.2390e-01
   4.2423e-01      2.2544e-02      3.6650e+01      2.0550e-01
   4.6666e-01      2.3682e-02      3.7660e+01      1.9020e-01
   5.0908e-01      2.4773e-02      3.8530e+01      1.7710e-01
   5.5150e-01      2.5863e-02      3.9260e+01      1.6590e-01
   5.9392e-01      2.6930e-02      3.9870e+01      1.5610e-01
   6.3635e-01      2.7997e-02      4.0400e+01      1.4740e-01
   6.7877e-01      2.9016e-02      4.0840e+01      1.3980e-01
   7.6362e-01      3.1079e-02      4.1520e+01      1.2680e-01
   8.4846e-01      3.3094e-02      4.1990e+01      1.1610e-01
   9.3331e-01      3.5109e-02      4.2310e+01      1.0720e-01
   1.0182e+00      3.7100e-02      4.2510e+01      9.9690e-02
   1.1030e+00      3.9091e-02      4.2610e+01      9.3210e-02
   1.1878e+00      4.1083e-02      4.2650e+01      8.7570e-02
   1.3575e+00      4.5065e-02      4.2550e+01      7.8230e-02
   1.5272e+00      4.9048e-02      4.2290e+01      7.0790e-02
   1.6969e+00      5.3078e-02      4.1930e+01      6.4730e-02
   1.8666e+00      5.7132e-02      4.1490e+01      5.9670e-02
   2.0363e+00      6.1233e-02      4.1140e+01      5.5400e-02
   2.2060e+00      6.5358e-02      4.1020e+01      5.1730e-02
   2.3757e+00      6.9506e-02      4.0600e+01      4.8540e-02
   2.5454e+00      7.3726e-02      4.0040e+01      4.5740e-02
   2.7151e+00      7.7969e-02      3.9490e+01      4.3270e-02
   2.8848e+00      8.2308e-02      3.8940e+01      4.1070e-02
   3.0545e+00      8.6693e-02      3.8410e+01      3.9090e-02
   3.3939e+00      9.5630e-02      3.7350e+01      3.5690e-02
   3.8181e+00      1.0718e-01      3.6070e+01      3.2220e-02
   4.2423e+00      1.1915e-01      3.4860e+01      2.9400e-02
   4.6666e+00      1.3152e-01      3.3700e+01      2.7060e-02
   5.0908e+00      1.4430e-01      3.2610e+01      2.5080e-02
   5.5150e+00      1.5750e-01      3.1580e+01      2.3390e-02
   5.9392e+00      1.7116e-01      3.0600e+01      2.1920e-02
   6.3635e+00      1.8522e-01      2.9670e+01      2.0640e-02
   6.7877e+00      1.9972e-01      2.8800e+01      1.9500e-02
   7.6362e+00      2.3004e-01      2.7200e+01      1.7580e-02
   8.4846e+00      2.6209e-01      2.5760e+01      1.6030e-02
   9.3331e+00      2.9588e-01      2.4470e+01      1.4740e-02
   1.0182e+01      3.3139e-01      2.3310e+01      1.3650e-02
   1.1030e+01      3.6863e-01      2.2260e+01      1.2710e-02
   1.1878e+01      4.0758e-01      2.1310e+01      1.1910e-02
   1.3575e+01      4.9050e-01      1.9650e+01      1.0580e-02
   1.5272e+01      5.8004e-01      1.8270e+01      9.5270e-03
   1.6969e+01      6.7610e-01      1.7090e+01      8.6740e-03
   1.8666e+01      7.7846e-01      1.6080e+01      7.9680e-03
   2.0363e+01      8.8701e-01      1.5190e+01      7.3730e-03
   2.2060e+01      1.0017e+00      1.4420e+01      6.8650e-03
   2.3757e+01      1.1222e+00      1.3730e+01      6.4250e-03
   2.5454e+01      1.2488e+00      1.3100e+01      6.0400e-03
   2.7151e+01      1.3812e+00      1.2530e+01      5.7010e-03
   2.8848e+01      1.5194e+00      1.2010e+01      5.4000e-03
   3.0545e+01      1.6636e+00      1.1530e+01      5.1300e-03
   3.3939e+01      1.9694e+00      1.0690e+01      4.6670e-03
   3.8181e+01      2.3943e+00      9.8150e+00      4.1980e-03
   4.2423e+01      2.8210e+00      9.0900e+00      3.8190e-03
   4.6666e+01      3.3189e+00      8.4780e+00      3.5040e-03
   5.0908e+01      3.8404e+00      7.9550e+00      3.2400e-03
   5.5150e+01      4.3856e+00      7.5020e+00      3.0140e-03
   5.9392e+01      4.9546e+00      7.1060e+00      2.8190e-03
   6.3635e+01      5.5709e+00      6.7570e+00      2.6490e-03
   6.7877e+01      6.2110e+00      6.4460e+00      2.4980e-03
   7.6362e+01      7.5859e+00      5.9080e+00      2.2460e-03
   8.4846e+01      9.0794e+00      5.4590e+00      2.0410e-03
   9.3331e+01      1.0691e+01      5.0860e+00      1.8720e-03
   1.0182e+02      1.2422e+01      4.7700e+00      1.7300e-03
   1.1030e+02      1.4247e+01      4.4990e+00      1.6080e-03
   1.1878e+02      1.6191e+01      4.2640e+00      1.5040e-03
   1.3575e+02      2.0364e+01      3.8780e+00      1.3310e-03
   1.5272e+02      2.4915e+01      3.5730e+00      1.1960e-03
   1.6969e+02      2.9846e+01      3.3260e+00      1.0860e-03
