#    Energy           Range       dE/dx (elec)    dE/dx (nucl)
#   [MeV/u]         [mg/cm2]     [MeV/(mg/cm2)]  [MeV/(mg/cm2)]
# ------------------------------------------------------------
   0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
   1.4507e-03      2.4313e-04      9.2130e-01      4.7840e+00
   1.5958e-03      2.6502e-04      9.6620e-01      4.7400e+00
   1.7409e-03      2.8657e-04      1.0090e+00      4.6930e+00
   1.8860e-03      3.0846e-04      1.0500e+00      4.6440e+00
   2.0310e-03      3.3069e-04      1.1060e+00      4.5940e+00
   2.1761e-03      3.5257e-04      1.2070e+00      4.5440e+00
   2.3212e-03      3.7446e-04      1.2890e+00      4.4930e+00
   2.4663e-03      3.9601e-04      1.3580e+00      4.4430e+00
   2.6113e-03      4.1790e-04      1.4160e+00      4.3930e+00
   2.9015e-03      4.6168e-04      1.5090e+00      4.2950e+00
   3.2642e-03      5.1657e-04      1.6010e+00      4.1770e+00
   3.6269e-03      5.7213e-04      1.6800e+00      4.0650e+00
   3.9896e-03      6.2803e-04      1.7560e+00      3.9580e+00
   4.3522e-03      6.8461e-04      1.8310e+00      3.8570e+00
   4.7149e-03      7.4185e-04      1.9060e+00      3.7610e+00
   5.0776e-03      7.9910e-04      1.9810e+00      3.6700e+00
   5.4403e-03      8.5669e-04      2.0570e+00      3.5840e+00
   5.8030e-03      9.1461e-04      2.1310e+00      3.5030e+00
   6.5284e-03      1.0308e-03      2.2780e+00      3.3520e+00
   7.2537e-03      1.1473e-03      2.4200e+00      3.2150e+00
   7.9791e-03      1.2645e-03      2.5570e+00      3.0910e+00
   8.7045e-03      1.3813e-03      2.6900e+00      2.9770e+00
   9.4299e-03      1.4982e-03      2.8180e+00      2.8730e+00
   1.0155e-02      1.6150e-03      2.9430e+00      2.7780e+00
   1.1606e-02      1.8474e-03      3.1820e+00      2.6070e+00
   1.3057e-02      2.0777e-03      3.4110e+00      2.4590e+00
   1.4507e-02      2.3057e-03      3.6330e+00      2.3300e+00
   1.5958e-02      2.5307e-03      3.8500e+00      2.2150e+00
   1.7409e-02      2.7526e-03      4.0630e+00      2.1140e+00
   1.8860e-02      2.9708e-03      4.2740e+00      2.0220e+00
   2.0310e-02      3.1856e-03      4.4820e+00      1.9390e+00
   2.1761e-02      3.4011e-03      4.6890e+00      1.8640e+00
   2.3212e-02      3.6032e-03      4.8950e+00      1.7960e+00
   2.4663e-02      3.8052e-03      5.1010e+00      1.7330e+00
   2.6113e-02      4.0073e-03      5.3060e+00      1.6750e+00
   2.9015e-02      4.3777e-03      5.7130e+00      1.5710e+00
   3.2642e-02      4.8492e-03      6.2190e+00      1.4600e+00
   3.6269e-02      5.2869e-03      6.7210e+00      1.3660e+00
   3.9896e-02      5.7247e-03      7.2160e+00      1.2850e+00
   4.3522e-02      6.1288e-03      7.7040e+00      1.2150e+00
   4.7149e-02      6.4992e-03      8.1830e+00      1.1520e+00
   5.0776e-02      6.8696e-03      8.6520e+00      1.0970e+00
   5.4403e-02      7.2401e-03      9.1110e+00      1.0470e+00
   5.8030e-02      7.5768e-03      9.5570e+00      1.0020e+00
   6.5284e-02      8.2166e-03      1.0410e+01      9.2400e-01
   7.2537e-02      8.8228e-03      1.1220e+01      8.5860e-01
   7.9791e-02      9.3953e-03      1.1970e+01      8.0290e-01
   8.7045e-02      9.9340e-03      1.2680e+01      7.5470e-01
   9.4299e-02      1.0439e-02      1.3340e+01      7.1260e-01
   1.0155e-01      1.0944e-02      1.3950e+01      6.7540e-01
   1.1606e-01      1.1887e-02      1.5060e+01      6.1270e-01
   1.3057e-01      1.2796e-02      1.6020e+01      5.6170e-01
   1.4507e-01      1.3638e-02      1.6860e+01      5.1920e-01
   1.5958e-01      1.4446e-02      1.7610e+01      4.8340e-01
   1.7409e-01      1.5221e-02      1.8280e+01      4.5260e-01
   1.8860e-01      1.5996e-02      1.8870e+01      4.2580e-01
   2.0310e-01      1.6703e-02      1.9420e+01      4.0240e-01
   2.1761e-01      1.7444e-02      1.9910e+01      3.8160e-01
   2.3212e-01      1.8151e-02      2.0370e+01      3.6300e-01
   2.4663e-01      1.8824e-02      2.0800e+01      3.4640e-01
   2.6113e-01      1.9498e-02      2.1200e+01      3.3130e-01
   2.9015e-01      2.0811e-02      2.1920e+01      3.0510e-01
   3.2642e-01      2.2427e-02      2.2740e+01      2.7810e-01
   3.6269e-01      2.3976e-02      2.3470e+01      2.5580e-01
   3.9896e-01      2.5458e-02      2.4150e+01      2.3710e-01
   4.3522e-01      2.6940e-02      2.4770e+01      2.2120e-01
   4.7149e-01      2.8354e-02      2.5360e+01      2.0740e-01
   5.0776e-01      2.9768e-02      2.5920e+01      1.9540e-01
   5.4403e-01      3.1149e-02      2.6450e+01      1.8480e-01
   5.8030e-01      3.2496e-02      2.6950e+01      1.7530e-01
   6.5284e-01      3.5089e-02      2.7890e+01      1.5930e-01
   7.2537e-01      3.7648e-02      2.8750e+01      1.4620e-01
   7.9791e-01      4.0107e-02      2.9540e+01      1.3510e-01
   8.7045e-01      4.2531e-02      3.0260e+01      1.2580e-01
   9.4299e-01      4.4888e-02      3.0920e+01      1.1770e-01
   1.0155e+00      4.7212e-02      3.1520e+01      1.1070e-01
   1.1606e+00      5.1724e-02      3.2580e+01      9.9070e-02
   1.3057e+00      5.6102e-02      3.3450e+01      8.9790e-02
   1.4507e+00      6.0345e-02      3.4170e+01      8.2190e-02
   1.5958e+00      6.4554e-02      3.4760e+01      7.5860e-02
   1.7409e+00      6.8696e-02      3.5230e+01      7.0490e-02
   1.8860e+00      7.2771e-02      3.5600e+01      6.5870e-02
   2.0310e+00      7.6812e-02      3.5890e+01      6.1860e-02
   2.1761e+00      8.0853e-02      3.6060e+01      5.8340e-02
   2.3212e+00      8.4860e-02      3.5980e+01      5.5220e-02
   2.4663e+00      8.8901e-02      3.5830e+01      5.2440e-02
   2.6113e+00      9.2942e-02      3.5760e+01      4.9950e-02
   2.9015e+00      1.0109e-01      3.5520e+01      4.5640e-02
   3.2642e+00      1.1133e-01      3.5060e+01      4.1260e-02
   3.6269e+00      1.2177e-01      3.4490e+01      3.7680e-02
   3.9896e+00      1.3238e-01      3.3860e+01      3.4710e-02
   4.3522e+00      1.4315e-01      3.3180e+01      3.2200e-02
   4.7149e+00      1.5420e-01      3.2490e+01      3.0040e-02
   5.0776e+00      1.6548e-01      3.1790e+01      2.8170e-02
   5.4403e+00      1.7699e-01      3.1100e+01      2.6540e-02
   5.8030e+00      1.8878e-01      3.0410e+01      2.5090e-02
   6.5284e+00      2.1316e-01      2.9100e+01      2.2640e-02
   7.2537e+00      2.3862e-01      2.7870e+01      2.0650e-02
   7.9791e+00      2.6519e-01      2.6730e+01      1.9000e-02
   8.7045e+00      2.9284e-01      2.5670e+01      1.7610e-02
   9.4299e+00      3.2163e-01      2.4700e+01      1.6410e-02
   1.0155e+01      3.5153e-01      2.3810e+01      1.5380e-02
   1.1606e+01      4.1460e-01      2.2220e+01      1.3680e-02
   1.3057e+01      4.8195e-01      2.0860e+01      1.2330e-02
   1.4507e+01      5.5351e-01      1.9690e+01      1.1230e-02
   1.5958e+01      6.2921e-01      1.8660e+01      1.0320e-02
   1.7409e+01      7.0892e-01      1.7750e+01      9.5570e-03
   1.8860e+01      7.9254e-01      1.6940e+01      8.9020e-03
   2.0310e+01      8.8006e-01      1.6210e+01      8.3350e-03
   2.1761e+01      9.7138e-01      1.5550e+01      7.8390e-03
   2.3212e+01      1.0665e+00      1.4950e+01      7.4020e-03
   2.4663e+01      1.1654e+00      1.4390e+01      7.0130e-03
   2.6113e+01      1.2681e+00      1.3870e+01      6.6650e-03
   2.9015e+01      1.4848e+00      1.2930e+01      6.0670e-03
   3.2642e+01      1.7767e+00      1.1940e+01      5.4610e-03
   3.6269e+01      2.0916e+00      1.1110e+01      4.9690e-03
   3.9896e+01      2.4289e+00      1.0400e+01      4.5630e-03
   4.3522e+01      2.7881e+00      9.7940e+00      4.2200e-03
   4.7149e+01      3.1689e+00      9.2620e+00      3.9280e-03
   5.0776e+01      3.5695e+00      8.7930e+00      3.6750e-03
   5.4403e+01      4.0073e+00      8.3760e+00      3.4530e-03
   5.8030e+01      4.4451e+00      8.0040e+00      3.2590e-03
   6.5284e+01      5.3880e+00      7.3670e+00      2.9300e-03
   7.2537e+01      6.3982e+00      6.8420e+00      2.6650e-03
