#    Energy           Range       dE/dx (elec)    dE/dx (nucl)
#   [MeV/u]         [mg/cm2]     [MeV/(mg/cm2)]  [MeV/(mg/cm2)]
# ------------------------------------------------------------
   0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
   2.4981e-03      6.0306e-03      2.3100e-01      4.4340e-02
   2.7479e-03      6.6163e-03      2.4210e-01      4.2460e-02
   2.9978e-03      7.1903e-03      2.5260e-01      4.0760e-02
   3.2476e-03      7.7586e-03      2.6280e-01      3.9220e-02
   3.4974e-03      8.3269e-03      2.7300e-01      3.7800e-02
   3.7472e-03      8.8835e-03      2.8310e-01      3.6510e-02
   3.9970e-03      9.4344e-03      2.9330e-01      3.5310e-02
   4.2468e-03      9.9795e-03      3.0350e-01      3.4200e-02
   4.4966e-03      1.0513e-02      3.1380e-01      3.3170e-02
   4.9963e-03      1.1563e-02      3.3430e-01      3.1310e-02
   5.6208e-03      1.2827e-02      3.5960e-01      2.9310e-02
   6.2453e-03      1.4044e-02      3.8430e-01      2.7580e-02
   6.8698e-03      1.5221e-02      4.0820e-01      2.6080e-02
   7.4944e-03      1.6352e-02      4.3150e-01      2.4750e-02
   8.1189e-03      1.7454e-02      4.5400e-01      2.3570e-02
   8.7434e-03      1.8515e-02      4.7580e-01      2.2510e-02
   9.3680e-03      1.9553e-02      4.9700e-01      2.1560e-02
   9.9925e-03      2.0556e-02      5.1760e-01      2.0690e-02
   1.1242e-02      2.2487e-02      5.5700e-01      1.9180e-02
   1.2491e-02      2.4320e-02      5.9450e-01      1.7900e-02
   1.3740e-02      2.6077e-02      6.3010e-01      1.6800e-02
   1.4989e-02      2.7764e-02      6.6410e-01      1.5850e-02
   1.6238e-02      2.9382e-02      6.9650e-01      1.5010e-02
   1.7487e-02      3.0942e-02      7.2750e-01      1.4260e-02
   1.9985e-02      3.3922e-02      7.8560e-01      1.3000e-02
   2.2483e-02      3.6734e-02      8.3900e-01      1.1960e-02
   2.4981e-02      3.9402e-02      8.8830e-01      1.1090e-02
   2.7479e-02      4.1959e-02      9.3390e-01      1.0360e-02
   2.9978e-02      4.4406e-02      9.7600e-01      9.7210e-03
   3.2476e-02      4.6772e-02      1.0150e+00      9.1670e-03
   3.4974e-02      4.9068e-02      1.0510e+00      8.6790e-03
   3.7472e-02      5.1289e-02      1.0850e+00      8.2460e-03
   3.9970e-02      5.3458e-02      1.1160e+00      7.8580e-03
   4.2468e-02      5.5574e-02      1.1450e+00      7.5080e-03
   4.4966e-02      5.7650e-02      1.1720e+00      7.1910e-03
   4.9963e-02      6.1466e-02      1.2190e+00      6.6390e-03
   5.6208e-02      6.6684e-02      1.2700e+00      6.0670e-03
