#    Energy           Range       dE/dx (elec)    dE/dx (nucl)
#   [MeV/u]         [mg/cm2]     [MeV/(mg/cm2)]  [MeV/(mg/cm2)]
# ------------------------------------------------------------
   0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
   1.8202e-03      3.6842e-04      8.6340e-01      3.5100e+00
   2.0022e-03      4.0348e-04      9.0660e-01      3.4520e+00
   2.1842e-03      4.3855e-04      1.0270e+00      3.3940e+00
   2.3662e-03      4.7320e-04      1.1230e+00      3.3380e+00
   2.5482e-03      5.0784e-04      1.1990e+00      3.2830e+00
   2.7303e-03      5.4249e-04      1.2600e+00      3.2290e+00
   2.9123e-03      5.7713e-04      1.3100e+00      3.1760e+00
   3.0943e-03      6.1220e-04      1.3520e+00      3.1250e+00
   3.2763e-03      6.4727e-04      1.3890e+00      3.0760e+00
   3.6403e-03      7.1825e-04      1.4510e+00      2.9820e+00
   4.0954e-03      8.0781e-04      1.5190e+00      2.8730e+00
   4.5504e-03      8.9907e-04      1.5820e+00      2.7720e+00
   5.0055e-03      9.9118e-04      1.6440e+00      2.6790e+00
   5.4605e-03      1.0846e-03      1.7050e+00      2.5930e+00
   5.9155e-03      1.1788e-03      1.7660e+00      2.5130e+00
   6.3706e-03      1.2734e-03      1.8270e+00      2.4390e+00
   6.8256e-03      1.3685e-03      1.8880e+00      2.3700e+00
   7.2807e-03      1.4644e-03      1.9490e+00      2.3050e+00
   8.1908e-03      1.6562e-03      2.0720e+00      2.1870e+00
   9.1008e-03      1.8488e-03      2.1950e+00      2.0820e+00
   1.0011e-02      2.0411e-03      2.3200e+00      1.9890e+00
   1.0921e-02      2.2321e-03      2.4450e+00      1.9050e+00
   1.1831e-02      2.4222e-03      2.5710e+00      1.8280e+00
   1.2741e-02      2.6102e-03      2.6980e+00      1.7590e+00
   1.4561e-02      2.9803e-03      2.9550e+00      1.6380e+00
   1.6382e-02      3.3407e-03      3.2140e+00      1.5340e+00
   1.8202e-02      3.6901e-03      3.4770e+00      1.4450e+00
   2.0022e-02      4.0289e-03      3.7410e+00      1.3670e+00
   2.1842e-02      4.3517e-03      4.0070e+00      1.2980e+00
   2.3662e-02      4.6897e-03      4.2740e+00      1.2370e+00
   2.5482e-02      4.9855e-03      4.5400e+00      1.1820e+00
   2.7303e-02      5.2812e-03      4.8060e+00      1.1320e+00
   2.9123e-02      5.5770e-03      5.0710e+00      1.0870e+00
