#    Energy           Range       dE/dx (elec)    dE/dx (nucl)
#   [MeV/u]         [mg/cm2]     [MeV/(mg/cm2)]  [MeV/(mg/cm2)]
# ------------------------------------------------------------
   0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
   2.8597e-04      7.5105e-05      8.3790e-01      3.4410e+00
   3.1456e-04      8.1098e-05      8.7880e-01      3.4580e+00
   3.4316e-04      8.6691e-05      9.1790e-01      3.4700e+00
   3.7176e-04      9.2284e-05      9.5540e-01      3.4770e+00
   4.0035e-04      9.7877e-05      9.9140e-01      3.4800e+00
   4.2895e-04      1.0347e-04      1.0260e+00      3.4810e+00
   4.5755e-04      1.0866e-04      1.0600e+00      3.4790e+00
   4.8614e-04      1.1426e-04      1.0920e+00      3.4740e+00
   5.1474e-04      1.1985e-04      1.1240e+00      3.4680e+00
   5.7194e-04      1.3064e-04      1.1850e+00      3.4520e+00
   6.4343e-04      1.4422e-04      1.2570e+00      3.4260e+00
   7.1492e-04      1.5740e-04      1.3250e+00      3.3950e+00
   7.8641e-04      1.7098e-04      1.3900e+00      3.3620e+00
   8.5790e-04      1.8417e-04      1.4510e+00      3.3260e+00
   9.2939e-04      1.9775e-04      1.5110e+00      3.2900e+00
   1.0009e-03      2.1093e-04      1.5680e+00      3.2530e+00
   1.0724e-03      2.2412e-04      1.6230e+00      3.2150e+00
   1.1439e-03      2.3730e-04      1.6760e+00      3.1780e+00
   1.2869e-03      2.6367e-04      1.7780e+00      3.1050e+00
   1.4298e-03      2.9043e-04      1.8740e+00      3.0330e+00
   1.5728e-03      3.1680e-04      1.9650e+00      2.9640e+00
   1.7158e-03      3.4317e-04      2.0530e+00      2.8980e+00
   1.8588e-03      3.6953e-04      2.1360e+00      2.8340e+00
   2.0018e-03      3.9550e-04      2.2180e+00      2.7740e+00
   2.2877e-03      4.4744e-04      2.4660e+00      2.6600e+00
   2.5737e-03      4.9897e-04      2.6200e+00      2.5560e+00
   2.8597e-03      5.5011e-04      2.7200e+00      2.4610e+00
   3.1456e-03      6.0124e-04      2.7850e+00      2.3740e+00
   3.4316e-03      6.5318e-04      2.8280e+00      2.2940e+00
   3.7176e-03      7.0551e-04      2.8580e+00      2.2200e+00
   4.0035e-03      7.5864e-04      2.8790e+00      2.1510e+00
   4.2895e-03      8.1218e-04      2.8950e+00      2.0870e+00
   4.5755e-03      8.6651e-04      2.9080e+00      2.0270e+00
   4.8614e-03      9.2164e-04      2.9200e+00      1.9720e+00
   5.1474e-03      9.7677e-04      2.9330e+00      1.9200e+00
   5.7194e-03      1.0894e-03      2.9610e+00      1.8240e+00
   6.4343e-03      1.2320e-03      3.0060e+00      1.7200e+00
   7.1492e-03      1.3767e-03      3.0620e+00      1.6290e+00
   7.8641e-03      1.5221e-03      3.1290e+00      1.5480e+00
   8.5790e-03      1.6683e-03      3.2040e+00      1.4760e+00
   9.2939e-03      1.8141e-03      3.2870e+00      1.4120e+00
   1.0009e-02      1.9595e-03      3.3760e+00      1.3540e+00
   1.0724e-02      2.1041e-03      3.4680e+00      1.3010e+00
   1.1439e-02      2.2476e-03      3.5640e+00      1.2530e+00
   1.2869e-02      2.5300e-03      3.7610e+00      1.1680e+00
   1.4298e-02      2.8065e-03      3.9620e+00      1.0950e+00
   1.5728e-02      3.0765e-03      4.1660e+00      1.0320e+00
   1.7158e-02      3.3394e-03      4.3700e+00      9.7690e-01
   1.8588e-02      3.5951e-03      4.5750e+00      9.2810e-01
   2.0018e-02      3.8444e-03      4.7780e+00      8.8460e-01
   2.2877e-02      4.3146e-03      5.1780e+00      8.1010e-01
   2.5737e-02      4.7940e-03      5.5650e+00      7.4860e-01
   2.8597e-02      5.1935e-03      5.9380e+00      6.9690e-01
   3.1456e-02      5.6329e-03      6.2970e+00      6.5260e-01
   3.4316e-02      6.0324e-03      6.6400e+00      6.1420e-01
   3.7176e-02      6.3919e-03      6.9700e+00      5.8060e-01
   4.0035e-02      6.7515e-03      7.2860e+00      5.5090e-01
   4.2895e-02      7.1110e-03      7.5920e+00      5.2440e-01
   4.5755e-02      7.4706e-03      7.8870e+00      5.0060e-01
   4.8614e-02      7.7902e-03      8.1740e+00      4.7910e-01
   5.1474e-02      8.1098e-03      8.4520e+00      4.5960e-01
   5.7194e-02      8.7090e-03      8.9870e+00      4.2550e-01
   6.4343e-02      9.4681e-03      9.6250e+00      3.9000e-01
   7.1492e-02      1.0147e-02      1.0230e+01      3.6040e-01
   7.8641e-02      1.0786e-02      1.0820e+01      3.3550e-01
   8.5790e-02      1.1426e-02      1.1390e+01      3.1410e-01
   9.2939e-02      1.2025e-02      1.1940e+01      2.9550e-01
   1.0009e-01      1.2584e-02      1.2480e+01      2.7920e-01
   1.0724e-01      1.3143e-02      1.3000e+01      2.6470e-01
   1.1439e-01      1.3663e-02      1.3510e+01      2.5180e-01
   1.2869e-01      1.4662e-02      1.4480e+01      2.2980e-01
   1.4298e-01      1.5580e-02      1.5400e+01      2.1160e-01
   1.5728e-01      1.6459e-02      1.6260e+01      1.9620e-01
   1.7158e-01      1.7338e-02      1.7070e+01      1.8320e-01
   1.8588e-01      1.8137e-02      1.7820e+01      1.7190e-01
   2.0018e-01      1.8896e-02      1.8520e+01      1.6200e-01
   2.2877e-01      2.0374e-02      1.9770e+01      1.4550e-01
   2.5737e-01      2.1773e-02      2.0840e+01      1.3230e-01
   2.8597e-01      2.3131e-02      2.1760e+01      1.2150e-01
   3.1456e-01      2.4409e-02      2.2550e+01      1.1240e-01
   3.4316e-01      2.5648e-02      2.3230e+01      1.0470e-01
   3.7176e-01      2.6846e-02      2.3810e+01      9.8030e-02
   4.0035e-01      2.8045e-02      2.4300e+01      9.2230e-02
   4.2895e-01      2.9203e-02      2.4720e+01      8.7120e-02
   4.5755e-01      3.0322e-02      2.5080e+01      8.2590e-02
   4.8614e-01      3.1480e-02      2.5380e+01      7.8540e-02
   5.1474e-01      3.2599e-02      2.5630e+01      7.4890e-02
   5.7194e-01      3.4796e-02      2.6000e+01      6.8600e-02
   6.4343e-01      3.7513e-02      2.6260e+01      6.2160e-02
   7.1492e-01      4.0229e-02      2.6360e+01      5.6900e-02
   7.8641e-01      4.2946e-02      2.6340e+01      5.2510e-02
   8.5790e-01      4.5662e-02      2.6230e+01      4.8790e-02
   9.2939e-01      4.8379e-02      2.6070e+01      4.5590e-02
   1.0009e+00      5.1136e-02      2.5860e+01      4.2820e-02
   1.0724e+00      5.3892e-02      2.5630e+01      4.0380e-02
   1.1439e+00      5.6689e-02      2.5370e+01      3.8220e-02
   1.2869e+00      6.2361e-02      2.4830e+01      3.4560e-02
   1.4298e+00      6.8194e-02      2.4270e+01      3.1580e-02
   1.5728e+00      7.4147e-02      2.3710e+01      2.9100e-02
   1.7158e+00      8.0219e-02      2.3170e+01      2.7000e-02
   1.8588e+00      8.6491e-02      2.2640e+01      2.5200e-02
   2.0018e+00      9.2843e-02      2.2130e+01      2.3640e-02
   2.2877e+00      1.0595e-01      2.1490e+01      2.1060e-02
   2.5737e+00      1.1953e-01      2.0620e+01      1.9020e-02
   2.8597e+00      1.3367e-01      1.9830e+01      1.7350e-02
   3.1456e+00      1.4833e-01      1.9110e+01      1.5970e-02
   3.4316e+00      1.6355e-01      1.8450e+01      1.4800e-02
   3.7176e+00      1.7929e-01      1.7850e+01      1.3800e-02
   4.0035e+00      1.9559e-01      1.7290e+01      1.2940e-02
   4.2895e+00      2.1237e-01      1.6770e+01      1.2180e-02
   4.5755e+00      2.2963e-01      1.6290e+01      1.1510e-02
   4.8614e+00      2.4745e-01      1.5840e+01      1.0910e-02
   5.1474e+00      2.6575e-01      1.5420e+01      1.0370e-02
   5.7194e+00      3.0378e-01      1.4640e+01      9.4560e-03
   6.4343e+00      3.5407e-01      1.3790e+01      8.5230e-03
   7.1492e+00      4.0741e-01      1.3040e+01      7.7650e-03
   7.8641e+00      4.6370e-01      1.2370e+01      7.1370e-03
   8.5790e+00      5.2294e-01      1.1770e+01      6.6070e-03
   9.2939e+00      5.8514e-01      1.1220e+01      6.1540e-03
   1.0009e+01      6.5026e-01      1.0730e+01      5.7620e-03
   1.0724e+01      7.1830e-01      1.0280e+01      5.4190e-03
   1.1439e+01      7.8925e-01      9.8710e+00      5.1170e-03
   1.2869e+01      9.3974e-01      9.1410e+00      4.6070e-03
   1.4298e+01      1.1018e+00      8.5160e+00      4.1930e-03
   1.5728e+01      1.2753e+00      7.9740e+00      3.8510e-03
   1.7158e+01      1.4602e+00      7.5000e+00      3.5620e-03
   1.8588e+01      1.6563e+00      7.0840e+00      3.3160e-03
   2.0018e+01      1.8636e+00      6.7140e+00      3.1030e-03
   2.2877e+01      2.3108e+00      6.0910e+00      2.7520e-03
   2.5737e+01      2.8010e+00      5.5890e+00      2.4760e-03
   2.8597e+01      3.3326e+00      5.1770e+00      2.2520e-03
   3.1456e+01      3.9048e+00      4.8260e+00      2.0660e-03
   3.4316e+01      4.5143e+00      4.5200e+00      1.9100e-03
   3.7176e+01      5.1535e+00      4.2550e+00      1.7770e-03
   4.0035e+01      5.8726e+00      4.0230e+00      1.6620e-03
   4.2895e+01      6.5917e+00      3.8190e+00      1.5620e-03
   4.5755e+01      7.3507e+00      3.6330e+00      1.4730e-03
   4.8614e+01      8.1497e+00      3.4630e+00      1.3940e-03
   5.1474e+01      8.9887e+00      3.3110e+00      1.3240e-03
   5.7194e+01      1.0826e+01      3.0480e+00      1.2030e-03
   6.4343e+01      1.3263e+01      2.7800e+00      1.0810e-03
   7.1492e+01      1.5940e+01      2.5620e+00      9.8260e-04
   7.8641e+01      1.8856e+01      2.3810e+00      9.0100e-04
   8.5790e+01      2.1932e+01      2.2280e+00      8.3240e-04
   9.2939e+01      2.5248e+01      2.0970e+00      7.7390e-04
   1.0009e+02      2.8764e+01      1.9840e+00      7.2330e-04
   1.0724e+02      3.2439e+01      1.8850e+00      6.7920e-04
   1.1439e+02      3.6354e+01      1.7970e+00      6.4040e-04
   1.2869e+02      4.4624e+01      1.6500e+00      5.7510e-04
   1.4298e+02      5.3652e+01      1.5310e+00      5.2230e-04
   1.5728e+02      6.3280e+01      1.4330e+00      4.7860e-04
   1.7158e+02      7.3587e+01      1.3500e+00      4.4200e-04
   1.8588e+02      8.4454e+01      1.2800e+00      4.1070e-04
   2.0018e+02      9.5919e+01      1.2190e+00      3.8380e-04
   2.2877e+02      1.2037e+02      1.1200e+00      3.3950e-04
   2.5737e+02      1.4685e+02      1.0420e+00      3.0470e-04
   2.8597e+02      1.7518e+02      9.7960e-01      2.7660e-04
