#    Energy           Range       dE/dx (elec)    dE/dx (nucl)
#   [MeV/u]         [mg/cm2]     [MeV/(mg/cm2)]  [MeV/(mg/cm2)]
# ------------------------------------------------------------
   0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
   6.1002e-03      4.2083e-04      5.1200e+00      9.7910e+00
   6.7102e-03      4.5963e-04      5.3020e+00      9.5610e+00
   7.3202e-03      4.9871e-04      5.4520e+00      9.3420e+00
   7.9303e-03      5.3793e-04      5.5790e+00      9.1310e+00
   8.5403e-03      5.7758e-04      5.6890e+00      8.9310e+00
   9.1503e-03      6.1737e-04      5.7870e+00      8.7390e+00
   9.7603e-03      6.5758e-04      5.8760e+00      8.5570e+00
   1.0370e-02      6.9808e-04      5.9600e+00      8.3820e+00
   1.0980e-02      7.3872e-04      6.0390e+00      8.2160e+00
   1.2200e-02      8.2113e-04      6.1920e+00      7.9050e+00
   1.3725e-02      9.2548e-04      6.3810e+00      7.5520e+00
   1.5251e-02      1.0311e-03      6.5740e+00      7.2340e+00
   1.6776e-02      1.1376e-03      6.7730e+00      6.9460e+00
   1.8301e-02      1.2449e-03      6.9790e+00      6.6830e+00
   1.9826e-02      1.3527e-03      7.1910e+00      6.4430e+00
   2.1351e-02      1.4585e-03      7.4090e+00      6.2230e+00
   2.2876e-02      1.5717e-03      7.6310e+00      6.0200e+00
   2.4401e-02      1.6709e-03      7.8560e+00      5.8310e+00
   2.7451e-02      1.8974e-03      8.3130e+00      5.4930e+00
   3.0501e-02      2.1098e-03      8.7720e+00      5.1990e+00
   3.3551e-02      2.3222e-03      9.2300e+00      4.9390e+00
   3.6601e-02      2.5204e-03      9.6830e+00      4.7070e+00
   3.9651e-02      2.7328e-03      1.0130e+01      4.5000e+00
   4.2701e-02      2.9311e-03      1.0570e+01      4.3130e+00
   4.8802e-02      3.3276e-03      1.1420e+01      3.9880e+00
   5.4902e-02      3.7099e-03      1.2230e+01      3.7150e+00
   6.1002e-02      4.0780e-03      1.3010e+01      3.4820e+00
   6.7102e-02      4.4320e-03      1.3770e+01      3.2810e+00
