#    Energy           Range       dE/dx (elec)    dE/dx (nucl)
#   [MeV/u]         [mg/cm2]     [MeV/(mg/cm2)]  [MeV/(mg/cm2)]
# ------------------------------------------------------------
   0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
   1.2671e-03      1.8649e-04      7.8350e-01      6.1620e+00
   1.3938e-03      2.0302e-04      8.2170e-01      6.1100e+00
   1.5205e-03      2.1964e-04      8.5820e-01      6.0530e+00
   1.6472e-03      2.3635e-04      8.9330e-01      5.9940e+00
   1.7739e-03      2.5314e-04      9.2700e-01      5.9330e+00
   1.9007e-03      2.7002e-04      9.5950e-01      5.8720e+00
   2.0274e-03      2.8700e-04      9.9190e-01      5.8100e+00
   2.1541e-03      3.0409e-04      1.0250e+00      5.7480e+00
   2.2808e-03      3.2127e-04      1.0550e+00      5.6860e+00
   2.5342e-03      3.5596e-04      1.1140e+00      5.5640e+00
   2.8510e-03      3.9988e-04      1.1840e+00      5.4170e+00
   3.1678e-03      4.4442e-04      1.2500e+00      5.2750e+00
   3.4845e-03      4.8955e-04      1.3140e+00      5.1410e+00
   3.8013e-03      5.3526e-04      1.3740e+00      5.0130e+00
   4.1181e-03      5.8152e-04      1.4320e+00      4.8920e+00
   4.4349e-03      6.2831e-04      1.4860e+00      4.7770e+00
   4.7516e-03      6.7562e-04      1.5390e+00      4.6670e+00
   5.0684e-03      7.2342e-04      1.5890e+00      4.5630e+00
   5.7020e-03      8.2044e-04      1.6830e+00      4.3710e+00
   6.3355e-03      9.1917e-04      1.7700e+00      4.1960e+00
   6.9691e-03      1.0195e-03      1.8510e+00      4.0370e+00
   7.6026e-03      1.1213e-03      1.9260e+00      3.8910e+00
   8.2362e-03      1.2244e-03      1.9980e+00      3.7580e+00
   8.8697e-03      1.3287e-03      2.0660e+00      3.6340e+00
   1.0137e-02      1.5407e-03      2.1940e+00      3.4140e+00
   1.1404e-02      1.7581e-03      2.3140e+00      3.2230e+00
   1.2671e-02      1.9799e-03      2.4310e+00      3.0560e+00
   1.3938e-02      2.2016e-03      2.5480e+00      2.9070e+00
   1.5205e-02      2.4233e-03      2.6650e+00      2.7750e+00
   1.6472e-02      2.6451e-03      2.7850e+00      2.6560e+00
   1.7739e-02      2.8668e-03      2.9070e+00      2.5490e+00
   1.9007e-02      3.0886e-03      3.0320e+00      2.4510e+00
   2.0274e-02      3.3103e-03      3.1610e+00      2.3620e+00
   2.1541e-02      3.5162e-03      3.2930e+00      2.2790e+00
   2.2808e-02      3.7380e-03      3.4280e+00      2.2040e+00
   2.5342e-02      4.1656e-03      3.7050e+00      2.0680e+00
   2.8510e-02      4.6883e-03      4.0660e+00      1.9240e+00
   3.1678e-02      5.1951e-03      4.4370e+00      1.8010e+00
   3.4845e-02      5.6703e-03      4.8170e+00      1.6950e+00
   3.8013e-02      6.1296e-03      5.2040e+00      1.6020e+00
   4.1181e-02      6.5731e-03      5.5950e+00      1.5200e+00
   4.4349e-02      7.0008e-03      5.9900e+00      1.4470e+00
   4.7516e-02      7.4126e-03      6.3860e+00      1.3820e+00
   5.0684e-02      7.7927e-03      6.7830e+00      1.3230e+00
   5.7020e-02      8.5213e-03      7.5750e+00      1.2210e+00
   6.3355e-02      9.2024e-03      8.3600e+00      1.1350e+00
   6.9691e-02      9.8359e-03      9.1350e+00      1.0610e+00
   7.6026e-02      1.0438e-02      9.8950e+00      9.9790e-01
   8.2362e-02      1.0992e-02      1.0640e+01      9.4250e-01
   8.8697e-02      1.1515e-02      1.1370e+01      8.9350e-01
   1.0137e-01      1.2481e-02      1.2760e+01      8.1080e-01
   1.1404e-01      1.3368e-02      1.4080e+01      7.4360e-01
   1.2671e-01      1.4176e-02      1.5330e+01      6.8760e-01
   1.3938e-01      1.4936e-02      1.6500e+01      6.4020e-01
   1.5205e-01      1.5649e-02      1.7600e+01      5.9960e-01
   1.6472e-01      1.6314e-02      1.8630e+01      5.6430e-01
   1.7739e-01      1.6963e-02      1.9610e+01      5.3320e-01
   1.9007e-01      1.7565e-02      2.0530e+01      5.0580e-01
   2.0274e-01      1.8151e-02      2.1400e+01      4.8120e-01
   2.1541e-01      1.8721e-02      2.2220e+01      4.5920e-01
   2.2808e-01      1.9276e-02      2.3000e+01      4.3930e-01
   2.5342e-01      2.0321e-02      2.4440e+01      4.0460e-01
   2.8510e-01      2.1541e-02      2.6060e+01      3.6890e-01
   3.1678e-01      2.2713e-02      2.7500e+01      3.3940e-01
   3.4845e-01      2.3822e-02      2.8810e+01      3.1470e-01
