#    Energy           Range       dE/dx (elec)    dE/dx (nucl)
#   [MeV/u]         [mg/cm2]     [MeV/(mg/cm2)]  [MeV/(mg/cm2)]
# ------------------------------------------------------------
   0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
   1.7259e-03      3.1401e-04      5.1990e-01      4.4660e+00
   1.8985e-03      3.4495e-04      5.4530e-01      4.3880e+00
   2.0711e-03      3.7612e-04      6.2760e-01      4.3100e+00
   2.2437e-03      4.0719e-04      7.4500e-01      4.2350e+00
   2.4163e-03      4.3821e-04      8.1880e-01      4.1610e+00
   2.5889e-03      4.6934e-04      8.6650e-01      4.0890e+00
   2.7615e-03      5.0076e-04      8.9750e-01      4.0200e+00
   2.9341e-03      5.3251e-04      9.1780e-01      3.9530e+00
   3.1067e-03      5.6464e-04      9.3110e-01      3.8880e+00
   3.4518e-03      6.3018e-04      9.4640e-01      3.7640e+00
   3.8833e-03      7.1451e-04      9.5890e-01      3.6220e+00
   4.3148e-03      8.0137e-04      9.7480e-01      3.4910e+00
   4.7463e-03      8.9058e-04      9.9830e-01      3.3700e+00
   5.1778e-03      9.8179e-04      1.0300e+00      3.2590e+00
   5.6093e-03      1.0747e-03      1.0690e+00      3.1560e+00
   6.0407e-03      1.1691e-03      1.1140e+00      3.0600e+00
   6.4722e-03      1.2646e-03      1.1640e+00      2.9710e+00
   6.9037e-03      1.3612e-03      1.2150e+00      2.8870e+00
   7.7667e-03      1.5566e-03      1.3210e+00      2.7360e+00
   8.6296e-03      1.7543e-03      1.4260e+00      2.6030e+00
   9.4926e-03      1.9536e-03      1.5250e+00      2.4840e+00
   1.0356e-02      2.1543e-03      1.6170e+00      2.3770e+00
   1.1219e-02      2.3516e-03      1.7010e+00      2.2800e+00
   1.2081e-02      2.5673e-03      1.7780e+00      2.1920e+00
   1.3807e-02      2.9772e-03      1.9120e+00      2.0390e+00
   1.5533e-02      3.3871e-03      2.0250e+00      1.9080e+00
   1.7259e-02      3.7970e-03      2.1220e+00      1.7950e+00
   1.8985e-02      4.2069e-03      2.2070e+00      1.6970e+00
   2.0711e-02      4.6384e-03      2.2850e+00      1.6110e+00
   2.2437e-02      5.0483e-03      2.3560e+00      1.5340e+00
   2.4163e-02      5.4798e-03      2.4230e+00      1.4650e+00
   2.5889e-02      5.8897e-03      2.4870e+00      1.4030e+00
   2.7615e-02      6.3212e-03      2.5500e+00      1.3470e+00
   2.9341e-02      6.7527e-03      2.6120e+00      1.2960e+00
   3.1067e-02      7.1626e-03      2.6750e+00      1.2480e+00
   3.4518e-02      8.0040e-03      2.8050e+00      1.1650e+00
   3.8833e-02      9.0395e-03      2.9810e+00      1.0770e+00
   4.3148e-02      1.0054e-02      3.1800e+00      1.0030e+00
   4.7463e-02      1.1024e-02      3.4050e+00      9.3980e-01
   5.1778e-02      1.1974e-02      3.6570e+00      8.8490e-01
   5.6093e-02      1.2858e-02      3.9380e+00      8.3670e-01
   6.0407e-02      1.3721e-02      4.2470e+00      7.9410e-01
   6.4722e-02      1.4541e-02      4.5820e+00      7.5610e-01
   6.9037e-02      1.5296e-02      4.9400e+00      7.2190e-01
   7.7667e-02      1.6698e-02      5.7210e+00      6.6310e-01
   8.6296e-02      1.7950e-02      6.5700e+00      6.1400e-01
   9.4926e-02      1.9050e-02      7.4680e+00      5.7240e-01
   1.0356e-01      2.0064e-02      8.3980e+00      5.3660e-01
   1.1219e-01      2.0970e-02      9.3460e+00      5.0540e-01
   1.2081e-01      2.1790e-02      1.0300e+01      4.7800e-01
   1.3807e-01      2.3235e-02      1.2190e+01      4.3200e-01
   1.5533e-01      2.4508e-02      1.4000e+01      3.9480e-01
   1.7259e-01      2.5630e-02      1.5710e+01      3.6400e-01
   1.8985e-01      2.6644e-02      1.7300e+01      3.3810e-01
   2.0711e-01      2.7572e-02      1.8770e+01      3.1590e-01
   2.2437e-01      2.8456e-02      2.0110e+01      2.9670e-01
   2.4163e-01      2.9254e-02      2.1330e+01      2.7990e-01
