#    Energy           Range       dE/dx (elec)    dE/dx (nucl)
#   [MeV/u]         [mg/cm2]     [MeV/(mg/cm2)]  [MeV/(mg/cm2)]
# ------------------------------------------------------------
   0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
   4.1693e-03      1.8866e-03      7.6590e-01      9.5830e-01
   4.5862e-03      2.0963e-03      7.9440e-01      9.1530e-01
   5.0031e-03      2.3087e-03      8.2000e-01      8.7670e-01
   5.4201e-03      2.5236e-03      8.4370e-01      8.4170e-01
   5.8370e-03      2.7407e-03      8.6610e-01      8.0980e-01
   6.2539e-03      2.9597e-03      8.8780e-01      7.8070e-01
   6.6708e-03      3.1804e-03      9.0910e-01      7.5390e-01
   7.0878e-03      3.4023e-03      9.3020e-01      7.2920e-01
   7.5047e-03      3.6253e-03      9.5120e-01      7.0630e-01
   8.3385e-03      4.0733e-03      9.9360e-01      6.6520e-01
   9.3809e-03      4.6348e-03      1.0480e+00      6.2100e-01
   1.0423e-02      5.1946e-03      1.1030e+00      5.8310e-01
   1.1465e-02      5.7327e-03      1.1600e+00      5.5030e-01
   1.2508e-02      6.3060e-03      1.2190e+00      5.2140e-01
   1.3550e-02      6.8272e-03      1.2800e+00      4.9580e-01
   1.4592e-02      7.3483e-03      1.3420e+00      4.7290e-01
   1.5635e-02      7.8695e-03      1.4060e+00      4.5230e-01
   1.6677e-02      8.3907e-03      1.4730e+00      4.3370e-01
   1.8762e-02      9.3809e-03      1.6100e+00      4.0130e-01
   2.0846e-02      1.0319e-02      1.7530e+00      3.7390e-01
   2.2931e-02      1.1205e-02      1.9010e+00      3.5050e-01
   2.5016e-02      1.2091e-02      2.0530e+00      3.3010e-01
   2.7100e-02      1.2873e-02      2.2080e+00      3.1230e-01
   2.9185e-02      1.3654e-02      2.3650e+00      2.9650e-01
   3.3354e-02      1.5061e-02      2.6830e+00      2.6970e-01
   3.7523e-02      1.6364e-02      3.0030e+00      2.4780e-01
   4.1693e-02      1.7511e-02      3.3210e+00      2.2960e-01
   4.5862e-02      1.8605e-02      3.6360e+00      2.1410e-01
   5.0031e-02      1.9596e-02      3.9470e+00      2.0080e-01
   5.4201e-02      2.0586e-02      4.2520e+00      1.8920e-01
   5.8370e-02      2.1472e-02      4.5510e+00      1.7900e-01
   6.2539e-02      2.2306e-02      4.8440e+00      1.6990e-01
   6.6708e-02      2.3087e-02      5.1300e+00      1.6180e-01
   7.0878e-02      2.3817e-02      5.4090e+00      1.5450e-01
   7.5047e-02      2.4547e-02      5.6820e+00      1.4790e-01
   8.3385e-02      2.5902e-02      6.2070e+00      1.3650e-01
   9.3809e-02      2.7465e-02      6.8240e+00      1.2460e-01
   1.0423e-01      2.8872e-02      7.4000e+00      1.1480e-01
   1.1465e-01      3.0175e-02      7.9370e+00      1.0650e-01
   1.2508e-01      3.1426e-02      8.4360e+00      9.9460e-02
   1.3550e-01      3.2625e-02      8.9000e+00      9.3360e-02
   1.4592e-01      3.3719e-02      9.3300e+00      8.8020e-02
   1.5635e-01      3.4813e-02      9.7280e+00      8.3310e-02
   1.6677e-01      3.5856e-02      1.0100e+01      7.9120e-02
   1.8762e-01      3.7836e-02      1.0750e+01      7.1980e-02
   2.0846e-01      3.9660e-02      1.1310e+01      6.6110e-02
   2.2931e-01      4.1484e-02      1.1790e+01      6.1190e-02
   2.5016e-01      4.3204e-02      1.2190e+01      5.7000e-02
   2.7100e-01      4.4872e-02      1.2540e+01      5.3390e-02
   2.9185e-01      4.6487e-02      1.2830e+01      5.0240e-02
   3.3354e-01      4.9666e-02      1.3290e+01      4.5010e-02
   3.7523e-01      5.2741e-02      1.3620e+01      4.0840e-02
   4.1693e-01      5.5764e-02      1.3850e+01      3.7410e-02
   4.5862e-01      5.8735e-02      1.4010e+01      3.4560e-02
   5.0031e-01      6.1705e-02      1.4120e+01      3.2130e-02
   5.4201e-01      6.4624e-02      1.4190e+01      3.0050e-02
   5.8370e-01      6.7542e-02      1.4220e+01      2.8230e-02
   6.2539e-01      7.0461e-02      1.4220e+01      2.6640e-02
   6.6708e-01      7.3431e-02      1.4210e+01      2.5230e-02
   7.0878e-01      7.6350e-02      1.4180e+01      2.3970e-02
   7.5047e-01      7.9268e-02      1.4140e+01      2.2840e-02
   8.3385e-01      8.5210e-02      1.4020e+01      2.0880e-02
   9.3809e-01      9.2662e-02      1.3840e+01      1.8890e-02
   1.0423e+00      1.0022e-01      1.3630e+01      1.7270e-02
   1.1465e+00      1.0793e-01      1.3410e+01      1.5910e-02
   1.2508e+00      1.1575e-01      1.3180e+01      1.4770e-02
   1.3550e+00      1.2372e-01      1.2940e+01      1.3790e-02
   1.4592e+00      1.3185e-01      1.2700e+01      1.2940e-02
   1.5635e+00      1.4014e-01      1.2460e+01      1.2190e-02
   1.6677e+00      1.4853e-01      1.2230e+01      1.1530e-02
   1.8762e+00      1.6594e-01      1.1770e+01      1.0410e-02
   2.0846e+00      1.8392e-01      1.1370e+01      9.5010e-03
   2.2931e+00      2.0257e-01      1.0970e+01      8.7450e-03
   2.5016e+00      2.2191e-01      1.0560e+01      8.1070e-03
   2.7100e+00      2.4197e-01      1.0200e+01      7.5600e-03
   2.9185e+00      2.6277e-01      9.8690e+00      7.0870e-03
   3.3354e+00      3.0634e-01      9.2580e+00      6.3050e-03
   3.7523e+00      3.5272e-01      8.7150e+00      5.6860e-03
   4.1693e+00      4.0192e-01      8.2340e+00      5.1830e-03
   4.5862e+00      4.5393e-01      7.8070e+00      4.7660e-03
   5.0031e+00      5.0865e-01      7.4260e+00      4.4140e-03
   5.4201e+00      5.6614e-01      7.0850e+00      4.1130e-03
   5.8370e+00      6.2628e-01      6.7780e+00      3.8520e-03
   6.2539e+00      6.8902e-01      6.5020e+00      3.6240e-03
   6.6708e+00      7.5443e-01      6.2510e+00      3.4230e-03
   7.0878e+00      8.2234e-01      6.0220e+00      3.2430e-03
   7.5047e+00      8.9280e-01      5.8120e+00      3.0830e-03
   8.3385e+00      1.0411e+00      5.4410e+00      2.8070e-03
   9.3809e+00      1.2399e+00      5.0480e+00      2.5280e-03
   1.0423e+01      1.4535e+00      4.7140e+00      2.3010e-03
   1.1465e+01      1.6817e+00      4.4250e+00      2.1140e-03
   1.2508e+01      1.9243e+00      4.1710e+00      1.9560e-03
   1.3550e+01      2.1813e+00      3.9430e+00      1.8210e-03
   1.4592e+01      2.4527e+00      3.7390e+00      1.7040e-03
   1.5635e+01      2.7386e+00      3.5530e+00      1.6020e-03
   1.6677e+01      3.0392e+00      3.3830e+00      1.5110e-03
   1.8762e+01      3.6844e+00      3.0860e+00      1.3600e-03
   2.0846e+01      4.3889e+00      2.8370e+00      1.2370e-03
   2.2931e+01      5.1523e+00      2.6290e+00      1.1350e-03
   2.5016e+01      5.9933e+00      2.4580e+00      1.0500e-03
   2.7100e+01      6.8272e+00      2.3230e+00      9.7650e-04
   2.9185e+01      7.7653e+00      2.2190e+00      9.1330e-04
   3.3354e+01      9.7457e+00      2.0100e+00      8.0950e-04
   3.7523e+01      1.1935e+01      1.8300e+00      7.2770e-04
   4.1693e+01      1.4280e+01      1.6830e+00      6.6150e-04
   4.5862e+01      1.6833e+01      1.5600e+00      6.0670e-04
   5.0031e+01      1.9648e+01      1.4570e+00      5.6060e-04
   5.4201e+01      2.2566e+01      1.3680e+00      5.2130e-04
   5.8370e+01      2.5693e+01      1.2900e+00      4.8740e-04
   6.2539e+01      2.9029e+01      1.2230e+00      4.5770e-04
   6.6708e+01      3.2520e+01      1.1630e+00      4.3160e-04
   7.0878e+01      3.6221e+01      1.1090e+00      4.0840e-04
   7.5047e+01      4.0025e+01      1.0620e+00      3.8770e-04
   8.3385e+01      4.8207e+01      9.7930e-01      3.5220e-04
   9.3809e+01      5.9360e+01      8.9590e-01      3.1630e-04
   1.0423e+02      7.1451e+01      8.2830e-01      2.8730e-04
   1.1465e+02      8.4480e+01      7.7230e-01      2.6330e-04
   1.2508e+02      9.8395e+01      7.2520e-01      2.4320e-04
   1.3550e+02      1.1320e+02      6.8490e-01      2.2600e-04
   1.4592e+02      1.2883e+02      6.5020e-01      2.1120e-04
   1.5635e+02      1.4525e+02      6.1990e-01      1.9820e-04
   1.6677e+02      1.6245e+02      5.9320e-01      1.8680e-04
   1.8762e+02      1.9898e+02      5.4840e-01      1.6770e-04
   2.0846e+02      2.3833e+02      5.1230e-01      1.5220e-04
   2.2931e+02      2.8028e+02      4.8260e-01      1.3950e-04
   2.5016e+02      3.2463e+02      4.5770e-01      1.2870e-04
   2.7100e+02      3.7122e+02      4.3660e-01      1.1960e-04
   2.9185e+02      4.2000e+02      4.1850e-01      1.1170e-04
   3.3354e+02      5.2335e+02      3.8910e-01      9.8780e-05
   3.7523e+02      6.3383e+02      3.6620e-01      8.8620e-05
   4.1693e+02      7.5063e+02      3.4800e-01      8.0410e-05
