#    Energy           Range       dE/dx (elec)    dE/dx (nucl)
#   [MeV/u]         [mg/cm2]     [MeV/(mg/cm2)]  [MeV/(mg/cm2)]
# ------------------------------------------------------------
   0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
   4.5045e-03      2.4456e-04      6.7870e+00      1.4180e+01
   4.9550e-03      2.6506e-04      6.9860e+00      1.4000e+01
   5.4054e-03      2.8555e-04      7.1690e+00      1.3810e+01
   5.8559e-03      3.0615e-04      7.3390e+00      1.3630e+01
   6.3063e-03      3.2675e-04      7.4990e+00      1.3440e+01
   6.7568e-03      3.4734e-04      7.6510e+00      1.3260e+01
   7.2072e-03      3.6805e-04      7.7970e+00      1.3080e+01
   7.6577e-03      3.8875e-04      7.9380e+00      1.2900e+01
   8.1081e-03      4.0956e-04      8.0760e+00      1.2720e+01
   9.0090e-03      4.5127e-04      8.3430e+00      1.2390e+01
   1.0135e-02      5.0376e-04      8.6680e+00      1.1990e+01
   1.1261e-02      5.5646e-04      8.9860e+00      1.1620e+01
   1.2387e-02      6.0926e-04      9.2980e+00      1.1270e+01
   1.3514e-02      6.6227e-04      9.6070e+00      1.0940e+01
   1.4640e-02      7.1539e-04      9.9110e+00      1.0640e+01
   1.5766e-02      7.6840e-04      1.0210e+01      1.0350e+01
   1.6892e-02      8.2152e-04      1.0510e+01      1.0080e+01
   1.8018e-02      8.7463e-04      1.0790e+01      9.8270e+00
   2.0270e-02      9.8055e-04      1.1360e+01      9.3630e+00
   2.2523e-02      1.0874e-03      1.1890e+01      8.9470e+00
   2.4775e-02      1.1920e-03      1.2400e+01      8.5720e+00
   2.7027e-02      1.2965e-03      1.2890e+01      8.2330e+00
   2.9279e-02      1.4011e-03      1.3350e+01      7.9230e+00
   3.1532e-02      1.5056e-03      1.3780e+01      7.6400e+00
   3.6036e-02      1.7043e-03      1.4580e+01      7.1400e+00
   4.0541e-02      1.9134e-03      1.5310e+01      6.7110e+00
   4.5045e-02      2.1121e-03      1.5960e+01      6.3390e+00
   4.9550e-02      2.3003e-03      1.6560e+01      6.0110e+00
   5.4054e-02      2.4989e-03      1.7110e+01      5.7210e+00
   5.8559e-02      2.6976e-03      1.7630e+01      5.4620e+00
   6.3063e-02      2.8858e-03      1.8120e+01      5.2280e+00
   6.7568e-02      3.0740e-03      1.8590e+01      5.0170e+00
   7.2072e-02      3.2622e-03      1.9040e+01      4.8250e+00
   7.6577e-02      3.4504e-03      1.9470e+01      4.6490e+00
   8.1081e-02      3.6282e-03      1.9900e+01      4.4870e+00
   9.0090e-02      3.9941e-03      2.0730e+01      4.1990e+00
   1.0135e-01      4.4333e-03      2.1750e+01      3.8940e+00
   1.1261e-01      4.8620e-03      2.2760e+01      3.6350e+00
   1.2387e-01      5.2802e-03      2.3780e+01      3.4130e+00
   1.3514e-01      5.6775e-03      2.4790e+01      3.2190e+00
   1.4640e-01      6.0749e-03      2.5810e+01      3.0490e+00
   1.5766e-01      6.4513e-03      2.6830e+01      2.8990e+00
   1.6892e-01      6.8277e-03      2.7850e+01      2.7640e+00
   1.8018e-01      7.1832e-03      2.8860e+01      2.6420e+00
   2.0270e-01      7.8733e-03      3.0860e+01      2.4320e+00
   2.2523e-01      8.5320e-03      3.2820e+01      2.2560e+00
   2.4775e-01      9.1489e-03      3.4730e+01      2.1070e+00
   2.7027e-01      9.7449e-03      3.6580e+01      1.9780e+00
   2.9279e-01      1.0320e-02      3.8370e+01      1.8660e+00
   3.1532e-01      1.0864e-02      4.0110e+01      1.7660e+00
   3.6036e-01      1.1899e-02      4.3400e+01      1.6000e+00
   4.0541e-01      1.2861e-02      4.6470e+01      1.4640e+00
   4.5045e-01      1.3770e-02      4.9350e+01      1.3520e+00
   4.9550e-01      1.4638e-02      5.2040e+01      1.2570e+00
   5.4054e-01      1.5464e-02      5.4570e+01      1.1760e+00
   5.8559e-01      1.6248e-02      5.6950e+01      1.1060e+00
   6.3063e-01      1.7012e-02      5.9200e+01      1.0440e+00
   6.7568e-01      1.7744e-02      6.1320e+01      9.8930e-01
   7.2072e-01      1.8455e-02      6.3340e+01      9.4060e-01
   7.6577e-01      1.9145e-02      6.5250e+01      8.9690e-01
   8.1081e-01      1.9814e-02      6.7070e+01      8.5750e-01
   9.0090e-01      2.1110e-02      7.0450e+01      7.8890e-01
   1.0135e+00      2.2647e-02      7.4240e+01      7.1830e-01
   1.1261e+00      2.4111e-02      7.7640e+01      6.6020e-01
   1.2387e+00      2.5523e-02      8.0680e+01      6.1150e-01
   1.3514e+00      2.6882e-02      8.3420e+01      5.7000e-01
   1.4640e+00      2.8210e-02      8.5890e+01      5.3420e-01
   1.5766e+00      2.9496e-02      8.8120e+01      5.0300e-01
   1.6892e+00      3.0751e-02      9.0150e+01      4.7540e-01
   1.8018e+00      3.1974e-02      9.1980e+01      4.5100e-01
   2.0270e+00      3.4368e-02      9.5180e+01      4.0940e-01
   2.2523e+00      3.6700e-02      9.7440e+01      3.7530e-01
   2.4775e+00      3.8990e-02      9.8580e+01      3.4690e-01
   2.7027e+00      4.1248e-02      9.9880e+01      3.2270e-01
   2.9279e+00      4.3486e-02      1.0090e+02      3.0190e-01
   3.1532e+00      4.5703e-02      1.0160e+02      2.8380e-01
   3.6036e+00      5.0104e-02      1.0260e+02      2.5370e-01
   4.0541e+00      5.4475e-02      1.0290e+02      2.2980e-01
   4.5045e+00      5.8835e-02      1.0290e+02      2.1030e-01
   4.9550e+00      6.3216e-02      1.0260e+02      1.9400e-01
   5.4054e+00      6.7608e-02      1.0200e+02      1.8020e-01
   5.8559e+00      7.2030e-02      1.0140e+02      1.6830e-01
   6.3063e+00      7.6485e-02      1.0060e+02      1.5800e-01
   6.7568e+00      8.0970e-02      9.9830e+01      1.4900e-01
   7.2072e+00      8.5498e-02      9.8980e+01      1.4100e-01
   7.6577e+00      9.0056e-02      9.8100e+01      1.3380e-01
   8.1081e+00      9.4667e-02      9.7220e+01      1.2740e-01
   9.0090e+00      1.0400e-01      9.5460e+01      1.1640e-01
   1.0135e+01      1.1592e-01      9.3320e+01      1.0520e-01
   1.1261e+01      1.2812e-01      9.1280e+01      9.6010e-02
   1.2387e+01      1.4057e-01      8.9350e+01      8.8400e-02
   1.3514e+01      1.5329e-01      8.7540e+01      8.1970e-02
   1.4640e+01      1.6628e-01      8.5820e+01      7.6470e-02
   1.5766e+01      1.7952e-01      8.4190e+01      7.1690e-02
   1.6892e+01      1.9300e-01      8.2650e+01      6.7510e-02
   1.8018e+01      2.0674e-01      8.1170e+01      6.3810e-02
   2.0270e+01      2.3496e-01      7.8390e+01      5.7570e-02
   2.2523e+01      2.6417e-01      7.5790e+01      5.2490e-02
   2.4775e+01      2.9437e-01      7.3330e+01      4.8280e-02
   2.7027e+01      3.2557e-01      7.0980e+01      4.4730e-02
   2.9279e+01      3.5781e-01      6.8720e+01      4.1680e-02
   3.1532e+01      3.9109e-01      6.6600e+01      3.9050e-02
   3.6036e+01      4.6075e-01      6.2790e+01      3.4710e-02
   4.0541e+01      5.3447e-01      5.9440e+01      3.1270e-02
   4.5045e+01      6.1219e-01      5.6490e+01      2.8490e-02
