#    Energy           Range       dE/dx (elec)    dE/dx (nucl)
#   [MeV/u]         [mg/cm2]     [MeV/(mg/cm2)]  [MeV/(mg/cm2)]
# ------------------------------------------------------------
   0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
   1.7878e-03      3.3231e-04      8.7800e-01      4.0670e+00
   1.9666e-03      3.6471e-04      9.2090e-01      3.9870e+00
   2.1453e-03      3.9740e-04      9.8110e-01      3.9090e+00
   2.3241e-03      4.3030e-04      1.0330e+00      3.8340e+00
   2.5029e-03      4.6344e-04      1.0770e+00      3.7610e+00
   2.6817e-03      4.9687e-04      1.1140e+00      3.6900e+00
   2.8605e-03      5.3062e-04      1.1480e+00      3.6220e+00
   3.0392e-03      5.6465e-04      1.1770e+00      3.5570e+00
   3.2180e-03      5.9904e-04      1.2030e+00      3.4940e+00
   3.5756e-03      6.6879e-04      1.2480e+00      3.3760e+00
   4.0225e-03      7.5784e-04      1.2940e+00      3.2390e+00
   4.4695e-03      8.4893e-04      1.3320e+00      3.1150e+00
   4.9164e-03      9.4196e-04      1.3670e+00      3.0010e+00
   5.3634e-03      1.0369e-03      1.3990e+00      2.8970e+00
   5.8103e-03      1.1335e-03      1.4290e+00      2.8010e+00
   6.2573e-03      1.2318e-03      1.4600e+00      2.7120e+00
   6.7042e-03      1.3315e-03      1.4900e+00      2.6290e+00
   7.1512e-03      1.4326e-03      1.5210e+00      2.5530e+00
   8.0451e-03      1.6385e-03      1.5830e+00      2.4140e+00
   8.9389e-03      1.8484e-03      1.6460e+00      2.2920e+00
   9.8328e-03      2.0616e-03      1.7100e+00      2.1830e+00
   1.0727e-02      2.2794e-03      1.7750e+00      2.0860e+00
   1.1621e-02      2.5029e-03      1.8420e+00      1.9990e+00
   1.2515e-02      2.7040e-03      1.9100e+00      1.9200e+00
   1.4302e-02      3.1510e-03      2.0500e+00      1.7810e+00
   1.6090e-02      3.5979e-03      2.1970e+00      1.6640e+00
   1.7878e-02      4.0225e-03      2.3520e+00      1.5640e+00
   1.9666e-02      4.4471e-03      2.5130e+00      1.4760e+00
   2.1453e-02      4.8717e-03      2.6800e+00      1.4000e+00
   2.3241e-02      5.2963e-03      2.8540e+00      1.3320e+00
   2.5029e-02      5.6986e-03      3.0330e+00      1.2710e+00
   2.6817e-02      6.0785e-03      3.2160e+00      1.2160e+00
   2.8605e-02      6.4584e-03      3.4020e+00      1.1660e+00
   3.0392e-02      6.8383e-03      3.5930e+00      1.1210e+00
   3.2180e-02      7.1959e-03      3.7860e+00      1.0800e+00
   3.5756e-02      7.8886e-03      4.1800e+00      1.0060e+00
   4.0225e-02      8.6931e-03      4.6820e+00      9.2940e-01
   4.4695e-02      9.4306e-03      5.1930e+00      8.6460e-01
   4.9164e-02      1.0123e-02      5.7090e+00      8.0930e-01
   5.3634e-02      1.0771e-02      6.2280e+00      7.6140e-01
   5.8103e-02      1.1375e-02      6.7480e+00      7.1940e-01
   6.2573e-02      1.1933e-02      7.2670e+00      6.8230e-01
   6.7042e-02      1.2470e-02      7.7840e+00      6.4930e-01
   7.1512e-02      1.2984e-02      8.2980e+00      6.1970e-01
   8.0451e-02      1.3900e-02      9.3120e+00      5.6870e-01
   8.9389e-02      1.4749e-02      1.0300e+01      5.2620e-01
   9.8328e-02      1.5531e-02      1.1260e+01      4.9020e-01
   1.0727e-01      1.6269e-02      1.2190e+01      4.5920e-01
   1.1621e-01      1.6939e-02      1.3090e+01      4.3230e-01
   1.2515e-01      1.7565e-02      1.3960e+01      4.0870e-01
   1.4302e-01      1.8749e-02      1.5580e+01      3.6910e-01
   1.6090e-01      1.9800e-02      1.7060e+01      3.3710e-01
   1.7878e-01      2.0783e-02      1.8400e+01      3.1060e-01
   1.9666e-01      2.1722e-02      1.9630e+01      2.8830e-01
   2.1453e-01      2.2593e-02      2.0740e+01      2.6930e-01
   2.3241e-01      2.3420e-02      2.1750e+01      2.5280e-01
   2.5029e-01      2.4202e-02      2.2660e+01      2.3840e-01
   2.6817e-01      2.4962e-02      2.3490e+01      2.2570e-01
   2.8605e-01      2.5699e-02      2.4250e+01      2.1440e-01
   3.0392e-01      2.6415e-02      2.4940e+01      2.0420e-01
   3.2180e-01      2.7130e-02      2.5570e+01      1.9510e-01
   3.5756e-01      2.8471e-02      2.6670e+01      1.7920e-01
   4.0225e-01      3.0102e-02      2.7820e+01      1.6290e-01
   4.4695e-01      3.1666e-02      2.8770e+01      1.4950e-01
   4.9164e-01      3.3208e-02      2.9550e+01      1.3830e-01
   5.3634e-01      3.4683e-02      3.0210e+01      1.2880e-01
   5.8103e-01      3.6136e-02      3.0770e+01      1.2060e-01
   6.2573e-01      3.7566e-02      3.1240e+01      1.1340e-01
   6.7042e-01      3.8996e-02      3.1650e+01      1.0710e-01
   7.1512e-01      4.0382e-02      3.1990e+01      1.0150e-01
   8.0451e-01      4.3153e-02      3.2540e+01      9.2050e-02
   8.9389e-01      4.5879e-02      3.2940e+01      8.4290e-02
   9.8328e-01      4.8561e-02      3.3220e+01      7.7820e-02
   1.0727e+00      5.1243e-02      3.3400e+01      7.2330e-02
   1.1621e+00      5.3902e-02      3.3520e+01      6.7610e-02
   1.2515e+00      5.6561e-02      3.3570e+01      6.3510e-02
   1.4302e+00      6.1880e-02      3.3520e+01      5.6720e-02
   1.6090e+00      6.7221e-02      3.3330e+01      5.1320e-02
   1.7878e+00      7.2607e-02      3.3030e+01      4.6910e-02
   1.9666e+00      7.8037e-02      3.2670e+01      4.3240e-02
   2.1453e+00      8.3512e-02      3.2430e+01      4.0130e-02
   2.3241e+00      8.9054e-02      3.1970e+01      3.7470e-02
   2.5029e+00      9.4686e-02      3.1440e+01      3.5150e-02
   2.6817e+00      1.0041e-01      3.1010e+01      3.3130e-02
   2.8605e+00      1.0622e-01      3.0560e+01      3.1330e-02
   3.0392e+00      1.1209e-01      3.0110e+01      2.9730e-02
   3.2180e+00      1.1808e-01      2.9650e+01      2.8300e-02
   3.5756e+00      1.3031e-01      2.8750e+01      2.5830e-02
   4.0225e+00      1.4615e-01      2.7680e+01      2.3320e-02
   4.4695e+00      1.6260e-01      2.6660e+01      2.1270e-02
   4.9164e+00      1.7965e-01      2.5710e+01      1.9580e-02
   5.3634e+00      1.9733e-01      2.4840e+01      1.8140e-02
   5.8103e+00      2.1561e-01      2.4030e+01      1.6920e-02
   6.2573e+00      2.3451e-01      2.3270e+01      1.5850e-02
   6.7042e+00      2.5400e-01      2.2580e+01      1.4920e-02
   7.1512e+00      2.7407e-01      2.1930e+01      1.4100e-02
   8.0451e+00      3.1595e-01      2.0760e+01      1.2710e-02
   8.9389e+00      3.6011e-01      1.9730e+01      1.1580e-02
   9.8328e+00      4.0650e-01      1.8810e+01      1.0650e-02
   1.0727e+01      4.5510e-01      1.7980e+01      9.8600e-03
   1.1621e+01      5.0590e-01      1.7220e+01      9.1860e-03
   1.2515e+01      5.5889e-01      1.6520e+01      8.6020e-03
   1.4302e+01      6.7149e-01      1.5260e+01      7.6400e-03
   1.6090e+01      7.9304e-01      1.4170e+01      6.8810e-03
   1.7878e+01      9.2371e-01      1.3210e+01      6.2640e-03
   1.9666e+01      1.0635e+00      1.2370e+01      5.7540e-03
   2.1453e+01      1.2125e+00      1.1640e+01      5.3240e-03
   2.3241e+01      1.3704e+00      1.1010e+01      4.9560e-03
   2.5029e+01      1.5367e+00      1.0490e+01      4.6380e-03
   2.6817e+01      1.7107e+00      1.0060e+01      4.3600e-03
   2.8605e+01      1.8914e+00      9.7260e+00      4.1150e-03
   3.0392e+01      2.0779e+00      9.4430e+00      3.8970e-03
   3.2180e+01      2.2794e+00      9.0660e+00      3.7020e-03
   3.5756e+01      2.6817e+00      8.4080e+00      3.3680e-03
   4.0225e+01      3.2404e+00      7.7230e+00      3.0290e-03
   4.4695e+01      3.8437e+00      7.1550e+00      2.7550e-03
   4.9164e+01      4.4918e+00      6.6760e+00      2.5280e-03
   5.3634e+01      5.1846e+00      6.2660e+00      2.3370e-03
   5.8103e+01      5.8997e+00      5.9120e+00      2.1740e-03
   6.2573e+01      6.6819e+00      5.6020e+00      2.0330e-03
   6.7042e+01      7.5087e+00      5.3290e+00      1.9100e-03
   7.1512e+01      8.3579e+00      5.0810e+00      1.8020e-03
   8.0451e+01      1.0190e+01      4.6520e+00      1.6190e-03
   8.9389e+01      1.2202e+01      4.3020e+00      1.4720e-03
   9.8328e+01      1.4347e+01      4.0110e+00      1.3500e-03
   1.0727e+02      1.6649e+01      3.7650e+00      1.2470e-03
   1.1621e+02      1.9107e+01      3.5540e+00      1.1590e-03
   1.2515e+02      2.1677e+01      3.3710e+00      1.0840e-03
   1.4302e+02      2.7241e+01      3.0700e+00      9.5970e-04
   1.6090e+02      3.3298e+01      2.8330e+00      8.6190e-04
   1.7878e+02      3.9845e+01      2.6410e+00      7.8290e-04
