#    Energy           Range       dE/dx (elec)    dE/dx (nucl)
#   [MeV/u]         [mg/cm2]     [MeV/(mg/cm2)]  [MeV/(mg/cm2)]
# ------------------------------------------------------------
   0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
   2.0855e-03      4.6569e-04      1.0600e+00      2.8620e+00
   2.2941e-03      5.0926e-04      1.2200e+00      2.8020e+00
   2.5026e-03      5.5283e-04      1.3590e+00      2.7450e+00
   2.7112e-03      5.9543e-04      1.4790e+00      2.6890e+00
   2.9197e-03      6.3754e-04      1.5830e+00      2.6350e+00
   3.1283e-03      6.7966e-04      1.6740e+00      2.5840e+00
   3.3368e-03      7.2129e-04      1.7540e+00      2.5340e+00
   3.5454e-03      7.6292e-04      1.8250e+00      2.4860e+00
   3.7539e-03      8.0455e-04      1.8890e+00      2.4410e+00
   4.1710e-03      8.8782e-04      2.0020e+00      2.3550e+00
   4.6924e-03      9.9190e-04      2.1210e+00      2.2570e+00
   5.2138e-03      1.0965e-03      2.2220e+00      2.1670e+00
   5.7351e-03      1.2015e-03      2.3100e+00      2.0860e+00
   6.2565e-03      1.3066e-03      2.3870e+00      2.0110e+00
   6.7779e-03      1.4126e-03      2.4570e+00      1.9430e+00
   7.2993e-03      1.5186e-03      2.5210e+00      1.8800e+00
   7.8206e-03      1.6251e-03      2.5810e+00      1.8210e+00
   8.3420e-03      1.7321e-03      2.6380e+00      1.7670e+00
   9.3848e-03      1.9465e-03      2.7480e+00      1.6690e+00
   1.0428e-02      2.1615e-03      2.8540e+00      1.5820e+00
   1.1470e-02      2.3759e-03      2.9600e+00      1.5060e+00
   1.2513e-02      2.5894e-03      3.0670e+00      1.4380e+00
   1.3556e-02      2.8019e-03      3.1760e+00      1.3770e+00
   1.4599e-02      3.0130e-03      3.2860e+00      1.3210e+00
   1.6684e-02      3.4278e-03      3.5140e+00      1.2250e+00
   1.8770e-02      3.8330e-03      3.7500e+00      1.1430e+00
   2.0855e-02      4.2261e-03      3.9920e+00      1.0730e+00
   2.2941e-02      4.6075e-03      4.2380e+00      1.0130e+00
   2.5026e-02      4.9861e-03      4.4880e+00      9.5950e-01
   2.7112e-02      5.3250e-03      4.7400e+00      9.1230e-01
   2.9197e-02      5.6638e-03      4.9920e+00      8.7010e-01
   3.1283e-02      6.0027e-03      5.2440e+00      8.3220e-01
   3.3368e-02      6.3415e-03      5.4940e+00      7.9790e-01
   3.5454e-02      6.6320e-03      5.7430e+00      7.6670e-01
   3.7539e-02      6.9709e-03      5.9880e+00      7.3810e-01
   4.1710e-02      7.5034e-03      6.4700e+00      6.8770e-01
   4.6924e-02      8.2295e-03      7.0490e+00      6.3460e-01
   5.2138e-02      8.8588e-03      7.6010e+00      5.9010e-01
   5.7351e-02      9.4397e-03      8.1250e+00      5.5200e-01
   6.2565e-02      1.0021e-02      8.6200e+00      5.1910e-01
   6.7779e-02      1.0553e-02      9.0860e+00      4.9030e-01
   7.2993e-02      1.1086e-02      9.5260e+00      4.6490e-01
   7.8206e-02      1.1570e-02      9.9390e+00      4.4230e-01
   8.3420e-02      1.2054e-02      1.0330e+01      4.2200e-01
   9.3848e-02      1.2974e-02      1.1040e+01      3.8700e-01
   1.0428e-01      1.3845e-02      1.1680e+01      3.5800e-01
   1.1470e-01      1.4716e-02      1.2250e+01      3.3330e-01
   1.2513e-01      1.5491e-02      1.2760e+01      3.1220e-01
   1.3556e-01      1.6265e-02      1.3220e+01      2.9380e-01
   1.4599e-01      1.7040e-02      1.3650e+01      2.7770e-01
   1.6684e-01      1.8492e-02      1.4390e+01      2.5070e-01
   1.8770e-01      1.9848e-02      1.5030e+01      2.2880e-01
   2.0855e-01      2.1203e-02      1.5580e+01      2.1080e-01
   2.2941e-01      2.2510e-02      1.6080e+01      1.9560e-01
   2.5026e-01      2.3769e-02      1.6520e+01      1.8270e-01
   2.7112e-01      2.4979e-02      1.6920e+01      1.7150e-01
   2.9197e-01      2.6189e-02      1.7290e+01      1.6170e-01
   3.1283e-01      2.7351e-02      1.7630e+01      1.5300e-01
   3.3368e-01      2.8513e-02      1.7950e+01      1.4530e-01
   3.5454e-01      2.9675e-02      1.8250e+01      1.3840e-01
   3.7539e-01      3.0788e-02      1.8530e+01      1.3220e-01
   4.1710e-01      3.2966e-02      1.9050e+01      1.2140e-01
   4.6924e-01      3.5629e-02      1.9620e+01      1.1030e-01
   5.2138e-01      3.8243e-02      2.0130e+01      1.0120e-01
   5.7351e-01      4.0809e-02      2.0590e+01      9.3620e-02
   6.2565e-01      4.3277e-02      2.1000e+01      8.7160e-02
   6.7779e-01      4.5746e-02      2.1370e+01      8.1590e-02
   7.2993e-01      4.8167e-02      2.1700e+01      7.6730e-02
   7.8206e-01      5.0539e-02      2.2010e+01      7.2470e-02
   8.3420e-01      5.2862e-02      2.2280e+01      6.8680e-02
   9.3848e-01      5.7461e-02      2.2760e+01      6.2260e-02
   1.0428e+00      6.2012e-02      2.3140e+01      5.7000e-02
   1.1470e+00      6.6465e-02      2.3450e+01      5.2620e-02
   1.2513e+00      7.0870e-02      2.3700e+01      4.8900e-02
   1.3556e+00      7.5227e-02      2.3890e+01      4.5700e-02
   1.4599e+00      7.9584e-02      2.4030e+01      4.2930e-02
   1.6684e+00      8.8201e-02      2.4200e+01      3.8330e-02
   1.8770e+00      9.6818e-02      2.4240e+01      3.4670e-02
   2.0855e+00      1.0539e-01      2.4200e+01      3.1690e-02
   2.2941e+00      1.1405e-01      2.3930e+01      2.9200e-02
   2.5026e+00      1.2281e-01      2.3550e+01      2.7100e-02
   2.7112e+00      1.3172e-01      2.3230e+01      2.5300e-02
   2.9197e+00      1.4077e-01      2.2890e+01      2.3740e-02
   3.1283e+00      1.4992e-01      2.2540e+01      2.2360e-02
   3.3368e+00      1.5926e-01      2.2170e+01      2.1150e-02
   3.5454e+00      1.6870e-01      2.1800e+01      2.0070e-02
   3.7539e+00      1.7834e-01      2.1430e+01      1.9100e-02
   4.1710e+00      1.9814e-01      2.0700e+01      1.7430e-02
   4.6924e+00      2.2384e-01      1.9820e+01      1.5740e-02
   5.2138e+00      2.5071e-01      1.8980e+01      1.4350e-02
   5.7351e+00      2.7879e-01      1.8190e+01      1.3210e-02
   6.2565e+00      3.0802e-01      1.7460e+01      1.2240e-02
   6.7779e+00      3.3843e-01      1.6780e+01      1.1410e-02
   7.2993e+00      3.7008e-01      1.6150e+01      1.0690e-02
   7.8206e+00      4.0295e-01      1.5570e+01      1.0060e-02
   8.3420e+00      4.3703e-01      1.5030e+01      9.5090e-03
   9.3848e+00      5.0878e-01      1.4060e+01      8.5720e-03
   1.0428e+01      5.8521e-01      1.3220e+01      7.8110e-03
   1.1470e+01      6.6635e-01      1.2490e+01      7.1800e-03
   1.2513e+01      7.5208e-01      1.1850e+01      6.6480e-03
   1.3556e+01      8.4226e-01      1.1280e+01      6.1930e-03
   1.4599e+01      9.3681e-01      1.0770e+01      5.7990e-03
   1.6684e+01      1.1387e+00      9.9090e+00      5.1500e-03
   1.8770e+01      1.3571e+00      9.1960e+00      4.6370e-03
   2.0855e+01      1.5917e+00      8.5920e+00      4.2220e-03
   2.2941e+01      1.8421e+00      8.0710e+00      3.8770e-03
   2.5026e+01      2.1082e+00      7.6130e+00      3.5870e-03
   2.7112e+01      2.3897e+00      7.2040e+00      3.3390e-03
   2.9197e+01      2.6869e+00      6.8330e+00      3.1250e-03
   3.1283e+01      2.9997e+00      6.5030e+00      2.9380e-03
   3.3368e+01      3.3279e+00      6.2100e+00      2.7720e-03
   3.5454e+01      3.6710e+00      5.9460e+00      2.6260e-03
   3.7539e+01      4.0289e+00      5.7070e+00      2.4940e-03
   4.1710e+01      4.7882e+00      5.2890e+00      2.2690e-03
   4.6924e+01      5.8091e+00      4.8560e+00      2.0400e-03
   5.2138e+01      6.9225e+00      4.4990e+00      1.8560e-03
   5.7351e+01      8.1327e+00      4.1980e+00      1.7030e-03
   6.2565e+01      9.3913e+00      3.9310e+00      1.5740e-03
   6.7779e+01      1.0795e+01      3.7020e+00      1.4640e-03
   7.2993e+01      1.2247e+01      3.5020e+00      1.3690e-03
   7.8206e+01      1.3748e+01      3.3260e+00      1.2860e-03
   8.3420e+01      1.5346e+01      3.1700e+00      1.2130e-03
   9.3848e+01      1.8783e+01      2.9070e+00      1.0900e-03
   1.0428e+02      2.2510e+01      2.6930e+00      9.9080e-04
   1.1470e+02      2.6528e+01      2.5140e+00      9.0860e-04
   1.2513e+02      3.0788e+01      2.3640e+00      8.3940e-04
   1.3556e+02      3.5338e+01      2.2350e+00      7.8050e-04
   1.4599e+02      4.0131e+01      2.1240e+00      7.2950e-04
   1.6684e+02      5.0394e+01      1.9410e+00      6.4590e-04
   1.8770e+02      6.1576e+01      1.7960e+00      5.8010e-04
   2.0855e+02      7.3581e+01      1.6800e+00      5.2690e-04
