#    Energy           Range       dE/dx (elec)    dE/dx (nucl)
#   [MeV/u]         [mg/cm2]     [MeV/(mg/cm2)]  [MeV/(mg/cm2)]
# ------------------------------------------------------------
   0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
   1.5891e-03      2.3176e-04      9.5830e-01      5.8250e+00
   1.7480e-03      2.5352e-04      1.0050e+00      5.7340e+00
   1.9069e-03      2.7549e-04      1.0500e+00      5.6430e+00
   2.0658e-03      2.9769e-04      1.1430e+00      5.5540e+00
   2.2247e-03      3.1967e-04      1.2730e+00      5.4660e+00
   2.3836e-03      3.4165e-04      1.3680e+00      5.3800e+00
   2.5425e-03      3.6362e-04      1.4400e+00      5.2960e+00
   2.7014e-03      3.8560e-04      1.4950e+00      5.2140e+00
   2.8603e-03      4.0780e-04      1.5400e+00      5.1350e+00
   3.1781e-03      4.5287e-04      1.6100e+00      4.9840e+00
   3.5754e-03      5.0992e-04      1.6780e+00      4.8070e+00
   3.9727e-03      5.6808e-04      1.7390e+00      4.6430e+00
   4.3699e-03      6.2735e-04      1.8010e+00      4.4920e+00
   4.7672e-03      6.8729e-04      1.8660e+00      4.3510e+00
   5.1645e-03      7.4812e-04      1.9360e+00      4.2210e+00
   5.5617e-03      8.0939e-04      2.0090e+00      4.0990e+00
   5.9590e-03      8.7132e-04      2.0860e+00      3.9850e+00
   6.3563e-03      9.3370e-04      2.1650e+00      3.8780e+00
   7.1508e-03      1.0593e-03      2.3300e+00      3.6830e+00
   7.9453e-03      1.1854e-03      2.4980e+00      3.5110e+00
   8.7399e-03      1.3115e-03      2.6660e+00      3.3560e+00
   9.5344e-03      1.4376e-03      2.8320e+00      3.2160e+00
   1.0329e-02      1.5631e-03      2.9930e+00      3.0900e+00
   1.1123e-02      1.6880e-03      3.1490e+00      2.9750e+00
   1.2713e-02      1.9360e-03      3.4450e+00      2.7720e+00
   1.4302e-02      2.1804e-03      3.7220e+00      2.5990e+00
   1.5891e-02      2.4197e-03      3.9850e+00      2.4500e+00
   1.7480e-02      2.6639e-03      4.2360e+00      2.3190e+00
   1.9069e-02      2.8859e-03      4.4790e+00      2.2040e+00
   2.0658e-02      3.1301e-03      4.7150e+00      2.1010e+00
   2.2247e-02      3.3521e-03      4.9470e+00      2.0090e+00
   2.3836e-02      3.5741e-03      5.1740e+00      1.9260e+00
   2.5425e-02      3.7739e-03      5.3980e+00      1.8500e+00
   2.7014e-02      3.9959e-03      5.6190e+00      1.7810e+00
   2.8603e-02      4.1957e-03      5.8370e+00      1.7170e+00
   3.1781e-02      4.5952e-03      6.2670e+00      1.6050e+00
   3.5754e-02      5.0836e-03      6.7950e+00      1.4850e+00
   3.9727e-02      5.5498e-03      7.3150e+00      1.3850e+00
   4.3699e-02      5.9716e-03      7.8290e+00      1.2990e+00
   4.7672e-02      6.3934e-03      8.3390e+00      1.2240e+00
   5.1645e-02      6.7930e-03      8.8470e+00      1.1580e+00
   5.5617e-02      7.1926e-03      9.3520e+00      1.1000e+00
   5.9590e-02      7.5478e-03      9.8550e+00      1.0480e+00
   6.3563e-02      7.9029e-03      1.0360e+01      1.0010e+00
   7.1508e-02      8.5689e-03      1.1350e+01      9.2030e-01
   7.9453e-02      9.1905e-03      1.2340e+01      8.5290e-01
   8.7399e-02      9.7677e-03      1.3320e+01      7.9570e-01
   9.5344e-02      1.0300e-02      1.4280e+01      7.4640e-01
   1.0329e-01      1.0811e-02      1.5230e+01      7.0350e-01
   1.1123e-01      1.1299e-02      1.6160e+01      6.6570e-01
   1.2713e-01      1.2187e-02      1.7960e+01      6.0220e-01
   1.4302e-01      1.3009e-02      1.9680e+01      5.5070e-01
   1.5891e-01      1.3764e-02      2.1300e+01      5.0810e-01
   1.7480e-01      1.4452e-02      2.2820e+01      4.7220e-01
   1.9069e-01      1.5118e-02      2.4250e+01      4.4140e-01
   2.0658e-01      1.5739e-02      2.5580e+01      4.1480e-01
   2.2247e-01      1.6339e-02      2.6830e+01      3.9140e-01
   2.3836e-01      1.6916e-02      2.8000e+01      3.7080e-01
   2.5425e-01      1.7449e-02      2.9090e+01      3.5240e-01
   2.7014e-01      1.7981e-02      3.0110e+01      3.3590e-01
   2.8603e-01      1.8492e-02      3.1070e+01      3.2100e-01
   3.1781e-01      1.9491e-02      3.2820e+01      2.9510e-01
   3.5754e-01      2.0645e-02      3.4720e+01      2.6860e-01
   3.9727e-01      2.1755e-02      3.6370e+01      2.4670e-01
   4.3699e-01      2.2821e-02      3.7810e+01      2.2840e-01
   4.7672e-01      2.3842e-02      3.9050e+01      2.1280e-01
   5.1645e-01      2.4841e-02      4.0140e+01      1.9940e-01
   5.5617e-01      2.5818e-02      4.1080e+01      1.8760e-01
   5.9590e-01      2.6772e-02      4.1890e+01      1.7730e-01
   6.3563e-01      2.7705e-02      4.2590e+01      1.6810e-01
   7.1508e-01      2.9525e-02      4.3720e+01      1.5260e-01
   7.9453e-01      3.1323e-02      4.4550e+01      1.3980e-01
   8.7399e-01      3.3099e-02      4.5150e+01      1.2920e-01
   9.5344e-01      3.4831e-02      4.5580e+01      1.2010e-01
   1.0329e+00      3.6562e-02      4.5860e+01      1.1230e-01
   1.1123e+00      3.8294e-02      4.6040e+01      1.0560e-01
   1.2713e+00      4.1735e-02      4.6150e+01      9.4350e-02
   1.4302e+00      4.5176e-02      4.6040e+01      8.5410e-02
   1.5891e+00      4.8616e-02      4.5770e+01      7.8120e-02
   1.7480e+00      5.2102e-02      4.5410e+01      7.2040e-02
   1.9069e+00      5.5609e-02      4.4970e+01      6.6900e-02
   2.0658e+00      5.9161e-02      4.4720e+01      6.2480e-02
   2.2247e+00      6.2713e-02      4.4560e+01      5.8640e-02
   2.3836e+00      6.6287e-02      4.4120e+01      5.5280e-02
   2.5425e+00      6.9905e-02      4.3570e+01      5.2300e-02
   2.7014e+00      7.3568e-02      4.3020e+01      4.9640e-02
   2.8603e+00      7.7298e-02      4.2480e+01      4.7260e-02
   3.1781e+00      8.4868e-02      4.1420e+01      4.3160e-02
   3.5754e+00      9.4591e-02      4.0140e+01      3.8980e-02
   3.9727e+00      1.0465e-01      3.8910e+01      3.5580e-02
   4.3699e+00      1.1499e-01      3.7750e+01      3.2750e-02
   4.7672e+00      1.2567e-01      3.6640e+01      3.0370e-02
   5.1645e+00      1.3666e-01      3.5590e+01      2.8320e-02
   5.5617e+00      1.4798e-01      3.4600e+01      2.6550e-02
   5.9590e+00      1.5961e-01      3.3660e+01      2.4990e-02
   6.3563e+00      1.7158e-01      3.2770e+01      2.3620e-02
   7.1508e+00      1.9644e-01      3.1110e+01      2.1300e-02
   7.9453e+00      2.2261e-01      2.9630e+01      1.9420e-02
   8.7399e+00      2.5005e-01      2.8280e+01      1.7860e-02
   9.5344e+00      2.7876e-01      2.7050e+01      1.6540e-02
   1.0329e+01      3.0875e-01      2.5940e+01      1.5420e-02
   1.1123e+01      3.3998e-01      2.4920e+01      1.4440e-02
   1.2713e+01      4.0618e-01      2.3120e+01      1.2830e-02
   1.4302e+01      4.7731e-01      2.1590e+01      1.1560e-02
   1.5891e+01      5.5323e-01      2.0270e+01      1.0530e-02
   1.7480e+01      6.3392e-01      1.9130e+01      9.6710e-03
   1.9069e+01      7.1928e-01      1.8120e+01      8.9500e-03
   2.0658e+01      8.0923e-01      1.7220e+01      8.3340e-03
   2.2247e+01      9.0375e-01      1.6410e+01      7.8010e-03
   2.3836e+01      1.0028e+00      1.5680e+01      7.3350e-03
   2.5425e+01      1.1063e+00      1.5020e+01      6.9230e-03
   2.7014e+01      1.2144e+00      1.4400e+01      6.5580e-03
   2.8603e+01      1.3269e+00      1.3830e+01      6.2310e-03
   3.1781e+01      1.5656e+00      1.2830e+01      5.6700e-03
   3.5754e+01      1.8884e+00      1.1800e+01      5.1010e-03
   3.9727e+01      2.2421e+00      1.0940e+01      4.6400e-03
   4.3699e+01      2.6195e+00      1.0220e+01      4.2590e-03
   4.7672e+01      3.0191e+00      9.5960e+00      3.9380e-03
   5.1645e+01      3.4409e+00      9.0550e+00      3.6640e-03
   5.5617e+01      3.8849e+00      8.5810e+00      3.4270e-03
   5.9590e+01      4.3733e+00      8.1630e+00      3.2200e-03
   6.3563e+01      4.8616e+00      7.7900e+00      3.0380e-03
   7.1508e+01      5.9272e+00      7.1540e+00      2.7310e-03
   7.9453e+01      7.0816e+00      6.6330e+00      2.4820e-03
   8.7399e+01      8.3247e+00      6.1840e+00      2.2770e-03
   9.5344e+01      9.6567e+00      5.7990e+00      2.1040e-03
   1.0329e+02      1.1055e+01      5.4700e+00      1.9570e-03
   1.1123e+02      1.2543e+01      5.1830e+00      1.8290e-03
   1.2713e+02      1.5761e+01      4.7110e+00      1.6200e-03
   1.4302e+02      1.9291e+01      4.3380e+00      1.4560e-03
   1.5891e+02      2.3087e+01      4.0350e+00      1.3220e-03
