#    Energy           Range       dE/dx (elec)    dE/dx (nucl)
#   [MeV/u]         [mg/cm2]     [MeV/(mg/cm2)]  [MeV/(mg/cm2)]
# ------------------------------------------------------------
   0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
   3.1277e-03      8.8718e-04      1.4880e+00      1.5540e+00
   3.4405e-03      9.7285e-04      1.5410e+00      1.5040e+00
   3.7533e-03      1.0592e-03      1.5880e+00      1.4580e+00
   4.0661e-03      1.1456e-03      1.6310e+00      1.4150e+00
   4.3788e-03      1.2328e-03      1.6720e+00      1.3750e+00
   4.6916e-03      1.3206e-03      1.7110e+00      1.3380e+00
   5.0044e-03      1.4085e-03      1.7490e+00      1.3020e+00
   5.3172e-03      1.4963e-03      1.7860e+00      1.2690e+00
   5.6299e-03      1.5849e-03      1.8220e+00      1.2380e+00
   6.2555e-03      1.7620e-03      1.8930e+00      1.1810e+00
   7.0374e-03      1.9842e-03      1.9800e+00      1.1170e+00
   7.8193e-03      2.2049e-03      2.0660e+00      1.0620e+00
   8.6013e-03      2.4256e-03      2.1530e+00      1.0120e+00
   9.3832e-03      2.6441e-03      2.2400e+00      9.6740e-01
   1.0165e-02      2.8605e-03      2.3290e+00      9.2730e-01
   1.0947e-02      3.0747e-03      2.4190e+00      8.9090e-01
   1.1729e-02      3.2859e-03      2.5100e+00      8.5770e-01
   1.2511e-02      3.4943e-03      2.6010e+00      8.2730e-01
   1.4075e-02      3.9023e-03      2.7870e+00      7.7340e-01
   1.5639e-02      4.2965e-03      2.9740e+00      7.2710e-01
   1.7203e-02      4.6784e-03      3.1620e+00      6.8680e-01
   1.8766e-02      5.0472e-03      3.3500e+00      6.5130e-01
   2.0330e-02      5.4037e-03      3.5370e+00      6.1980e-01
   2.1894e-02      5.7485e-03      3.7220e+00      5.9170e-01
   2.5022e-02      6.4056e-03      4.0850e+00      5.4330e-01
   2.8150e-02      7.0234e-03      4.4360e+00      5.0320e-01
   3.1277e-02      7.6231e-03      4.7750e+00      4.6930e-01
   3.4405e-02      8.1313e-03      5.0990e+00      4.4020e-01
   3.7533e-02      8.7121e-03      5.4100e+00      4.1490e-01
   4.0661e-02      9.2203e-03      5.7070e+00      3.9270e-01
   4.3788e-02      9.6559e-03      5.9910e+00      3.7300e-01
   4.6916e-02      1.0164e-02      6.2630e+00      3.5540e-01
   5.0044e-02      1.0600e-02      6.5220e+00      3.3960e-01
   5.3172e-02      1.1035e-02      6.7710e+00      3.2540e-01
   5.6299e-02      1.1471e-02      7.0080e+00      3.1230e-01
   6.2555e-02      1.2270e-02      7.4540e+00      2.8950e-01
   7.0374e-02      1.3213e-02      7.9630e+00      2.6580e-01
   7.8193e-02      1.4085e-02      8.4260e+00      2.4600e-01
   8.6013e-02      1.4956e-02      8.8490e+00      2.2920e-01
   9.3832e-02      1.5827e-02      9.2370e+00      2.1480e-01
   1.0165e-01      1.6626e-02      9.5960e+00      2.0220e-01
   1.0947e-01      1.7352e-02      9.9290e+00      1.9120e-01
   1.1729e-01      1.8150e-02      1.0240e+01      1.8150e-01
   1.2511e-01      1.8876e-02      1.0530e+01      1.7270e-01
   1.4075e-01      2.0256e-02      1.1050e+01      1.5780e-01
   1.5639e-01      2.1635e-02      1.1520e+01      1.4540e-01
   1.7203e-01      2.2942e-02      1.1930e+01      1.3500e-01
   1.8766e-01      2.4176e-02      1.2310e+01      1.2610e-01
   2.0330e-01      2.5410e-02      1.2640e+01      1.1840e-01
   2.1894e-01      2.6645e-02      1.2940e+01      1.1170e-01
   2.5022e-01      2.8968e-02      1.3470e+01      1.0040e-01
   2.8150e-01      3.1218e-02      1.3910e+01      9.1400e-02
   3.1277e-01      3.3469e-02      1.4280e+01      8.3980e-02
   3.4405e-01      3.5575e-02      1.4600e+01      7.7750e-02
   3.7533e-01      3.7680e-02      1.4870e+01      7.2450e-02
   4.0661e-01      3.9785e-02      1.5110e+01      6.7880e-02
   4.3788e-01      4.1818e-02      1.5310e+01      6.3890e-02
   4.6916e-01      4.3778e-02      1.5490e+01      6.0380e-02
   5.0044e-01      4.5811e-02      1.5640e+01      5.7260e-02
   5.3172e-01      4.7771e-02      1.5780e+01      5.4470e-02
   5.6299e-01      4.9732e-02      1.5900e+01      5.1960e-02
   6.2555e-01      5.3652e-02      1.6100e+01      4.7620e-02
   7.0374e-01      5.8444e-02      1.6280e+01      4.3180e-02
   7.8193e-01      6.3235e-02      1.6400e+01      3.9550e-02
   8.6013e-01      6.7955e-02      1.6490e+01      3.6520e-02
   9.3832e-01      7.2674e-02      1.6540e+01      3.3940e-02
   1.0165e+00      7.7393e-02      1.6570e+01      3.1730e-02
   1.0947e+00      8.2112e-02      1.6570e+01      2.9810e-02
   1.1729e+00      8.6831e-02      1.6550e+01      2.8120e-02
   1.2511e+00      9.1477e-02      1.6520e+01      2.6620e-02
   1.4075e+00      1.0099e-01      1.6420e+01      2.4090e-02
   1.5639e+00      1.1050e-01      1.6290e+01      2.2020e-02
   1.7203e+00      1.2015e-01      1.6130e+01      2.0300e-02
   1.8766e+00      1.2988e-01      1.5950e+01      1.8840e-02
   2.0330e+00      1.3976e-01      1.5770e+01      1.7590e-02
   2.1894e+00      1.4970e-01      1.5540e+01      1.6510e-02
   2.5022e+00      1.7025e-01      1.4930e+01      1.4720e-02
   2.8150e+00      1.9152e-01      1.4430e+01      1.3290e-02
   3.1277e+00      2.1352e-01      1.3950e+01      1.2130e-02
   3.4405e+00      2.3632e-01      1.3480e+01      1.1170e-02
   3.7533e+00      2.5991e-01      1.3040e+01      1.0360e-02
   4.0661e+00      2.8423e-01      1.2620e+01      9.6590e-03
   4.3788e+00      3.0943e-01      1.2220e+01      9.0550e-03
   4.6916e+00      3.3542e-01      1.1850e+01      8.5250e-03
   5.0044e+00      3.6221e-01      1.1490e+01      8.0570e-03
   5.3172e+00      3.8979e-01      1.1160e+01      7.6410e-03
   5.6299e+00      4.1825e-01      1.0840e+01      7.2680e-03
   6.2555e+00      4.7750e-01      1.0260e+01      6.6260e-03
   7.0374e+00      5.5620e-01      9.6210e+00      5.9740e-03
   7.8193e+00      6.3991e-01      9.0600e+00      5.4440e-03
   8.6013e+00      7.2862e-01      8.5650e+00      5.0050e-03
   9.3832e+00      8.2228e-01      8.1270e+00      4.6350e-03
   1.0165e+01      9.2087e-01      7.7360e+00      4.3180e-03
   1.0947e+01      1.0243e+00      7.3840e+00      4.0440e-03
   1.1729e+01      1.1325e+00      7.0670e+00      3.8040e-03
   1.2511e+01      1.2454e+00      6.7800e+00      3.5920e-03
   1.4075e+01      1.4851e+00      6.2780e+00      3.2350e-03
   1.5639e+01      1.7430e+00      5.8540e+00      2.9450e-03
   1.7203e+01      2.0188e+00      5.4910e+00      2.7050e-03
   1.8766e+01      2.3121e+00      5.1750e+00      2.5030e-03
   2.0330e+01      2.6226e+00      4.8990e+00      2.3310e-03
   2.1894e+01      2.9501e+00      4.6540e+00      2.1810e-03
   2.5022e+01      3.6543e+00      4.2390e+00      1.9350e-03
   2.8150e+01      4.4233e+00      3.9020e+00      1.7410e-03
   3.1277e+01      5.2550e+00      3.6230e+00      1.5840e-03
   3.4405e+01      6.1479e+00      3.3860e+00      1.4540e-03
   3.7533e+01      7.1005e+00      3.1830e+00      1.3440e-03
   4.0661e+01      8.1313e+00      3.0010e+00      1.2510e-03
   4.3788e+01      9.1477e+00      2.8390e+00      1.1700e-03
   4.6916e+01      1.0309e+01      2.6950e+00      1.0990e-03
   5.0044e+01      1.1471e+01      2.5680e+00      1.0370e-03
   5.3172e+01      1.2778e+01      2.4540e+00      9.8180e-04
   5.6299e+01      1.4085e+01      2.3510e+00      9.3240e-04
   6.2555e+01      1.6843e+01      2.1730e+00      8.4760e-04
   7.0374e+01      2.0546e+01      1.9910e+00      7.6180e-04
   7.8193e+01      2.4684e+01      1.8420e+00      6.9240e-04
   8.6013e+01      2.9040e+01      1.7170e+00      6.3500e-04
   9.3832e+01      3.3759e+01      1.6120e+00      5.8670e-04
   1.0165e+02      3.8769e+01      1.5220e+00      5.4550e-04
   1.0947e+02      4.3996e+01      1.4430e+00      5.1000e-04
   1.1729e+02      4.9587e+01      1.3750e+00      4.7890e-04
   1.2511e+02      5.5395e+01      1.3140e+00      4.5160e-04
   1.4075e+02      6.7809e+01      1.2110e+00      4.0560e-04
   1.5639e+02      8.1168e+01      1.1280e+00      3.6840e-04
   1.7203e+02      9.5470e+01      1.0590e+00      3.3770e-04
   1.8766e+02      1.1064e+02      1.0010e+00      3.1190e-04
   2.0330e+02      1.2669e+02      9.5170e-01      2.8980e-04
   2.1894e+02      1.4353e+02      9.0910e-01      2.7080e-04
   2.5022e+02      1.7932e+02      8.3920e-01      2.3960e-04
   2.8150e+02      2.1788e+02      7.8440e-01      2.1510e-04
   3.1277e+02      2.5890e+02      7.4040e-01      1.9530e-04
