#    Energy           Range       dE/dx (elec)    dE/dx (nucl)
#   [MeV/u]         [mg/cm2]     [MeV/(mg/cm2)]  [MeV/(mg/cm2)]
# ------------------------------------------------------------
   0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
   7.5813e-03      6.6202e-04      3.6490e+00      7.0830e+00
   8.3394e-03      7.2872e-04      3.8030e+00      6.8630e+00
   9.0975e-03      7.9594e-04      3.9600e+00      6.6580e+00
   9.8557e-03      8.6334e-04      4.1180e+00      6.4660e+00
   1.0614e-02      9.3109e-04      4.2790e+00      6.2870e+00
   1.1372e-02      9.9902e-04      4.4420e+00      6.1180e+00
   1.2130e-02      1.0671e-03      4.6070e+00      5.9600e+00
   1.2888e-02      1.1352e-03      4.7720e+00      5.8120e+00
   1.3646e-02      1.2032e-03      4.9390e+00      5.6710e+00
   1.5163e-02      1.3387e-03      5.2740e+00      5.4140e+00
   1.7058e-02      1.5069e-03      5.6920e+00      5.1270e+00
   1.8953e-02      1.6732e-03      6.1060e+00      4.8750e+00
   2.0848e-02      1.8302e-03      6.5130e+00      4.6500e+00
   2.2744e-02      2.0061e-03      6.9120e+00      4.4480e+00
   2.4639e-02      2.1645e-03      7.3000e+00      4.2660e+00
   2.6534e-02      2.3053e-03      7.6780e+00      4.1010e+00
   2.8430e-02      2.4637e-03      8.0450e+00      3.9500e+00
   3.0325e-02      2.6220e-03      8.4010e+00      3.8110e+00
   3.4116e-02      2.9212e-03      9.0810e+00      3.5650e+00
   3.7906e-02      3.2028e-03      9.7210e+00      3.3540e+00
   4.1697e-02      3.4843e-03      1.0320e+01      3.1700e+00
   4.5488e-02      3.7483e-03      1.0890e+01      3.0070e+00
   4.9278e-02      4.0123e-03      1.1430e+01      2.8630e+00
   5.3069e-02      4.2586e-03      1.1950e+01      2.7340e+00
   6.0650e-02      4.7514e-03      1.2920e+01      2.5120e+00
   6.8231e-02      5.2265e-03      1.3830e+01      2.3280e+00
   7.5813e-02      5.6840e-03      1.4680e+01      2.1720e+00
   8.3394e-02      6.1064e-03      1.5500e+01      2.0380e+00
   9.0975e-02      6.5287e-03      1.6290e+01      1.9220e+00
   9.8557e-02      6.9335e-03      1.7060e+01      1.8190e+00
   1.0614e-01      7.3206e-03      1.7800e+01      1.7290e+00
   1.1372e-01      7.7078e-03      1.8530e+01      1.6480e+00
   1.2130e-01      8.0597e-03      1.9240e+01      1.5750e+00
   1.2888e-01      8.4293e-03      1.9930e+01      1.5090e+00
   1.3646e-01      8.7636e-03      2.0610e+01      1.4490e+00
   1.5163e-01      9.4323e-03      2.1930e+01      1.3440e+00
   1.7058e-01      1.0207e-02      2.3490e+01      1.2340e+00
   1.8953e-01      1.0946e-02      2.4960e+01      1.1420e+00
   2.0848e-01      1.1650e-02      2.6360e+01      1.0650e+00
   2.2744e-01      1.2318e-02      2.7670e+01      9.9790e-01
   2.4639e-01      1.2969e-02      2.8920e+01      9.3980e-01
   2.6534e-01      1.3585e-02      3.0100e+01      8.8870e-01
   2.8430e-01      1.4184e-02      3.1220e+01      8.4350e-01
   3.0325e-01      1.4764e-02      3.2280e+01      8.0300e-01
   3.4116e-01      1.5873e-02      3.4250e+01      7.3380e-01
   3.7906e-01      1.6929e-02      3.6050e+01      6.7640e-01
   4.1697e-01      1.7932e-02      3.7690e+01      6.2820e-01
   4.5488e-01      1.8900e-02      3.9220e+01      5.8690e-01
   4.9278e-01      1.9833e-02      4.0630e+01      5.5120e-01
   5.3069e-01      2.0748e-02      4.1950e+01      5.1990e-01
   6.0650e-01      2.2472e-02      4.4360e+01      4.6760e-01
   6.8231e-01      2.4126e-02      4.6500e+01      4.2570e-01
   7.5813e-01      2.5710e-02      4.8440e+01      3.9120e-01
   8.3394e-01      2.7224e-02      5.0210e+01      3.6220e-01
   9.0975e-01      2.8702e-02      5.1830e+01      3.3760e-01
   9.8557e-01      3.0127e-02      5.3320e+01      3.1630e-01
   1.0614e+00      3.1535e-02      5.4700e+01      2.9780e-01
   1.1372e+00      3.2890e-02      5.5970e+01      2.8140e-01
   1.2130e+00      3.4227e-02      5.7160e+01      2.6690e-01
   1.2888e+00      3.5530e-02      5.8260e+01      2.5400e-01
   1.3646e+00      3.6814e-02      5.9290e+01      2.4230e-01
   1.5163e+00      3.9313e-02      6.1150e+01      2.2210e-01
   1.7058e+00      4.2358e-02      6.3140e+01      2.0140e-01
   1.8953e+00      4.5314e-02      6.4820e+01      1.8450e-01
   2.0848e+00      4.8182e-02      6.6270e+01      1.7030e-01
   2.2744e+00      5.1016e-02      6.7140e+01      1.5840e-01
   2.4639e+00      5.3831e-02      6.7540e+01      1.4810e-01
   2.6534e+00      5.6612e-02      6.8100e+01      1.3910e-01
   2.8430e+00      5.9392e-02      6.8530e+01      1.3120e-01
   3.0325e+00      6.2137e-02      6.8850e+01      1.2430e-01
   3.4116e+00      6.7610e-02      6.9190e+01      1.1240e-01
   3.7906e+00      7.3083e-02      6.9240e+01      1.0280e-01
   4.1697e+00      7.8556e-02      6.9070e+01      9.4780e-02
   4.5488e+00      8.4046e-02      6.8730e+01      8.7980e-02
   4.9278e+00      8.9572e-02      6.8260e+01      8.2150e-02
   5.3069e+00      9.5150e-02      6.7700e+01      7.7090e-02
   6.0650e+00      1.0645e-01      6.6390e+01      6.8720e-02
   6.8231e+00      1.1797e-01      6.4940e+01      6.2080e-02
   7.5813e+00      1.2978e-01      6.3430e+01      5.6670e-02
   8.3394e+00      1.4187e-01      6.1910e+01      5.2180e-02
   9.0975e+00      1.5426e-01      6.0410e+01      4.8380e-02
   9.8557e+00      1.6695e-01      5.8950e+01      4.5130e-02
   1.0614e+01      1.7997e-01      5.7530e+01      4.2300e-02
   1.1372e+01      1.9329e-01      5.6170e+01      3.9830e-02
   1.2130e+01      2.0695e-01      5.4860e+01      3.7650e-02
   1.2888e+01      2.2092e-01      5.3600e+01      3.5710e-02
   1.3646e+01      2.3521e-01      5.2400e+01      3.3960e-02
   1.5163e+01      2.6479e-01      5.0130e+01      3.0970e-02
   1.7058e+01      3.0359e-01      4.7560e+01      2.7920e-02
   1.8953e+01      3.4446e-01      4.5230e+01      2.5450e-02
   2.0848e+01      3.8738e-01      4.3110e+01      2.3400e-02
   2.2744e+01      4.3234e-01      4.1180e+01      2.1670e-02
   2.4639e+01      4.7938e-01      3.9420e+01      2.0190e-02
   2.6534e+01      5.2846e-01      3.7810e+01      1.8900e-02
   2.8430e+01      5.7960e-01      3.6330e+01      1.7780e-02
   3.0325e+01      6.3276e-01      3.4980e+01      1.6790e-02
