#    Energy           Range       dE/dx (elec)    dE/dx (nucl)
#   [MeV/u]         [mg/cm2]     [MeV/(mg/cm2)]  [MeV/(mg/cm2)]
# ------------------------------------------------------------
   0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
   5.0020e-04      2.4829e-04      3.0080e-01      1.3310e+00
   5.5022e-04      2.7117e-04      3.1550e-01      1.3190e+00
   6.0024e-04      2.9412e-04      3.2950e-01      1.3060e+00
   6.5026e-04      3.1725e-04      3.4300e-01      1.2920e+00
   7.0028e-04      3.4051e-04      3.5590e-01      1.2780e+00
   7.5030e-04      3.6390e-04      3.6840e-01      1.2640e+00
   8.0032e-04      3.8740e-04      3.8050e-01      1.2500e+00
   8.5034e-04      4.1104e-04      3.9220e-01      1.2360e+00
   9.0036e-04      4.3486e-04      4.0360e-01      1.2220e+00
   1.0004e-03      4.8282e-04      4.2540e-01      1.1940e+00
   1.1255e-03      5.4353e-04      4.5120e-01      1.1610e+00
   1.2505e-03      6.0493e-04      4.7560e-01      1.1300e+00
   1.3756e-03      6.6695e-04      4.9880e-01      1.1000e+00
   1.5006e-03      7.2967e-04      5.2100e-01      1.0710e+00
   1.6257e-03      7.9294e-04      5.4230e-01      1.0450e+00
   1.7507e-03      8.5672e-04      5.6270e-01      1.0190e+00
   1.8758e-03      9.2099e-04      5.8250e-01      9.9540e-01
   2.0008e-03      9.8571e-04      6.0170e-01      9.7270e-01
   2.2509e-03      1.1153e-03      6.6110e-01      9.3060e-01
   2.5010e-03      1.2444e-03      7.1530e-01      8.9260e-01
   2.7511e-03      1.3732e-03      7.6470e-01      8.5800e-01
   3.0012e-03      1.5016e-03      8.0900e-01      8.2640e-01
   3.2513e-03      1.6299e-03      8.4820e-01      7.9750e-01
   3.5014e-03      1.7582e-03      8.8250e-01      7.7080e-01
   4.0016e-03      2.0157e-03      9.3790e-01      7.2330e-01
   4.5018e-03      2.2748e-03      9.7990e-01      6.8230e-01
   5.0020e-03      2.5363e-03      1.0120e+00      6.4630e-01
   5.5022e-03      2.8002e-03      1.0390e+00      6.1460e-01
   6.0024e-03      3.0665e-03      1.0610e+00      5.8630e-01
   6.5026e-03      3.3353e-03      1.0820e+00      5.6090e-01
   7.0028e-03      3.6059e-03      1.1010e+00      5.3790e-01
   7.5030e-03      3.8783e-03      1.1200e+00      5.1700e-01
   8.0032e-03      4.1518e-03      1.1390e+00      4.9800e-01
   8.5034e-03      4.4263e-03      1.1580e+00      4.8050e-01
   9.0036e-03      4.7011e-03      1.1780e+00      4.6430e-01
   1.0004e-02      5.2507e-03      1.2190e+00      4.3560e-01
   1.1255e-02      5.9338e-03      1.2750e+00      4.0490e-01
   1.2505e-02      6.6277e-03      1.3350e+00      3.7880e-01
   1.3756e-02      7.2529e-03      1.4000e+00      3.5630e-01
   1.5006e-02      7.9407e-03      1.4680e+00      3.3670e-01
   1.6257e-02      8.5659e-03      1.5400e+00      3.1940e-01
   1.7507e-02      9.1912e-03      1.6150e+00      3.0400e-01
   1.8758e-02      9.7539e-03      1.6930e+00      2.9010e-01
   2.0008e-02      1.0379e-02      1.7730e+00      2.7770e-01
   2.2509e-02      1.1442e-02      1.9390e+00      2.5610e-01
   2.5010e-02      1.2505e-02      2.1090e+00      2.3800e-01
   2.7511e-02      1.3505e-02      2.2830e+00      2.2250e-01
   3.0012e-02      1.4381e-02      2.4580e+00      2.0910e-01
   3.2513e-02      1.5256e-02      2.6320e+00      1.9750e-01
   3.5014e-02      1.6131e-02      2.8050e+00      1.8720e-01
   4.0016e-02      1.7632e-02      3.1440e+00      1.6980e-01
   4.5018e-02      1.9008e-02      3.4710e+00      1.5560e-01
   5.0020e-02      2.0321e-02      3.7850e+00      1.4390e-01
   5.5022e-02      2.1509e-02      4.0850e+00      1.3390e-01
   6.0024e-02      2.2634e-02      4.3710e+00      1.2540e-01
   6.5026e-02      2.3697e-02      4.6440e+00      1.1800e-01
   7.0028e-02      2.4697e-02      4.9040e+00      1.1150e-01
   7.5030e-02      2.5635e-02      5.1510e+00      1.0570e-01
   8.0032e-02      2.6573e-02      5.3880e+00      1.0060e-01
   8.5034e-02      2.7448e-02      5.6130e+00      9.5960e-02
   9.0036e-02      2.8324e-02      5.8290e+00      9.1780e-02
   1.0004e-01      2.9949e-02      6.2330e+00      8.4520e-02
   1.1255e-01      3.1825e-02      6.6920e+00      7.7030e-02
   1.2505e-01      3.3576e-02      7.1050e+00      7.0870e-02
   1.3756e-01      3.5264e-02      7.4800e+00      6.5690e-02
   1.5006e-01      3.6890e-02      7.8190e+00      6.1270e-02
   1.6257e-01      3.8453e-02      8.1270e+00      5.7450e-02
   1.7507e-01      3.9891e-02      8.4080e+00      5.4120e-02
   1.8758e-01      4.1392e-02      8.6630e+00      5.1180e-02
   2.0008e-01      4.2767e-02      8.8950e+00      4.8570e-02
   2.2509e-01      4.5518e-02      9.2990e+00      4.4130e-02
   2.5010e-01      4.8144e-02      9.6350e+00      4.0480e-02
   2.7511e-01      5.0645e-02      9.9140e+00      3.7430e-02
   3.0012e-01      5.3146e-02      1.0150e+01      3.4840e-02
   3.2513e-01      5.5585e-02      1.0340e+01      3.2610e-02
   3.5014e-01      5.7961e-02      1.0500e+01      3.0670e-02
   4.0016e-01      6.2650e-02      1.0740e+01      2.7440e-02
   4.5018e-01      6.7277e-02      1.0890e+01      2.4870e-02
   5.0020e-01      7.1779e-02      1.0990e+01      2.2760e-02
   5.5022e-01      7.6343e-02      1.1050e+01      2.1010e-02
   6.0024e-01      8.0845e-02      1.1070e+01      1.9520e-02
   6.5026e-01      8.5347e-02      1.1070e+01      1.8240e-02
   7.0028e-01      8.9848e-02      1.1050e+01      1.7130e-02
   7.5030e-01      9.4350e-02      1.1010e+01      1.6160e-02
   8.0032e-01      9.8915e-02      1.0970e+01      1.5290e-02
   8.5034e-01      1.0348e-01      1.0910e+01      1.4520e-02
   9.0036e-01      1.0804e-01      1.0840e+01      1.3830e-02
   1.0004e+00      1.1736e-01      1.0690e+01      1.2640e-02
   1.1255e+00      1.2911e-01      1.0490e+01      1.1430e-02
   1.2505e+00      1.4118e-01      1.0270e+01      1.0440e-02
   1.3756e+00      1.5344e-01      1.0040e+01      9.6130e-03
   1.5006e+00      1.6600e-01      9.8160e+00      8.9170e-03
   1.6257e+00      1.7888e-01      9.5900e+00      8.3200e-03
   1.7507e+00      1.9208e-01      9.3660e+00      7.8020e-03
   1.8758e+00      2.0558e-01      9.1480e+00      7.3490e-03
   2.0008e+00      2.1940e-01      8.9360e+00      6.9480e-03
   2.2509e+00      2.4791e-01      8.5840e+00      6.2700e-03
   2.5010e+00      2.7774e-01      8.1800e+00      5.7200e-03
   2.7511e+00      3.0900e-01      7.8430e+00      5.2620e-03
   3.0012e+00      3.4151e-01      7.5290e+00      4.8760e-03
   3.2513e+00      3.7534e-01      7.2360e+00      4.5450e-03
   3.5014e+00      4.1060e-01      6.9630e+00      4.2590e-03
   4.0016e+00      4.8507e-01      6.4730e+00      3.7870e-03
   4.5018e+00      5.6498e-01      6.0490e+00      3.4130e-03
   5.0020e+00      6.5032e-01      5.6790e+00      3.1100e-03
   5.5022e+00      7.4098e-01      5.3550e+00      2.8590e-03
   6.0024e+00      8.3696e-01      5.0690e+00      2.6460e-03
   6.5026e+00      9.3819e-01      4.8140e+00      2.4650e-03
   7.0028e+00      1.0446e+00      4.5870e+00      2.3080e-03
   7.5030e+00      1.1561e+00      4.3810e+00      2.1710e-03
   8.0032e+00      1.2728e+00      4.1950e+00      2.0500e-03
   8.5034e+00      1.3945e+00      4.0250e+00      1.9420e-03
   9.0036e+00      1.5212e+00      3.8690e+00      1.8450e-03
   1.0004e+01      1.7895e+00      3.5910e+00      1.6800e-03
   1.1255e+01      2.1530e+00      3.2950e+00      1.5120e-03
   1.2505e+01      2.5481e+00      3.0410e+00      1.3760e-03
   1.3756e+01      2.9750e+00      2.8210e+00      1.2630e-03
   1.5006e+01      3.4343e+00      2.6270e+00      1.1690e-03
   1.6257e+01      3.9266e+00      2.4560e+00      1.0870e-03
   1.7507e+01      4.4522e+00      2.3040e+00      1.0170e-03
   1.8758e+01      5.0116e+00      2.1690e+00      9.5620e-04
   2.0008e+01      5.6046e+00      2.0490e+00      9.0230e-04
   2.2509e+01      6.8778e+00      1.8510e+00      8.1140e-04
   2.5010e+01      8.3158e+00      1.7020e+00      7.3780e-04
   2.7511e+01      9.8164e+00      1.5970e+00      6.7700e-04
   3.0012e+01      1.1442e+01      1.5320e+00      6.2580e-04
   3.2513e+01      1.3068e+01      1.4370e+00      5.8210e-04
   3.5014e+01      1.4881e+01      1.3540e+00      5.4430e-04
   4.0016e+01      1.8758e+01      1.2160e+00      4.8220e-04
   4.5018e+01      2.3072e+01      1.1070e+00      4.3340e-04
   5.0020e+01      2.7824e+01      1.0180e+00      3.9380e-04
   5.5022e+01      3.2888e+01      9.4410e-01      3.6110e-04
   6.0024e+01      3.8390e+01      8.8160e-01      3.3360e-04
   6.5026e+01      4.4268e+01      8.2810e-01      3.1020e-04
   7.0028e+01      5.0458e+01      7.8160e-01      2.8990e-04
   7.5030e+01      5.7023e+01      7.4100e-01      2.7220e-04
   8.0032e+01      6.3963e+01      7.0520e-01      2.5670e-04
   8.5034e+01      7.1216e+01      6.7330e-01      2.4280e-04
   9.0036e+01      7.8782e+01      6.4470e-01      2.3050e-04
   1.0004e+02      9.4975e+01      5.9560e-01      2.0930e-04
