#    Energy           Range       dE/dx (elec)    dE/dx (nucl)
#   [MeV/u]         [mg/cm2]     [MeV/(mg/cm2)]  [MeV/(mg/cm2)]
# ------------------------------------------------------------
   0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
   4.3497e-03      2.0011e-03      9.8440e-01      7.5390e-01
   4.7847e-03      2.2061e-03      1.0210e+00      7.2250e-01
   5.2197e-03      2.4111e-03      1.0570e+00      6.9400e-01
   5.6546e-03      2.6170e-03      1.0930e+00      6.6800e-01
   6.0896e-03      2.8230e-03      1.1280e+00      6.4420e-01
   6.5246e-03      3.0290e-03      1.1640e+00      6.2230e-01
   6.9595e-03      3.2339e-03      1.2000e+00      6.0210e-01
   7.3945e-03      3.4379e-03      1.2370e+00      5.8340e-01
   7.8295e-03      3.6408e-03      1.2730e+00      5.6610e-01
   8.6994e-03      4.0427e-03      1.3460e+00      5.3470e-01
   9.7869e-03      4.5374e-03      1.4390e+00      5.0080e-01
   1.0874e-02      5.0200e-03      1.5320e+00      4.7150e-01
   1.1962e-02      5.4905e-03      1.6260e+00      4.4600e-01
   1.3049e-02      5.9489e-03      1.7200e+00      4.2340e-01
   1.4137e-02      6.3952e-03      1.8140e+00      4.0340e-01
   1.5224e-02      6.8283e-03      1.9090e+00      3.8540e-01
   1.6311e-02      7.2493e-03      2.0030e+00      3.6920e-01
   1.7399e-02      7.6593e-03      2.0970e+00      3.5450e-01
   1.9574e-02      8.4438e-03      2.2850e+00      3.2880e-01
   2.1749e-02      9.1869e-03      2.4710e+00      3.0700e-01
   2.3923e-02      9.8926e-03      2.6540e+00      2.8820e-01
   2.6098e-02      1.0601e-02      2.8350e+00      2.7190e-01
   2.8273e-02      1.1207e-02      3.0130e+00      2.5760e-01
   3.0448e-02      1.1813e-02      3.1870e+00      2.4480e-01
   3.4798e-02      1.2924e-02      3.5250e+00      2.2320e-01
   3.9147e-02      1.4034e-02      3.8490e+00      2.0550e-01
   4.3497e-02      1.5044e-02      4.1580e+00      1.9060e-01
