#    Energy           Range       dE/dx (elec)    dE/dx (nucl)
#   [MeV/u]         [mg/cm2]     [MeV/(mg/cm2)]  [MeV/(mg/cm2)]
# ------------------------------------------------------------
   0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
   2.5024e-03      6.1861e-04      1.6230e+00      2.0570e+00
   2.7526e-03      6.7611e-04      1.7230e+00      2.0010e+00
   3.0029e-03      7.3303e-04      1.8030e+00      1.9480e+00
   3.2531e-03      7.8996e-04      1.8690e+00      1.8980e+00
   3.5033e-03      8.4688e-04      1.9260e+00      1.8510e+00
   3.7536e-03      9.0381e-04      1.9750e+00      1.8070e+00
   4.0038e-03      9.6131e-04      2.0190e+00      1.7650e+00
   4.2540e-03      1.0188e-03      2.0590e+00      1.7250e+00
   4.5043e-03      1.0763e-03      2.0960e+00      1.6870e+00
   5.0048e-03      1.1925e-03      2.1650e+00      1.6160e+00
   5.6303e-03      1.3389e-03      2.2420e+00      1.5380e+00
   6.2559e-03      1.4858e-03      2.3150e+00      1.4670e+00
   6.8815e-03      1.6339e-03      2.3850e+00      1.4040e+00
   7.5071e-03      1.7821e-03      2.4530e+00      1.3470e+00
   8.1327e-03      1.9302e-03      2.5220e+00      1.2960e+00
   8.7583e-03      2.0783e-03      2.5910e+00      1.2480e+00
   9.3839e-03      2.2258e-03      2.6610e+00      1.2050e+00
   1.0010e-02      2.3728e-03      2.7310e+00      1.1650e+00
   1.1261e-02      2.6638e-03      2.8750e+00      1.0940e+00
   1.2512e-02      2.9507e-03      3.0230e+00      1.0320e+00
   1.3763e-02      3.2330e-03      3.1720e+00      9.7760e-01
   1.5014e-02      3.5095e-03      3.3230e+00      9.2960e-01
   1.6265e-02      3.7802e-03      3.4740e+00      8.8690e-01
   1.7517e-02      4.0445e-03      3.6250e+00      8.4840e-01
   2.0019e-02      4.5568e-03      3.9230e+00      7.8200e-01
   2.2521e-02      5.0464e-03      4.2150e+00      7.2660e-01
   2.5024e-02      5.5152e-03      4.4970e+00      6.7940e-01
   2.7526e-02      5.9828e-03      4.7680e+00      6.3880e-01
   3.0029e-02      6.3894e-03      5.0290e+00      6.0340e-01
   3.2531e-02      6.7960e-03      5.2790e+00      5.7210e-01
   3.5033e-02      7.2026e-03      5.5170e+00      5.4440e-01
   3.7536e-02      7.6092e-03      5.7460e+00      5.1950e-01
