#    Energy           Range       dE/dx (elec)    dE/dx (nucl)
#   [MeV/u]         [mg/cm2]     [MeV/(mg/cm2)]  [MeV/(mg/cm2)]
# ------------------------------------------------------------
   0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
   2.5023e-03      4.6214e-04      1.7980e+00      3.2240e+00
   2.7525e-03      5.0828e-04      1.8780e+00      3.1260e+00
   3.0028e-03      5.5442e-04      1.9640e+00      3.0350e+00
   3.2530e-03      6.0092e-04      2.0540e+00      2.9490e+00
   3.5032e-03      6.4741e-04      2.1440e+00      2.8690e+00
   3.7535e-03      6.9390e-04      2.2330e+00      2.7940e+00
   4.0037e-03      7.4005e-04      2.3200e+00      2.7230e+00
   4.2539e-03      7.8654e-04      2.4040e+00      2.6560e+00
   4.5042e-03      8.3268e-04      2.4860e+00      2.5930e+00
   5.0046e-03      9.2462e-04      2.6430e+00      2.4770e+00
   5.6302e-03      1.0389e-03      2.8240e+00      2.3480e+00
   6.2558e-03      1.1525e-03      2.9900e+00      2.2340e+00
   6.8814e-03      1.2651e-03      3.1440e+00      2.1330e+00
   7.5069e-03      1.3770e-03      3.2870e+00      2.0410e+00
   8.1325e-03      1.4881e-03      3.4200e+00      1.9590e+00
   8.7581e-03      1.5982e-03      3.5450e+00      1.8840e+00
   9.3837e-03      1.7077e-03      3.6630e+00      1.8150e+00
   1.0009e-02      1.8164e-03      3.7750e+00      1.7520e+00
   1.1260e-02      2.0314e-03      3.9840e+00      1.6400e+00
   1.2512e-02      2.2436e-03      4.1780e+00      1.5440e+00
   1.3763e-02      2.4523e-03      4.3620e+00      1.4600e+00
   1.5014e-02      2.6578e-03      4.5390e+00      1.3860e+00
   1.6265e-02      2.8602e-03      4.7130e+00      1.3200e+00
   1.7516e-02      3.0591e-03      4.8850e+00      1.2610e+00
   2.0019e-02      3.4468e-03      5.2280e+00      1.1590e+00
   2.2521e-02      3.8103e-03      5.5700e+00      1.0750e+00
   2.5023e-02      4.1949e-03      5.9120e+00      1.0030e+00
   2.7525e-02      4.5445e-03      6.2520e+00      9.4180e-01
   3.0028e-02      4.8591e-03      6.5890e+00      8.8830e-01
   3.2530e-02      5.1737e-03      6.9230e+00      8.4130e-01
   3.5032e-02      5.4883e-03      7.2520e+00      7.9960e-01
   3.7535e-02      5.8029e-03      7.5760e+00      7.6240e-01
   4.0037e-02      6.0826e-03      7.8960e+00      7.2880e-01
   4.2539e-02      6.3622e-03      8.2120e+00      6.9840e-01
   4.5042e-02      6.6419e-03      8.5220e+00      6.7080e-01
   5.0046e-02      7.1663e-03      9.1300e+00      6.2220e-01
   5.6302e-02      7.7605e-03      9.8660e+00      5.7160e-01
   6.2558e-02      8.3548e-03      1.0580e+01      5.2930e-01
   6.8814e-02      8.8792e-03      1.1260e+01      4.9350e-01
   7.5069e-02      9.4035e-03      1.1920e+01      4.6270e-01
   8.1325e-02      9.8929e-03      1.2570e+01      4.3590e-01
   8.7581e-02      1.0347e-02      1.3190e+01      4.1230e-01
   9.3837e-02      1.0802e-02      1.3790e+01      3.9130e-01
   1.0009e-01      1.1221e-02      1.4370e+01      3.7260e-01
   1.1260e-01      1.2060e-02      1.5480e+01      3.4060e-01
   1.2512e-01      1.2794e-02      1.6520e+01      3.1410e-01
   1.3763e-01      1.3528e-02      1.7490e+01      2.9170e-01
   1.5014e-01      1.4228e-02      1.8400e+01      2.7260e-01
   1.6265e-01      1.4857e-02      1.9250e+01      2.5600e-01
   1.7516e-01      1.5486e-02      2.0040e+01      2.4150e-01
   2.0019e-01      1.6675e-02      2.1460e+01      2.1730e-01
   2.2521e-01      1.7793e-02      2.2700e+01      1.9790e-01
   2.5023e-01      1.8877e-02      2.3780e+01      1.8190e-01
   2.7525e-01      1.9891e-02      2.4730e+01      1.6840e-01
   3.0028e-01      2.0870e-02      2.5570e+01      1.5700e-01
   3.2530e-01      2.1848e-02      2.6300e+01      1.4710e-01
   3.5032e-01      2.2757e-02      2.6960e+01      1.3850e-01
   3.7535e-01      2.3666e-02      2.7550e+01      1.3090e-01
   4.0037e-01      2.4575e-02      2.8070e+01      1.2420e-01
   4.2539e-01      2.5449e-02      2.8530e+01      1.1820e-01
   4.5042e-01      2.6323e-02      2.8950e+01      1.1280e-01
   5.0046e-01      2.8001e-02      2.9640e+01      1.0340e-01
   5.6302e-01      3.0098e-02      3.0300e+01      9.3750e-02
   6.2558e-01      3.2126e-02      3.0770e+01      8.5890e-02
   6.8814e-01      3.4153e-02      3.1090e+01      7.9320e-02
   7.5069e-01      3.6146e-02      3.1290e+01      7.3750e-02
   8.1325e-01      3.8138e-02      3.1390e+01      6.8960e-02
   8.7581e-01      4.0131e-02      3.1420e+01      6.4790e-02
   9.3837e-01      4.2124e-02      3.1400e+01      6.1130e-02
   1.0009e+00      4.4116e-02      3.1330e+01      5.7890e-02
   1.1260e+00      4.8101e-02      3.1090e+01      5.2390e-02
   1.2512e+00      5.2156e-02      3.0760e+01      4.7900e-02
   1.3763e+00      5.6246e-02      3.0380e+01      4.4170e-02
   1.5014e+00      6.0371e-02      2.9960e+01      4.1010e-02
   1.6265e+00      6.4566e-02      2.9520e+01      3.8290e-02
   1.7516e+00      6.8831e-02      2.9080e+01      3.5930e-02
   2.0019e+00      7.7570e-02      2.8190e+01      3.2040e-02
   2.2521e+00      8.6519e-02      2.7700e+01      2.8940e-02
   2.5023e+00      9.5678e-02      2.6880e+01      2.6430e-02
   2.7525e+00      1.0512e-01      2.6070e+01      2.4330e-02
   3.0028e+00      1.1487e-01      2.5310e+01      2.2560e-02
   3.2530e+00      1.2487e-01      2.4600e+01      2.1050e-02
   3.5032e+00      1.3518e-01      2.3930e+01      1.9730e-02
   3.7535e+00      1.4577e-01      2.3300e+01      1.8580e-02
   4.0037e+00      1.5664e-01      2.2700e+01      1.7560e-02
   4.2539e+00      1.6780e-01      2.2130e+01      1.6660e-02
   4.5042e+00      1.7923e-01      2.1590e+01      1.5840e-02
   5.0046e+00      2.0296e-01      2.0590e+01      1.4450e-02
   5.6302e+00      2.3418e-01      1.9480e+01      1.3030e-02
   6.2558e+00      2.6714e-01      1.8480e+01      1.1870e-02
   6.8814e+00      3.0186e-01      1.7580e+01      1.0920e-02
   7.5069e+00      3.3828e-01      1.6770e+01      1.0110e-02
   8.1325e+00      3.7639e-01      1.6040e+01      9.4210e-03
   8.7581e+00      4.1620e-01      1.5370e+01      8.8230e-03
