#    Energy           Range       dE/dx (elec)    dE/dx (nucl)
#   [MeV/u]         [mg/cm2]     [MeV/(mg/cm2)]  [MeV/(mg/cm2)]
# ------------------------------------------------------------
   0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
   5.2637e-04      2.2207e-04      5.5450e-01      1.5810e+00
   5.7901e-04      2.4266e-04      5.8160e-01      1.5590e+00
   6.3165e-04      2.6325e-04      6.0740e-01      1.5360e+00
   6.8428e-04      2.8311e-04      6.3220e-01      1.5140e+00
   7.3692e-04      3.0370e-04      6.5610e-01      1.4920e+00
   7.8956e-04      3.2429e-04      6.7910e-01      1.4700e+00
   8.4219e-04      3.4487e-04      7.0140e-01      1.4490e+00
   8.9483e-04      3.6546e-04      7.2300e-01      1.4280e+00
   9.4747e-04      3.8605e-04      7.4400e-01      1.4080e+00
   1.0527e-03      4.2797e-04      7.8420e-01      1.3690e+00
   1.1843e-03      4.8018e-04      8.3180e-01      1.3230e+00
   1.3159e-03      5.3312e-04      8.7680e-01      1.2800e+00
   1.4475e-03      5.8533e-04      9.1960e-01      1.2400e+00
   1.5791e-03      6.3828e-04      9.6050e-01      1.2030e+00
   1.7107e-03      6.9122e-04      9.9970e-01      1.1690e+00
   1.8423e-03      7.4490e-04      1.0370e+00      1.1360e+00
   1.9739e-03      7.9784e-04      1.0740e+00      1.1060e+00
   2.1055e-03      8.5079e-04      1.1600e+00      1.0770e+00
   2.3687e-03      9.5300e-04      1.2890e+00      1.0250e+00
   2.6319e-03      1.0537e-03      1.3620e+00      9.7820e-01
   2.8950e-03      1.1545e-03      1.4060e+00      9.3630e-01
   3.1582e-03      1.2560e-03      1.4350e+00      8.9850e-01
   3.4214e-03      1.3582e-03      1.4570e+00      8.6400e-01
   3.6846e-03      1.4619e-03      1.4770e+00      8.3260e-01
   4.2110e-03      1.6707e-03      1.5160e+00      7.7710e-01
   4.7373e-03      1.8817e-03      1.5630e+00      7.2970e-01
   5.2637e-03      2.0928e-03      1.6190e+00      6.8860e-01
   5.7901e-03      2.3031e-03      1.6830e+00      6.5250e-01
   6.3165e-03      2.5112e-03      1.7530e+00      6.2060e-01
   6.8428e-03      2.7163e-03      1.8270e+00      5.9210e-01
   7.3692e-03      2.9178e-03      1.9040e+00      5.6650e-01
   7.8956e-03      3.1156e-03      1.9830e+00      5.4330e-01
   8.4219e-03      3.3098e-03      2.0610e+00      5.2220e-01
   8.9483e-03      3.4995e-03      2.1390e+00      5.0300e-01
   9.4747e-03      3.6855e-03      2.2160e+00      4.8530e-01
   1.0527e-02      4.0473e-03      2.3640e+00      4.5390e-01
   1.1843e-02      4.4812e-03      2.5370e+00      4.2060e-01
   1.3159e-02      4.8974e-03      2.6960e+00      3.9240e-01
