#    Energy           Range       dE/dx (elec)    dE/dx (nucl)
#   [MeV/u]         [mg/cm2]     [MeV/(mg/cm2)]  [MeV/(mg/cm2)]
# ------------------------------------------------------------
   0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
   2.5023e-03      5.8645e-04      1.0510e+00      2.5730e+00
   2.7525e-03      6.4769e-04      1.1020e+00      2.4960e+00
   3.0028e-03      7.0950e-04      1.1610e+00      2.4250e+00
   3.2530e-03      7.7159e-04      1.2240e+00      2.3570e+00
   3.5032e-03      8.3393e-04      1.2870e+00      2.2940e+00
   3.7535e-03      8.9639e-04      1.3470e+00      2.2350e+00
   4.0037e-03      9.5898e-04      1.4050e+00      2.1790e+00
   4.2539e-03      1.0217e-03      1.4590e+00      2.1260e+00
   4.5042e-03      1.0845e-03      1.5100e+00      2.0760e+00
   5.0046e-03      1.2106e-03      1.6020e+00      1.9840e+00
   5.6302e-03      1.3690e-03      1.6990e+00      1.8820e+00
   6.2558e-03      1.5283e-03      1.7810e+00      1.7920e+00
   6.8814e-03      1.6887e-03      1.8520e+00      1.7110e+00
   7.5069e-03      1.8500e-03      1.9150e+00      1.6380e+00
   8.1325e-03      2.0124e-03      1.9710e+00      1.5720e+00
   8.7581e-03      2.1755e-03      2.0240e+00      1.5130e+00
   9.3837e-03      2.3394e-03      2.0730e+00      1.4580e+00
   1.0009e-02      2.5039e-03      2.1210e+00      1.4080e+00
   1.1260e-02      2.8340e-03      2.2130e+00      1.3180e+00
   1.2512e-02      3.1592e-03      2.3060e+00      1.2410e+00
   1.3763e-02      3.5032e-03      2.4010e+00      1.1740e+00
   1.5014e-02      3.8160e-03      2.5000e+00      1.1150e+00
   1.6265e-02      4.1601e-03      2.6040e+00      1.0620e+00
   1.7516e-02      4.4729e-03      2.7130e+00      1.0150e+00
   2.0019e-02      5.0985e-03      2.9440e+00      9.3330e-01
   2.2521e-02      5.6928e-03      3.1910e+00      8.6560e-01
   2.5023e-02      6.2558e-03      3.4500e+00      8.0820e-01
   2.7525e-02      6.8188e-03      3.7190e+00      7.5890e-01
   3.0028e-02      7.3505e-03      3.9940e+00      7.1590e-01
   3.2530e-02      7.8510e-03      4.2740e+00      6.7820e-01
   3.5032e-02      8.3202e-03      4.5560e+00      6.4470e-01
   3.7535e-02      8.7581e-03      4.8400e+00      6.1470e-01
