#    Energy           Range       dE/dx (elec)    dE/dx (nucl)
#   [MeV/u]         [mg/cm2]     [MeV/(mg/cm2)]  [MeV/(mg/cm2)]
# ------------------------------------------------------------
   0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
   1.4253e-03      2.4922e-03      2.2500e-01      1.5370e-01
   1.5678e-03      2.7550e-03      2.3590e-01      1.4740e-01
   1.7104e-03      3.0179e-03      2.4640e-01      1.4160e-01
   1.8529e-03      3.2809e-03      2.5650e-01      1.3640e-01
   1.9954e-03      3.5437e-03      2.6620e-01      1.3160e-01
   2.1380e-03      3.8063e-03      2.7510e-01      1.2710e-01
   2.2805e-03      4.0684e-03      2.8380e-01      1.2310e-01
   2.4230e-03      4.3301e-03      2.9220e-01      1.1930e-01
   2.5656e-03      4.5909e-03      3.0040e-01      1.1580e-01
   2.8506e-03      5.1105e-03      3.1620e-01      1.0940e-01
   3.2070e-03      5.7542e-03      3.3490e-01      1.0250e-01
   3.5633e-03      6.3904e-03      3.5280e-01      9.6580e-02
   3.9196e-03      7.0186e-03      3.6980e-01      9.1390e-02
   4.2759e-03      7.6384e-03      3.8610e-01      8.6810e-02
   4.6323e-03      8.2497e-03      4.0190e-01      8.2720e-02
   4.9886e-03      8.8524e-03      4.1710e-01      7.9060e-02
   5.3449e-03      9.4466e-03      4.3180e-01      7.5760e-02
   5.7013e-03      1.0032e-02      4.4610e-01      7.2760e-02
   6.4139e-03      1.1180e-02      4.7360e-01      6.7510e-02
   7.1266e-03      1.2295e-02      4.9980e-01      6.3060e-02
   7.8392e-03      1.3381e-02      5.2470e-01      5.9230e-02
   8.5519e-03      1.4438e-02      5.4870e-01      5.5890e-02
   9.2645e-03      1.5469e-02      5.7180e-01      5.2960e-02
   9.9772e-03      1.6474e-02      5.9400e-01      5.0350e-02
   1.1403e-02      1.8351e-02      6.3620e-01      4.5920e-02
   1.2828e-02      2.0311e-02      6.7590e-01      4.2290e-02
   1.4253e-02      2.2092e-02      7.1320e-01      3.9250e-02
   1.5678e-02      2.3696e-02      7.4860e-01      3.6660e-02
   1.7104e-02      2.5477e-02      7.8240e-01      3.4430e-02
   1.8529e-02      2.7081e-02      8.1470e-01      3.2480e-02
   1.9954e-02      2.8684e-02      8.4590e-01      3.0760e-02
   2.1380e-02      3.0110e-02      8.7610e-01      2.9230e-02
   2.2805e-02      3.1535e-02      9.0550e-01      2.7870e-02
   2.4230e-02      3.2960e-02      9.3420e-01      2.6630e-02
   2.5656e-02      3.4386e-02      9.6230e-01      2.5520e-02
   2.8506e-02      3.7058e-02      1.0170e+00      2.3570e-02
   3.2070e-02      4.0265e-02      1.0830e+00      2.1550e-02
   3.5633e-02      4.3294e-02      1.1460e+00      1.9880e-02
   3.9196e-02      4.6323e-02      1.2060e+00      1.8470e-02
   4.2759e-02      4.8995e-02      1.2650e+00      1.7260e-02
   4.6323e-02      5.1668e-02      1.3210e+00      1.6220e-02
   4.9886e-02      5.4162e-02      1.3750e+00      1.5300e-02
   5.3449e-02      5.6656e-02      1.4270e+00      1.4490e-02
   5.7013e-02      5.9151e-02      1.4770e+00      1.3770e-02
   6.4139e-02      6.3605e-02      1.5730e+00      1.2540e-02
   7.1266e-02      6.7881e-02      1.6610e+00      1.1530e-02
   7.8392e-02      7.1978e-02      1.7440e+00      1.0680e-02
   8.5519e-02      7.6076e-02      1.8210e+00      9.9590e-03
   9.2645e-02      7.9818e-02      1.8930e+00      9.3350e-03
   9.9772e-02      8.3381e-02      1.9590e+00      8.7900e-03
   1.1403e-01      9.0329e-02      2.0790e+00      7.8830e-03
   1.2828e-01      9.6921e-02      2.1820e+00      7.1580e-03
   1.4253e-01      1.0334e-01      2.2710e+00      6.5630e-03
   1.5678e-01      1.0939e-01      2.3470e+00      6.0660e-03
   1.7104e-01      1.1545e-01      2.4110e+00      5.6440e-03
   1.8529e-01      1.2115e-01      2.4650e+00      5.2810e-03
   1.9954e-01      1.2685e-01      2.5100e+00      4.9640e-03
   2.1380e-01      1.3255e-01      2.5470e+00      4.6860e-03
   2.2805e-01      1.3808e-01      2.5770e+00      4.4400e-03
   2.4230e-01      1.4342e-01      2.6010e+00      4.2200e-03
   2.5656e-01      1.4895e-01      2.6190e+00      4.0220e-03
   2.8506e-01      1.5981e-01      2.6420e+00      3.6800e-03
   3.2070e-01      1.7318e-01      2.6480e+00      3.3310e-03
   3.5633e-01      1.8654e-01      2.6370e+00      3.0460e-03
   3.9196e-01      2.0008e-01      2.6130e+00      2.8090e-03
   4.2759e-01      2.1380e-01      2.5800e+00      2.6080e-03
   4.6323e-01      2.2769e-01      2.5390e+00      2.4360e-03
   4.9886e-01      2.4177e-01      2.4950e+00      2.2860e-03
   5.3449e-01      2.5620e-01      2.4470e+00      2.1550e-03
   5.7013e-01      2.7099e-01      2.3980e+00      2.0390e-03
   6.4139e-01      3.0128e-01      2.2970e+00      1.8420e-03
   7.1266e-01      3.3299e-01      2.1960e+00      1.6820e-03
   7.8392e-01      3.6613e-01      2.0990e+00      1.5490e-03
   8.5519e-01      4.0069e-01      2.0070e+00      1.4360e-03
   9.2645e-01      4.3704e-01      1.9210e+00      1.3400e-03
   9.9772e-01      4.7481e-01      1.8400e+00      1.2560e-03
   1.1403e+00      5.5552e-01      1.6940e+00      1.1180e-03
   1.2828e+00      6.4282e-01      1.5680e+00      1.0090e-03
   1.4253e+00      7.3707e-01      1.4580e+00      9.2010e-04
   1.5678e+00      8.3808e-01      1.3620e+00      8.4640e-04
