#    Energy           Range       dE/dx (elec)    dE/dx (nucl)
#   [MeV/u]         [mg/cm2]     [MeV/(mg/cm2)]  [MeV/(mg/cm2)]
# ------------------------------------------------------------
   0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
   7.0469e-03      5.3079e-04      4.9300e+00      8.2990e+00
   7.7516e-03      5.8133e-04      4.9970e+00      8.0690e+00
   8.4562e-03      6.3270e-04      5.0310e+00      7.8520e+00
   9.1609e-03      6.8488e-04      5.0460e+00      7.6470e+00
   9.8656e-03      7.3787e-04      5.0520e+00      7.4540e+00
   1.0570e-02      7.9185e-04      5.0560e+00      7.2710e+00
   1.1275e-02      8.4648e-04      5.0620e+00      7.0990e+00
   1.1980e-02      9.0210e-04      5.0740e+00      6.9360e+00
   1.2684e-02      9.5837e-04      5.0920e+00      6.7810e+00
   1.4094e-02      1.0727e-03      5.1530e+00      6.4950e+00
   1.5855e-02      1.2186e-03      5.2780e+00      6.1740e+00
   1.7617e-02      1.3666e-03      5.4520e+00      5.8890e+00
   1.9379e-02      1.5160e-03      5.6690e+00      5.6330e+00
   2.1141e-02      1.6684e-03      5.9210e+00      5.4020e+00
   2.2902e-02      1.8156e-03      6.2010e+00      5.1920e+00
   2.4664e-02      1.9629e-03      6.5020e+00      5.0010e+00
   2.6426e-02      2.1101e-03      6.8180e+00      4.8250e+00
   2.8187e-02      2.2573e-03      7.1440e+00      4.6640e+00
   3.1711e-02      2.5354e-03      7.8130e+00      4.3760e+00
   3.5234e-02      2.8134e-03      8.4840e+00      4.1270e+00
   3.8758e-02      3.0752e-03      9.1410e+00      3.9090e+00
   4.2281e-02      3.3369e-03      9.7740e+00      3.7160e+00
   4.5805e-02      3.5822e-03      1.0380e+01      3.5440e+00
   4.9328e-02      3.8276e-03      1.0950e+01      3.3890e+00
   5.6375e-02      4.3019e-03      1.1990e+01      3.1220e+00
   6.3422e-02      4.7436e-03      1.2900e+01      2.9000e+00
   7.0469e-02      5.1689e-03      1.3710e+01      2.7110e+00
   7.7516e-02      5.5942e-03      1.4420e+01      2.5480e+00
   8.4562e-02      5.9867e-03      1.5060e+01      2.4060e+00
   9.1609e-02      6.3793e-03      1.5650e+01      2.2810e+00
   9.8656e-02      6.7719e-03      1.6180e+01      2.1700e+00
   1.0570e-01      7.1317e-03      1.6680e+01      2.0700e+00
   1.1275e-01      7.5080e-03      1.7160e+01      1.9800e+00
   1.1980e-01      7.8678e-03      1.7620e+01      1.8990e+00
   1.2684e-01      8.2113e-03      1.8060e+01      1.8250e+00
   1.4094e-01      8.9147e-03      1.8910e+01      1.6950e+00
   1.5855e-01      9.7325e-03      1.9950e+01      1.5590e+00
   1.7617e-01      1.0534e-02      2.0970e+01      1.4450e+00
   1.9379e-01      1.1286e-02      2.1980e+01      1.3480e+00
   2.1141e-01      1.2023e-02      2.2990e+01      1.2650e+00
