#    Energy           Range       dE/dx (elec)    dE/dx (nucl)
#   [MeV/u]         [mg/cm2]     [MeV/(mg/cm2)]  [MeV/(mg/cm2)]
# ------------------------------------------------------------
   0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
   2.2244e-03      5.0858e-04      1.2220e+00      2.6270e+00
   2.4468e-03      5.5660e-04      1.3220e+00      2.5680e+00
   2.6693e-03      6.0462e-04      1.4050e+00      2.5110e+00
   2.8917e-03      6.5264e-04      1.4770e+00      2.4560e+00
   3.1142e-03      7.0066e-04      1.5400e+00      2.4040e+00
   3.3366e-03      7.4867e-04      1.5980e+00      2.3540e+00
   3.5590e-03      7.9669e-04      1.6520e+00      2.3060e+00
   3.7815e-03      8.4523e-04      1.7030e+00      2.2600e+00
   4.0039e-03      8.9325e-04      1.7530e+00      2.2160e+00
   4.4488e-03      9.9032e-04      1.8480e+00      2.1340e+00
   5.0049e-03      1.1122e-03      1.9610e+00      2.0410e+00
   5.5610e-03      1.2335e-03      2.0690e+00      1.9570e+00
   6.1171e-03      1.3554e-03      2.1720e+00      1.8800e+00
   6.6732e-03      1.4767e-03      2.2700e+00      1.8100e+00
   7.2293e-03      1.5975e-03      2.3630e+00      1.7460e+00
   7.7854e-03      1.7183e-03      2.4540e+00      1.6880e+00
   8.3415e-03      1.8381e-03      2.5420e+00      1.6330e+00
   8.8976e-03      1.9579e-03      2.6270e+00      1.5830e+00
   1.0010e-02      2.1949e-03      2.7910e+00      1.4920e+00
   1.1122e-02      2.4288e-03      2.9500e+00      1.4130e+00
   1.2234e-02      2.6601e-03      3.1050e+00      1.3430e+00
   1.3346e-02      2.8873e-03      3.2560e+00      1.2810e+00
   1.4459e-02      3.1114e-03      3.4050e+00      1.2250e+00
   1.5571e-02      3.3313e-03      3.5530e+00      1.1750e+00
   1.7795e-02      3.7599e-03      3.8440e+00      1.0870e+00
   2.0020e-02      4.1735e-03      4.1300e+00      1.0140e+00
   2.2244e-02      4.5716e-03      4.4120e+00      9.5060e-01
   2.4468e-02      4.9557e-03      4.6890e+00      8.9590e-01
   2.6693e-02      5.3182e-03      4.9620e+00      8.4810e-01
   2.8917e-02      5.6796e-03      5.2310e+00      8.0570e-01
   3.1142e-02      6.0410e-03      5.4940e+00      7.6800e-01
   3.3366e-02      6.3508e-03      5.7530e+00      7.3400e-01
   3.5590e-02      6.6606e-03      6.0060e+00      7.0340e-01
   3.7815e-02      7.0220e-03      6.2530e+00      6.7550e-01
