#    Energy           Range       dE/dx (elec)    dE/dx (nucl)
#   [MeV/u]         [mg/cm2]     [MeV/(mg/cm2)]  [MeV/(mg/cm2)]
# ------------------------------------------------------------
   0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
   6.0632e-03      4.0490e-04      5.6290e+00      9.9800e+00
   6.6695e-03      4.4178e-04      5.8210e+00      9.7510e+00
   7.2758e-03      4.7879e-04      5.9780e+00      9.5300e+00
   7.8821e-03      5.1609e-04      6.1090e+00      9.3190e+00
   8.4884e-03      5.5367e-04      6.2230e+00      9.1170e+00
   9.0948e-03      5.9138e-04      6.3240e+00      8.9250e+00
   9.7011e-03      6.2952e-04      6.4160e+00      8.7410e+00
   1.0307e-02      6.6780e-04      6.5040e+00      8.5650e+00
   1.0914e-02      7.0637e-04      6.5880e+00      8.3970e+00
   1.2126e-02      7.8434e-04      6.7530e+00      8.0820e+00
   1.3642e-02      8.8285e-04      6.9630e+00      7.7250e+00
   1.5158e-02      9.8235e-04      7.1810e+00      7.4030e+00
   1.6674e-02      1.0827e-03      7.4100e+00      7.1110e+00
   1.8190e-02      1.1835e-03      7.6490e+00      6.8450e+00
   1.9705e-02      1.2844e-03      7.8970e+00      6.6010e+00
   2.1221e-02      1.3853e-03      8.1510e+00      6.3770e+00
   2.2737e-02      1.4918e-03      8.4100e+00      6.1700e+00
   2.4253e-02      1.5903e-03      8.6730e+00      5.9780e+00
   2.7284e-02      1.7874e-03      9.2020e+00      5.6340e+00
   3.0316e-02      1.9844e-03      9.7300e+00      5.3340e+00
   3.3347e-02      2.1814e-03      1.0250e+01      5.0690e+00
   3.6379e-02      2.3644e-03      1.0760e+01      4.8330e+00
   3.9411e-02      2.5614e-03      1.1260e+01      4.6210e+00
   4.2442e-02      2.7444e-03      1.1740e+01      4.4300e+00
   4.8505e-02      3.0962e-03      1.2660e+01      4.0980e+00
   5.4569e-02      3.4481e-03      1.3520e+01      3.8190e+00
   6.0632e-02      3.7859e-03      1.4340e+01      3.5800e+00
   6.6695e-02      4.1096e-03      1.5110e+01      3.3740e+00
