#    Energy           Range       dE/dx (elec)    dE/dx (nucl)
#   [MeV/u]         [mg/cm2]     [MeV/(mg/cm2)]  [MeV/(mg/cm2)]
# ------------------------------------------------------------
   0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
   1.5891e-03      2.9176e-04      6.0590e-01      4.3300e+00
   1.7480e-03      3.1869e-04      6.3550e-01      4.2790e+00
   1.9069e-03      3.4635e-04      6.6370e-01      4.2270e+00
   2.0658e-03      3.7402e-04      7.3740e-01      4.1740e+00
   2.2247e-03      4.0131e-04      8.5390e-01      4.1210e+00
   2.3836e-03      4.2861e-04      9.4390e-01      4.0680e+00
   2.5425e-03      4.5554e-04      1.0130e+00      4.0150e+00
   2.7014e-03      4.8283e-04      1.0670e+00      3.9640e+00
   2.8603e-03      5.1013e-04      1.1100e+00      3.9130e+00
   3.1781e-03      5.6472e-04      1.1700e+00      3.8140e+00
   3.5754e-03      6.3480e-04      1.2230e+00      3.6970e+00
   3.9727e-03      7.0562e-04      1.2650e+00      3.5870e+00
   4.3699e-03      7.7791e-04      1.3060e+00      3.4840e+00
   4.7672e-03      8.5132e-04      1.3490e+00      3.3860e+00
   5.1645e-03      9.2582e-04      1.3940e+00      3.2950e+00
   5.5617e-03      1.0014e-03      1.4420e+00      3.2090e+00
   5.9590e-03      1.0774e-03      1.4920e+00      3.1280e+00
   6.3563e-03      1.1541e-03      1.5450e+00      3.0520e+00
   7.1508e-03      1.3094e-03      1.6560e+00      2.9110e+00
   7.9453e-03      1.4658e-03      1.7710e+00      2.7850e+00
   8.7399e-03      1.6230e-03      1.8900e+00      2.6710e+00
   9.5344e-03      1.7801e-03      2.0100e+00      2.5680e+00
   1.0329e-02      1.9369e-03      2.1310e+00      2.4730e+00
   1.1123e-02      2.0932e-03      2.2510e+00      2.3870e+00
   1.2713e-02      2.4031e-03      2.4920e+00      2.2330e+00
   1.4302e-02      2.7085e-03      2.7290e+00      2.1020e+00
   1.5891e-02      3.0080e-03      2.9630e+00      1.9870e+00
   1.7480e-02      3.3012e-03      3.1930e+00      1.8860e+00
   1.9069e-02      3.5878e-03      3.4200e+00      1.7960e+00
   2.0658e-02      3.8730e-03      3.6440e+00      1.7160e+00
   2.2247e-02      4.1312e-03      3.8650e+00      1.6430e+00
   2.3836e-02      4.4263e-03      4.0820e+00      1.5780e+00
   2.5425e-02      4.6844e-03      4.2970e+00      1.5180e+00
   2.7014e-02      4.9058e-03      4.5090e+00      1.4630e+00
   2.8603e-02      5.1640e-03      4.7180e+00      1.4130e+00
   3.1781e-02      5.6435e-03      5.1300e+00      1.3230e+00
   3.5754e-02      6.2336e-03      5.6300e+00      1.2280e+00
   3.9727e-02      6.7500e-03      6.1160e+00      1.1470e+00
   4.3699e-02      7.2664e-03      6.5880e+00      1.0780e+00
   4.7672e-02      7.7459e-03      7.0460e+00      1.0170e+00
   5.1645e-02      8.2255e-03      7.4920e+00      9.6370e-01
   5.5617e-02      8.6681e-03      7.9240e+00      9.1640e-01
   5.9590e-02      9.0738e-03      8.3440e+00      8.7400e-01
   6.3563e-02      9.5164e-03      8.7520e+00      8.3590e-01
   7.1508e-02      1.0291e-02      9.5320e+00      7.6990e-01
   7.9453e-02      1.0992e-02      1.0270e+01      7.1460e-01
   8.7399e-02      1.1693e-02      1.0960e+01      6.6750e-01
   9.5344e-02      1.2357e-02      1.1610e+01      6.2690e-01
   1.0329e-01      1.2984e-02      1.2230e+01      5.9150e-01
   1.1123e-01      1.3574e-02      1.2810e+01      5.6020e-01
   1.2713e-01      1.4680e-02      1.3880e+01      5.0760e-01
   1.4302e-01      1.5750e-02      1.4840e+01      4.6480e-01
   1.5891e-01      1.6746e-02      1.5710e+01      4.2940e-01
   1.7480e-01      1.7705e-02      1.6510e+01      3.9940e-01
   1.9069e-01      1.8627e-02      1.7230e+01      3.7370e-01
