#    Energy           Range       dE/dx (elec)    dE/dx (nucl)
#   [MeV/u]         [mg/cm2]     [MeV/(mg/cm2)]  [MeV/(mg/cm2)]
# ------------------------------------------------------------
   0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
   3.7062e-04      1.2115e-04      4.6430e-01      2.5690e+00
   4.0768e-04      1.3151e-04      4.8700e-01      2.5620e+00
   4.4474e-04      1.4135e-04      5.0870e-01      2.5530e+00
   4.8180e-04      1.5170e-04      5.2940e-01      2.5410e+00
   5.1886e-04      1.6206e-04      5.4940e-01      2.5270e+00
   5.5593e-04      1.7241e-04      5.6870e-01      2.5130e+00
   5.9299e-04      1.8225e-04      5.8740e-01      2.4970e+00
   6.3005e-04      1.9260e-04      6.0540e-01      2.4800e+00
   6.6711e-04      2.0296e-04      6.2300e-01      2.4630e+00
   7.4123e-04      2.2367e-04      6.5670e-01      2.4280e+00
   8.3389e-04      2.4956e-04      6.9650e-01      2.3830e+00
   9.2654e-04      2.7544e-04      7.3420e-01      2.3380e+00
   1.0192e-03      3.0185e-04      7.7000e-01      2.2940e+00
   1.1119e-03      3.2826e-04      8.0430e-01      2.2510e+00
   1.2045e-03      3.5466e-04      8.3710e-01      2.2080e+00
   1.2972e-03      3.8158e-04      8.6870e-01      2.1680e+00
   1.3898e-03      4.0851e-04      8.9920e-01      2.1280e+00
   1.4825e-03      4.3543e-04      9.2870e-01      2.0900e+00
   1.6678e-03      4.8979e-04      9.8510e-01      2.0180e+00
   1.8531e-03      5.4519e-04      1.0380e+00      1.9510e+00
   2.0384e-03      6.0059e-04      1.0830e+00      1.8890e+00
   2.2237e-03      6.5703e-04      1.1080e+00      1.8310e+00
   2.4090e-03      7.1346e-04      1.1400e+00      1.7770e+00
   2.5943e-03      7.7093e-04      1.1750e+00      1.7270e+00
   2.9649e-03      8.8691e-04      1.2510e+00      1.6350e+00
   3.3356e-03      1.0039e-03      1.3270e+00      1.5550e+00
   3.7062e-03      1.1215e-03      1.4020e+00      1.4830e+00
   4.0768e-03      1.2390e-03      1.4730e+00      1.4180e+00
   4.4474e-03      1.3565e-03      1.5420e+00      1.3600e+00
   4.8180e-03      1.4740e-03      1.6080e+00      1.3070e+00
   5.1886e-03      1.5911e-03      1.6710e+00      1.2590e+00
   5.5593e-03      1.7081e-03      1.7320e+00      1.2150e+00
   5.9299e-03      1.8246e-03      1.7920e+00      1.1740e+00
   6.3005e-03      1.9405e-03      1.8490e+00      1.1370e+00
   6.6711e-03      2.0555e-03      1.9050e+00      1.1020e+00
   7.4123e-03      2.2848e-03      2.0120e+00      1.0390e+00
   8.3389e-03      2.5670e-03      2.1400e+00      9.7140e-01
   9.2654e-03      2.8451e-03      2.2610e+00      9.1330e-01
   1.0192e-02      3.1184e-03      2.3770e+00      8.6270e-01
   1.1119e-02      3.3871e-03      2.4870e+00      8.1810e-01
   1.2045e-02      3.6507e-03      2.5940e+00      7.7860e-01
   1.2972e-02      3.9101e-03      2.6980e+00      7.4330e-01
   1.3898e-02      4.1653e-03      2.7980e+00      7.1140e-01
   1.4825e-02      4.4154e-03      2.8970e+00      6.8250e-01
   1.6678e-02      4.9031e-03      3.0910e+00      6.3210e-01
   1.8531e-02      5.3846e-03      3.2800e+00      5.8960e-01
   2.0384e-02      5.8506e-03      3.4670e+00      5.5300e-01
   2.2237e-02      6.2648e-03      3.6520e+00      5.2130e-01
   2.4090e-02      6.6790e-03      3.8340e+00      4.9340e-01
   2.5943e-02      7.0932e-03      4.0130e+00      4.6870e-01
   2.9649e-02      7.8698e-03      4.3640e+00      4.2680e-01
   3.3356e-02      8.5947e-03      4.7030e+00      3.9250e-01
   3.7062e-02      9.3195e-03      5.0310e+00      3.6380e-01
   4.0768e-02      9.9408e-03      5.3500e+00      3.3950e-01
   4.4474e-02      1.0562e-02      5.6590e+00      3.1850e-01
   4.8180e-02      1.1183e-02      5.9590e+00      3.0030e-01
   5.1886e-02      1.1753e-02      6.2530e+00      2.8420e-01
   5.5593e-02      1.2323e-02      6.5400e+00      2.6990e-01
   5.9299e-02      1.2840e-02      6.8210e+00      2.5720e-01
   6.3005e-02      1.3358e-02      7.0970e+00      2.4570e-01
   6.6711e-02      1.3824e-02      7.3670e+00      2.3520e-01
   7.4123e-02      1.4756e-02      7.8940e+00      2.1710e-01
   8.3389e-02      1.5843e-02      8.5300e+00      1.9830e-01
   9.2654e-02      1.6879e-02      9.1410e+00      1.8280e-01
   1.0192e-01      1.7811e-02      9.7280e+00      1.6970e-01
   1.1119e-01      1.8743e-02      1.0290e+01      1.5850e-01
   1.2045e-01      1.9571e-02      1.0830e+01      1.4880e-01
   1.2972e-01      2.0399e-02      1.1350e+01      1.4040e-01
   1.3898e-01      2.1176e-02      1.1840e+01      1.3290e-01
   1.4825e-01      2.1953e-02      1.2310e+01      1.2620e-01
   1.6678e-01      2.3402e-02      1.3180e+01      1.1490e-01
   1.8531e-01      2.4749e-02      1.3960e+01      1.0560e-01
   2.0384e-01      2.6043e-02      1.4660e+01      9.7740e-02
   2.2237e-01      2.7234e-02      1.5280e+01      9.1080e-02
   2.4090e-01      2.8425e-02      1.5830e+01      8.5330e-02
   2.5943e-01      2.9564e-02      1.6320e+01      8.0320e-02
   2.9649e-01      3.1790e-02      1.7130e+01      7.1990e-02
   3.3356e-01      3.3861e-02      1.7770e+01      6.5330e-02
   3.7062e-01      3.5932e-02      1.8270e+01      5.9870e-02
   4.0768e-01      3.7951e-02      1.8660e+01      5.5310e-02
   4.4474e-01      3.9867e-02      1.8950e+01      5.1440e-02
   4.8180e-01      4.1834e-02      1.9170e+01      4.8120e-02
   5.1886e-01      4.3750e-02      1.9320e+01      4.5220e-02
   5.5593e-01      4.5666e-02      1.9420e+01      4.2670e-02
   5.9299e-01      4.7530e-02      1.9470e+01      4.0420e-02
   6.3005e-01      4.9445e-02      1.9490e+01      3.8410e-02
   6.6711e-01      5.1361e-02      1.9480e+01      3.6600e-02
   7.4123e-01      5.5141e-02      1.9370e+01      3.3470e-02
   8.3389e-01      5.9956e-02      1.9150e+01      3.0290e-02
   9.2654e-01      6.4823e-02      1.8860e+01      2.7690e-02
   1.0192e+00      6.9793e-02      1.8530e+01      2.5520e-02
   1.1119e+00      7.4815e-02      1.8190e+01      2.3690e-02
   1.2045e+00      7.9941e-02      1.7840e+01      2.2120e-02
   1.2972e+00      8.5170e-02      1.7490e+01      2.0760e-02
   1.3898e+00      9.0555e-02      1.7140e+01      1.9560e-02
   1.4825e+00      9.5991e-02      1.6810e+01      1.8500e-02
   1.6678e+00      1.0723e-01      1.6170e+01      1.6710e-02
   1.8531e+00      1.1888e-01      1.5570e+01      1.5260e-02
   2.0384e+00      1.3099e-01      1.5060e+01      1.4040e-02
   2.2237e+00      1.4342e-01      1.4700e+01      1.3020e-02
   2.4090e+00      1.5621e-01      1.4250e+01      1.2140e-02
   2.5943e+00      1.6941e-01      1.3800e+01      1.1380e-02
   2.9649e+00      1.9706e-01      1.3010e+01      1.0130e-02
   3.3356e+00      2.2631e-01      1.2330e+01      9.1380e-03
   3.7062e+00      2.5712e-01      1.1730e+01      8.3310e-03
   4.0768e+00      2.8942e-01      1.1200e+01      7.6620e-03
   4.4474e+00      3.2323e-01      1.0720e+01      7.0970e-03
   4.8180e+00      3.5849e-01      1.0290e+01      6.6130e-03
   5.1886e+00      3.9525e-01      9.8940e+00      6.1940e-03
   5.5593e+00      4.3336e-01      9.5330e+00      5.8280e-03
   5.9299e+00      4.7292e-01      9.2010e+00      5.5050e-03
   6.3005e+00      5.1387e-01      8.8940e+00      5.2170e-03
   6.6711e+00      5.5622e-01      8.6080e+00      4.9590e-03
   7.4123e+00      6.4502e-01      8.0920e+00      4.5170e-03
   8.3389e+00      7.6369e-01      7.5330e+00      4.0680e-03
   9.2654e+00      8.9079e-01      7.0480e+00      3.7040e-03
   1.0192e+01      1.0264e+00      6.6230e+00      3.4020e-03
   1.1119e+01      1.1704e+00      6.2470e+00      3.1480e-03
