#    Energy           Range       dE/dx (elec)    dE/dx (nucl)
#   [MeV/u]         [mg/cm2]     [MeV/(mg/cm2)]  [MeV/(mg/cm2)]
# ------------------------------------------------------------
   0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
   9.9206e-03      3.0903e-02      3.1310e-01      4.2220e-03
   1.0913e-02      3.3436e-02      3.2770e-01      3.9950e-03
   1.1905e-02      3.5877e-02      3.4190e-01      3.7940e-03
   1.2897e-02      3.8272e-02      3.5560e-01      3.6150e-03
   1.3889e-02      4.0575e-02      3.6880e-01      3.4550e-03
   1.4881e-02      4.2855e-02      3.8130e-01      3.3100e-03
   1.5873e-02      4.5065e-02      3.9330e-01      3.1790e-03
   1.6865e-02      4.7230e-02      4.0460e-01      3.0590e-03
   1.7857e-02      4.9349e-02      4.1520e-01      2.9490e-03
   1.9841e-02      5.3494e-02      4.3460e-01      2.7550e-03
   2.2321e-02      5.8491e-02      4.5560e-01      2.5490e-03
   2.4802e-02      6.3349e-02      4.7320e-01      2.3750e-03
   2.7282e-02      6.8070e-02      4.8780e-01      2.2260e-03
   2.9762e-02      7.2699e-02      4.9990e-01      2.0970e-03
   3.2242e-02      7.7258e-02      5.0970e-01      1.9840e-03
   3.4722e-02      8.1749e-02      5.1770e-01      1.8830e-03
   3.7202e-02      8.6216e-02      5.2400e-01      1.7940e-03
   3.9683e-02      9.0660e-02      5.2890e-01      1.7130e-03
   4.4643e-02      9.9480e-02      5.3520e-01      1.5750e-03
   4.9603e-02      1.0825e-01      5.3800e-01      1.4590e-03
   5.4563e-02      1.1707e-01      5.3820e-01      1.3600e-03
   5.9524e-02      1.2592e-01      5.3650e-01      1.2760e-03
   6.4484e-02      1.3483e-01      5.3340e-01      1.2020e-03
   6.9444e-02      1.4383e-01      5.2930e-01      1.1370e-03
   7.9365e-02      1.6214e-01      5.1920e-01      1.0280e-03
   8.9286e-02      1.8091e-01      5.0770e-01      9.4030e-04
   9.9206e-02      2.0016e-01      4.9570e-01      8.6730e-04
   1.0913e-01      2.1992e-01      4.8360e-01      8.0570e-04
   1.1905e-01      2.3949e-01      4.7170e-01      7.5310e-04
   1.2897e-01      2.6021e-01      4.6030e-01      7.0750e-04
   1.3889e-01      2.8324e-01      4.4920e-01      6.6750e-04
   1.4881e-01      3.0397e-01      4.3870e-01      6.3220e-04
   1.5873e-01      3.2699e-01      4.2860e-01      6.0080e-04
   1.6865e-01      3.5002e-01      4.1900e-01      5.7260e-04
   1.7857e-01      3.7305e-01      4.0990e-01      5.4710e-04
   1.9841e-01      4.2141e-01      3.9300e-01      5.0300e-04
   2.2321e-01      4.8589e-01      3.7410e-01      4.5760e-04
   2.4802e-01      5.5267e-01      3.5730e-01      4.2030e-04
   2.7282e-01      6.2175e-01      3.4230e-01      3.8900e-04
   2.9762e-01      6.9544e-01      3.2880e-01      3.6240e-04
   3.2242e-01      7.7143e-01      3.1660e-01      3.3950e-04
   3.4722e-01      8.4973e-01      3.0550e-01      3.1940e-04
   3.7202e-01      9.3263e-01      2.9540e-01      3.0180e-04
   3.9683e-01      1.0155e+00      2.8610e-01      2.8620e-04
   4.4643e-01      1.1928e+00      2.6960e-01      2.5960e-04
   4.9603e-01      1.3794e+00      2.5540e-01      2.3790e-04
   5.4563e-01      1.5774e+00      2.4300e-01      2.1970e-04
   5.9524e-01      1.7847e+00      2.3210e-01      2.0430e-04
   6.4484e-01      2.0011e+00      2.2240e-01      1.9110e-04
   6.9444e-01      2.2268e+00      2.1370e-01      1.7950e-04
   7.9365e-01      2.7035e+00      1.9860e-01      1.6040e-04
   8.9286e-01      3.2170e+00      1.8610e-01      1.4520e-04
   9.9206e-01      3.7604e+00      1.7550e-01      1.3280e-04
   1.0913e+00      4.3384e+00      1.6630e-01      1.2250e-04
   1.1905e+00      4.9464e+00      1.5710e-01      1.1370e-04
   1.2897e+00      5.5911e+00      1.4920e-01      1.0620e-04
   1.3889e+00      6.2682e+00      1.4230e-01      9.9650e-05
   1.4881e+00      6.9751e+00      1.3610e-01      9.3920e-05
   1.5873e+00      7.7143e+00      1.3050e-01      8.8860e-05
   1.6865e+00      8.4857e+00      1.2530e-01      8.4340e-05
   1.7857e+00      9.2871e+00      1.2070e-01      8.0290e-05
   1.9841e+00      1.0982e+01      1.1240e-01      7.3310e-05
   2.2321e+00      1.3266e+01      1.0370e-01      6.6200e-05
   2.4802e+00      1.5733e+01      9.6440e-02      6.0420e-05
   2.7282e+00      1.8376e+01      9.0230e-02      5.5620e-05
   2.9762e+00      2.1197e+01      8.4860e-02      5.1560e-05
   3.2242e+00      2.4186e+01      8.0180e-02      4.8080e-05
   3.4722e+00      2.7348e+01      7.6040e-02      4.5070e-05
   3.7202e+00      3.0673e+01      7.2360e-02      4.2430e-05
   3.9683e+00      3.4164e+01      6.9060e-02      4.0100e-05
   4.4643e+00      4.1627e+01      6.3380e-02      3.6160e-05
