#    Energy           Range       dE/dx (elec)    dE/dx (nucl)
#   [MeV/u]         [mg/cm2]     [MeV/(mg/cm2)]  [MeV/(mg/cm2)]
# ------------------------------------------------------------
   0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
   6.2520e-03      3.3726e-03      1.2980e+00      3.5980e-01
   6.8771e-03      3.6890e-03      1.3440e+00      3.4220e-01
   7.5023e-03      4.0039e-03      1.3890e+00      3.2640e-01
   8.1275e-03      4.3159e-03      1.4320e+00      3.1230e-01
   8.7527e-03      4.6250e-03      1.4730e+00      2.9960e-01
   9.3779e-03      4.9312e-03      1.5140e+00      2.8790e-01
   1.0003e-02      5.2345e-03      1.5550e+00      2.7730e-01
   1.0628e-02      5.5334e-03      1.5950e+00      2.6760e-01
   1.1254e-02      5.8295e-03      1.6350e+00      2.5860e-01
   1.2504e-02      6.4100e-03      1.7140e+00      2.4260e-01
   1.4067e-02      7.1167e-03      1.8140e+00      2.2560e-01
   1.5630e-02      7.7988e-03      1.9150e+00      2.1110e-01
   1.7193e-02      8.4576e-03      2.0160e+00      1.9850e-01
   1.8756e-02      9.0947e-03      2.1180e+00      1.8760e-01
   2.0319e-02      9.7115e-03      2.2200e+00      1.7800e-01
   2.1882e-02      1.0306e-02      2.3220e+00      1.6940e-01
   2.3445e-02      1.0881e-02      2.4250e+00      1.6170e-01
   2.5008e-02      1.1438e-02      2.5260e+00      1.5480e-01
   2.8134e-02      1.2501e-02      2.7290e+00      1.4270e-01
   3.1260e-02      1.3501e-02      2.9280e+00      1.3260e-01
   3.4386e-02      1.4445e-02      3.1230e+00      1.2400e-01
   3.7512e-02      1.5383e-02      3.3120e+00      1.1660e-01
   4.0638e-02      1.6253e-02      3.4960e+00      1.1010e-01
   4.3764e-02      1.6979e-02      3.6740e+00      1.0430e-01
   5.0016e-02      1.8575e-02      4.0110e+00      9.4650e-02
   5.6268e-02      2.0027e-02      4.3220e+00      8.6770e-02
   6.2520e-02      2.1333e-02      4.6070e+00      8.0220e-02
   6.8771e-02      2.2639e-02      4.8670e+00      7.4680e-02
   7.5023e-02      2.3800e-02      5.1030e+00      6.9920e-02
   8.1275e-02      2.4961e-02      5.3180e+00      6.5790e-02
   8.7527e-02      2.6122e-02      5.5120e+00      6.2160e-02
   9.3779e-02      2.7138e-02      5.6880e+00      5.8950e-02
   1.0003e-01      2.8153e-02      5.8460e+00      5.6080e-02
   1.0628e-01      2.9314e-02      5.9900e+00      5.3510e-02
   1.1254e-01      3.0330e-02      6.1190e+00      5.1180e-02
   1.2504e-01      3.2217e-02      6.3400e+00      4.7130e-02
   1.4067e-01      3.4684e-02      6.5580e+00      4.2960e-02
   1.5630e-01      3.7006e-02      6.7250e+00      3.9520e-02
   1.7193e-01      3.9182e-02      6.8520e+00      3.6630e-02
   1.8756e-01      4.1504e-02      6.9480e+00      3.4170e-02
   2.0319e-01      4.3681e-02      7.0200e+00      3.2040e-02
   2.1882e-01      4.5858e-02      7.0730e+00      3.0190e-02
   2.3445e-01      4.8035e-02      7.1110e+00      2.8550e-02
   2.5008e-01      5.0212e-02      7.1370e+00      2.7090e-02
   2.8134e-01      5.4565e-02      7.1630e+00      2.4610e-02
   3.1260e-01      5.8919e-02      7.1650e+00      2.2580e-02
   3.4386e-01      6.3272e-02      7.1520e+00      2.0880e-02
   3.7512e-01      6.7626e-02      7.1300e+00      1.9440e-02
   4.0638e-01      7.1980e-02      7.1010e+00      1.8190e-02
   4.3764e-01      7.6333e-02      7.0690e+00      1.7110e-02
   5.0016e-01      8.5186e-02      7.0000e+00      1.5310e-02
   5.6268e-01      9.4183e-02      6.9280e+00      1.3870e-02
   6.2520e-01      1.0318e-01      6.8570e+00      1.2700e-02
   6.8771e-01      1.1232e-01      6.7880e+00      1.1720e-02
   7.5023e-01      1.2147e-01      6.7210e+00      1.0890e-02
   8.1275e-01      1.3090e-01      6.6550e+00      1.0180e-02
