#    Energy           Range       dE/dx (elec)    dE/dx (nucl)
#   [MeV/u]         [mg/cm2]     [MeV/(mg/cm2)]  [MeV/(mg/cm2)]
# ------------------------------------------------------------
   0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
   1.2513e-03      1.9721e-04      8.3100e-01      5.4800e+00
   1.3764e-03      2.1435e-04      8.7150e-01      5.4490e+00
   1.5015e-03      2.3148e-04      9.1030e-01      5.4140e+00
   1.6266e-03      2.4862e-04      9.4740e-01      5.3750e+00
   1.7518e-03      2.6604e-04      9.8320e-01      5.3340e+00
   1.8769e-03      2.8318e-04      1.0180e+00      5.2900e+00
   2.0020e-03      3.0061e-04      1.0520e+00      5.2460e+00
   2.1271e-03      3.1803e-04      1.1580e+00      5.2000e+00
   2.2523e-03      3.3517e-04      1.2450e+00      5.1540e+00
   2.5025e-03      3.6944e-04      1.3730e+00      5.0620e+00
   2.8153e-03      4.1243e-04      1.4820e+00      4.9480e+00
   3.1281e-03      4.5570e-04      1.5580e+00      4.8370e+00
   3.4409e-03      4.9956e-04      1.6210e+00      4.7290e+00
   3.7538e-03      5.4370e-04      1.6790e+00      4.6250e+00
   4.0666e-03      5.8843e-04      1.7360e+00      4.5250e+00
   4.3794e-03      6.3345e-04      1.7950e+00      4.4300e+00
   4.6922e-03      6.7876e-04      1.8560e+00      4.3390e+00
   5.0050e-03      7.2436e-04      1.9190e+00      4.2510e+00
   5.6306e-03      8.1643e-04      2.0480e+00      4.0880e+00
   6.2563e-03      9.0937e-04      2.1780e+00      3.9380e+00
   6.8819e-03      1.0026e-03      2.3070e+00      3.8000e+00
   7.5075e-03      1.0964e-03      2.4340e+00      3.6720e+00
   8.1331e-03      1.1902e-03      2.5570e+00      3.5550e+00
   8.7588e-03      1.2843e-03      2.6780e+00      3.4460e+00
   1.0010e-02      1.4722e-03      2.9070e+00      3.2490e+00
   1.1261e-02      1.6599e-03      3.1240e+00      3.0780e+00
   1.2513e-02      1.8466e-03      3.3300e+00      2.9260e+00
   1.3764e-02      2.0322e-03      3.5280e+00      2.7910e+00
   1.5015e-02      2.2164e-03      3.7190e+00      2.6700e+00
   1.6266e-02      2.3990e-03      3.9040e+00      2.5610e+00
   1.7518e-02      2.5797e-03      4.0860e+00      2.4620e+00
