#    Energy           Range       dE/dx (elec)    dE/dx (nucl)
#   [MeV/u]         [mg/cm2]     [MeV/(mg/cm2)]  [MeV/(mg/cm2)]
# ------------------------------------------------------------
   0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
   1.7878e-03      3.4775e-04      9.1760e-01      3.6870e+00
   1.9666e-03      3.8054e-04      9.6240e-01      3.6300e+00
   2.1453e-03      4.1291e-04      1.0900e+00      3.5730e+00
   2.3241e-03      4.4528e-04      1.2050e+00      3.5170e+00
   2.5029e-03      4.7764e-04      1.2910e+00      3.4620e+00
   2.6817e-03      5.0960e-04      1.3560e+00      3.4080e+00
   2.8605e-03      5.4197e-04      1.4040e+00      3.3550e+00
   3.0392e-03      5.7433e-04      1.4420e+00      3.3030e+00
   3.2180e-03      6.0670e-04      1.4700e+00      3.2530e+00
   3.5756e-03      6.7269e-04      1.5130e+00      3.1580e+00
   4.0225e-03      7.5693e-04      1.5530e+00      3.0460e+00
   4.4695e-03      8.4283e-04      1.5890e+00      2.9430e+00
   4.9164e-03      9.3039e-04      1.6260e+00      2.8470e+00
   5.3634e-03      1.0192e-03      1.6650e+00      2.7580e+00
   5.8103e-03      1.1092e-03      1.7060e+00      2.6750e+00
   6.2573e-03      1.2001e-03      1.7500e+00      2.5980e+00
   6.7042e-03      1.2923e-03      1.7960e+00      2.5260e+00
   7.1512e-03      1.3852e-03      1.8430e+00      2.4580e+00
   8.0451e-03      1.5720e-03      1.9440e+00      2.3350e+00
   8.9389e-03      1.7608e-03      2.0500e+00      2.2260e+00
   9.8328e-03      1.9496e-03      2.1590e+00      2.1280e+00
   1.0727e-02      2.1384e-03      2.2700e+00      2.0390e+00
   1.1621e-02      2.3268e-03      2.3840e+00      1.9590e+00
   1.2515e-02      2.5140e-03      2.4990e+00      1.8860e+00
   1.4302e-02      2.8837e-03      2.7300e+00      1.7580e+00
   1.6090e-02      3.2460e-03      2.9640e+00      1.6480e+00
   1.7878e-02      3.5996e-03      3.1970e+00      1.5530e+00
   1.9666e-02      3.9444e-03      3.4310e+00      1.4700e+00
   2.1453e-02      4.2743e-03      3.6640e+00      1.3970e+00
   2.3241e-02      4.6063e-03      3.8960e+00      1.3320e+00
   2.5029e-02      4.9383e-03      4.1280e+00      1.2740e+00
   2.6817e-02      5.2288e-03      4.3580e+00      1.2210e+00
   2.8605e-02      5.5193e-03      4.5860e+00      1.1730e+00
   3.0392e-02      5.8097e-03      4.8130e+00      1.1290e+00
   3.2180e-02      6.1002e-03      5.0390e+00      1.0880e+00
   3.5756e-02      6.6397e-03      5.4850e+00      1.0170e+00
   4.0225e-02      7.2622e-03      6.0330e+00      9.4160e-01
   4.4695e-02      7.8847e-03      6.5680e+00      8.7780e-01
   4.9164e-02      8.4241e-03      7.0900e+00      8.2310e-01
   5.3634e-02      8.9636e-03      7.5980e+00      7.7560e-01
   5.8103e-02      9.4616e-03      8.0930e+00      7.3390e-01
   6.2573e-02      9.9596e-03      8.5730e+00      6.9700e-01
   6.7042e-02      1.0416e-02      9.0390e+00      6.6400e-01
   7.1512e-02      1.0831e-02      9.4900e+00      6.3440e-01
   8.0451e-02      1.1661e-02      1.0350e+01      5.8320e-01
   8.9389e-02      1.2449e-02      1.1150e+01      5.4050e-01
   9.8328e-02      1.3155e-02      1.1900e+01      5.0420e-01
   1.0727e-01      1.3860e-02      1.2600e+01      4.7300e-01
   1.1621e-01      1.4524e-02      1.3260e+01      4.4580e-01
   1.2515e-01      1.5147e-02      1.3870e+01      4.2180e-01
   1.4302e-01      1.6350e-02      1.4970e+01      3.8150e-01
   1.6090e-01      1.7471e-02      1.5940e+01      3.4890e-01
   1.7878e-01      1.8508e-02      1.6790e+01      3.2190e-01
   1.9666e-01      1.9546e-02      1.7550e+01      2.9920e-01
   2.1453e-01      2.0500e-02      1.8230e+01      2.7970e-01
   2.3241e-01      2.1455e-02      1.8830e+01      2.6280e-01
   2.5029e-01      2.2368e-02      1.9380e+01      2.4800e-01
   2.6817e-01      2.3280e-02      1.9880e+01      2.3490e-01
   2.8605e-01      2.4152e-02      2.0340e+01      2.2320e-01
   3.0392e-01      2.4982e-02      2.0760e+01      2.1280e-01
   3.2180e-01      2.5853e-02      2.1150e+01      2.0340e-01
   3.5756e-01      2.7472e-02      2.1850e+01      1.8700e-01
   4.0225e-01      2.9464e-02      2.2600e+01      1.7010e-01
   4.4695e-01      3.1414e-02      2.3260e+01      1.5630e-01
   4.9164e-01      3.3282e-02      2.3830e+01      1.4470e-01
   5.3634e-01      3.5107e-02      2.4340e+01      1.3480e-01
   5.8103e-01      3.6933e-02      2.4800e+01      1.2630e-01
   6.2573e-01      3.8718e-02      2.5210e+01      1.1890e-01
   6.7042e-01      4.0461e-02      2.5590e+01      1.1230e-01
   7.1512e-01      4.2162e-02      2.5930e+01      1.0650e-01
   8.0451e-01      4.5565e-02      2.6540e+01      9.6640e-02
   8.9389e-01      4.8885e-02      2.7050e+01      8.8560e-02
   9.8328e-01      5.2163e-02      2.7480e+01      8.1810e-02
   1.0727e+00      5.5359e-02      2.7850e+01      7.6080e-02
   1.1621e+00      5.8554e-02      2.8160e+01      7.1150e-02
   1.2515e+00      6.1708e-02      2.8430e+01      6.6860e-02
   1.4302e+00      6.7933e-02      2.8830e+01      5.9760e-02
   1.6090e+00      7.4074e-02      2.9090e+01      5.4100e-02
   1.7878e+00      8.0174e-02      2.9250e+01      4.9480e-02
   1.9666e+00      8.6275e-02      2.9310e+01      4.5630e-02
   2.1453e+00      9.2375e-02      2.9310e+01      4.2370e-02
   2.3241e+00      9.8475e-02      2.9050e+01      3.9570e-02
   2.5029e+00      1.0466e-01      2.8740e+01      3.7140e-02
   2.6817e+00      1.1088e-01      2.8490e+01      3.5010e-02
   2.8605e+00      1.1719e-01      2.8220e+01      3.3120e-02
   3.0392e+00      1.2354e-01      2.7940e+01      3.1440e-02
   3.2180e+00      1.2997e-01      2.7640e+01      2.9930e-02
   3.5756e+00      1.4304e-01      2.7010e+01      2.7330e-02
   4.0225e+00      1.5985e-01      2.6200e+01      2.4680e-02
   4.4695e+00      1.7716e-01      2.5400e+01      2.2530e-02
   4.9164e+00      1.9500e-01      2.4610e+01      2.0740e-02
   5.3634e+00      2.1347e-01      2.3850e+01      1.9230e-02
   5.8103e+00      2.3247e-01      2.3120e+01      1.7930e-02
   6.2573e+00      2.5210e-01      2.2420e+01      1.6810e-02
   6.7042e+00      2.7231e-01      2.1760e+01      1.5830e-02
   7.1512e+00      2.9314e-01      2.1140e+01      1.4960e-02
   8.0451e+00      3.3663e-01      1.9980e+01      1.3490e-02
   8.9389e+00      3.8253e-01      1.8950e+01      1.2300e-02
   9.8328e+00      4.3088e-01      1.8030e+01      1.1310e-02
   1.0727e+01      4.8159e-01      1.7200e+01      1.0480e-02
   1.1621e+01      5.3470e-01      1.6450e+01      9.7610e-03
   1.2515e+01      5.9019e-01      1.5780e+01      9.1430e-03
   1.4302e+01      7.0792e-01      1.4600e+01      8.1240e-03
   1.6090e+01      8.3474e-01      1.3610e+01      7.3180e-03
   1.7878e+01      9.7031e-01      1.2770e+01      6.6650e-03
   1.9666e+01      1.1145e+00      1.2040e+01      6.1230e-03
   2.1453e+01      1.2671e+00      1.1390e+01      5.6670e-03
   2.3241e+01      1.4281e+00      1.0820e+01      5.2770e-03
   2.5029e+01      1.5973e+00      1.0310e+01      4.9390e-03
   2.6817e+01      1.7747e+00      9.8500e+00      4.6440e-03
   2.8605e+01      1.9601e+00      9.4300e+00      4.3840e-03
   3.0392e+01      2.1537e+00      9.0450e+00      4.1520e-03
   3.2180e+01      2.3552e+00      8.6920e+00      3.9450e-03
   3.5756e+01      2.7821e+00      8.0730e+00      3.5900e-03
   4.0225e+01      3.3592e+00      7.4280e+00      3.2300e-03
   4.4695e+01      3.9839e+00      6.8920e+00      2.9380e-03
   4.9164e+01      4.6478e+00      6.4380e+00      2.6970e-03
   5.3634e+01      5.3533e+00      6.0500e+00      2.4930e-03
   5.8103e+01      6.1417e+00      5.7130e+00      2.3200e-03
   6.2573e+01      6.9302e+00      5.4180e+00      2.1700e-03
   6.7042e+01      7.7602e+00      5.1580e+00      2.0390e-03
   7.1512e+01      8.6731e+00      4.9220e+00      1.9230e-03
   8.0451e+01      1.0582e+01      4.5110e+00      1.7290e-03
   8.9389e+01      1.2615e+01      4.1760e+00      1.5720e-03
   9.8328e+01      1.4856e+01      3.8970e+00      1.4420e-03
   1.0727e+02      1.7222e+01      3.6600e+00      1.3320e-03
   1.1621e+02      1.9712e+01      3.4570e+00      1.2390e-03
   1.2515e+02      2.2368e+01      3.2820e+00      1.1580e-03
   1.4302e+02      2.8094e+01      2.9920e+00      1.0260e-03
   1.6090e+02      3.4319e+01      2.7630e+00      9.2150e-04
   1.7878e+02      4.1000e+01      2.5770e+00      8.3720e-04
