#    Energy           Range       dE/dx (elec)    dE/dx (nucl)
#   [MeV/u]         [mg/cm2]     [MeV/(mg/cm2)]  [MeV/(mg/cm2)]
# ------------------------------------------------------------
   0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
   7.1413e-03      4.0513e-03      1.3760e+00      2.6400e-01
   7.8555e-03      4.4259e-03      1.4130e+00      2.5040e-01
   8.5696e-03      4.7972e-03      1.4500e+00      2.3830e-01
   9.2837e-03      5.1669e-03      1.4870e+00      2.2750e-01
   9.9979e-03      5.5316e-03      1.5240e+00      2.1780e-01
   1.0712e-02      5.8946e-03      1.5630e+00      2.0900e-01
   1.1426e-02      6.2510e-03      1.6020e+00      2.0100e-01
   1.2140e-02      6.6041e-03      1.6430e+00      1.9370e-01
   1.2854e-02      6.9522e-03      1.6850e+00      1.8690e-01
   1.4283e-02      7.6318e-03      1.7710e+00      1.7500e-01
   1.6068e-02      8.4507e-03      1.8840e+00      1.6230e-01
   1.7853e-02      9.2347e-03      2.0010e+00      1.5150e-01
   1.9639e-02      9.9857e-03      2.1200e+00      1.4230e-01
   2.1424e-02      1.0703e-02      2.2410e+00      1.3420e-01
   2.3209e-02      1.1391e-02      2.3610e+00      1.2710e-01
   2.4995e-02      1.2051e-02      2.4820e+00      1.2080e-01
   2.6780e-02      1.2686e-02      2.6010e+00      1.1520e-01
   2.8565e-02      1.3298e-02      2.7180e+00      1.1020e-01
   3.2136e-02      1.4455e-02      2.9470e+00      1.0140e-01
   3.5707e-02      1.5539e-02      3.1650e+00      9.4080e-02
   3.9277e-02      1.6562e-02      3.3720e+00      8.7860e-02
   4.2848e-02      1.7571e-02      3.5660e+00      8.2480e-02
   4.6419e-02      1.8400e-02      3.7480e+00      7.7800e-02
   4.9989e-02      1.9394e-02      3.9170e+00      7.3670e-02
   5.7131e-02      2.1052e-02      4.2220e+00      6.6720e-02
   6.4272e-02      2.2544e-02      4.4850e+00      6.1080e-02
   7.1413e-02      2.4036e-02      4.7100e+00      5.6400e-02
   7.8555e-02      2.5528e-02      4.9020e+00      5.2450e-02
   8.5696e-02      2.7020e-02      5.0670e+00      4.9060e-02
   9.2837e-02      2.8346e-02      5.2080e+00      4.6120e-02
   9.9979e-02      2.9672e-02      5.3290e+00      4.3550e-02
   1.0712e-01      3.0998e-02      5.4330e+00      4.1270e-02
   1.1426e-01      3.2158e-02      5.5210e+00      3.9240e-02
   1.2140e-01      3.3484e-02      5.5980e+00      3.7420e-02
   1.2854e-01      3.4645e-02      5.6630e+00      3.5770e-02
   1.4283e-01      3.7131e-02      5.7680e+00      3.2910e-02
   1.6068e-01      4.0281e-02      5.8620e+00      2.9970e-02
   1.7853e-01      4.3265e-02      5.9270e+00      2.7550e-02
   1.9639e-01      4.6083e-02      5.9710e+00      2.5520e-02
   2.1424e-01      4.9066e-02      6.0000e+00      2.3790e-02
   2.3209e-01      5.2050e-02      6.0190e+00      2.2290e-02
   2.4995e-01      5.5034e-02      6.0300e+00      2.0990e-02
   2.6780e-01      5.8018e-02      6.0350e+00      1.9840e-02
   2.8565e-01      6.0836e-02      6.0360e+00      1.8820e-02
   3.2136e-01      6.6803e-02      6.0300e+00      1.7090e-02
   3.5707e-01      7.2605e-02      6.0160e+00      1.5660e-02
   3.9277e-01      7.8572e-02      5.9970e+00      1.4480e-02
   4.2848e-01      8.4540e-02      5.9750e+00      1.3470e-02
   4.6419e-01      9.0507e-02      5.9510e+00      1.2600e-02
