#    Energy           Range       dE/dx (elec)    dE/dx (nucl)
#   [MeV/u]         [mg/cm2]     [MeV/(mg/cm2)]  [MeV/(mg/cm2)]
# ------------------------------------------------------------
   0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
   2.5665e-03      6.1323e-04      1.2630e+00      2.3840e+00
   2.8231e-03      6.7578e-04      1.3250e+00      2.3090e+00
   3.0798e-03      7.3873e-04      1.3870e+00      2.2400e+00
   3.3364e-03      8.0196e-04      1.4450e+00      2.1750e+00
   3.5931e-03      8.6551e-04      1.5000e+00      2.1150e+00
   3.8497e-03      9.2935e-04      1.5510e+00      2.0580e+00
   4.1064e-03      9.9345e-04      1.5970e+00      2.0050e+00
   4.3630e-03      1.0578e-03      1.6390e+00      1.9550e+00
   4.6196e-03      1.1225e-03      1.6780e+00      1.9070e+00
   5.1329e-03      1.2529e-03      1.7460e+00      1.8210e+00
   5.7746e-03      1.4176e-03      1.8170e+00      1.7240e+00
   6.4162e-03      1.5841e-03      1.8770e+00      1.6390e+00
   7.0578e-03      1.7524e-03      1.9300e+00      1.5630e+00
   7.6994e-03      1.9223e-03      1.9780e+00      1.4950e+00
   8.3410e-03      2.0936e-03      2.0230e+00      1.4340e+00
   8.9827e-03      2.2660e-03      2.0650e+00      1.3780e+00
   9.6243e-03      2.4395e-03      2.1070e+00      1.3280e+00
   1.0266e-02      2.6137e-03      2.1480e+00      1.2810e+00
   1.1549e-02      2.9636e-03      2.2300e+00      1.1980e+00
   1.2832e-02      3.3043e-03      2.3150e+00      1.1270e+00
   1.4116e-02      3.6572e-03      2.4040e+00      1.0650e+00
   1.5399e-02      4.0101e-03      2.4970e+00      1.0100e+00
   1.6682e-02      4.3630e-03      2.5940e+00      9.6200e-01
   1.7965e-02      4.6838e-03      2.6970e+00      9.1860e-01
   2.0532e-02      5.3575e-03      2.9130e+00      8.4400e-01
   2.3098e-02      5.9991e-03      3.1430e+00      7.8200e-01
   2.5665e-02      6.6087e-03      3.3830e+00      7.2960e-01
   2.8231e-02      7.1861e-03      3.6300e+00      6.8460e-01
   3.0798e-02      7.7636e-03      3.8820e+00      6.4550e-01
   3.3364e-02      8.2769e-03      4.1360e+00      6.1110e-01
   3.5931e-02      8.7902e-03      4.3920e+00      5.8060e-01
   3.8497e-02      9.2714e-03      4.6480e+00      5.5340e-01
   4.1064e-02      9.7526e-03      4.9040e+00      5.2890e-01
   4.3630e-02      1.0202e-02      5.1580e+00      5.0680e-01
   4.6196e-02      1.0619e-02      5.4110e+00      4.8660e-01
   5.1329e-02      1.1453e-02      5.9100e+00      4.5120e-01
   5.7746e-02      1.2383e-02      6.5180e+00      4.1430e-01
   6.4162e-02      1.3281e-02      7.1080e+00      3.8350e-01
   7.0578e-02      1.4084e-02      7.6790e+00      3.5750e-01
   7.6994e-02      1.4853e-02      8.2300e+00      3.3510e-01
   8.3410e-02      1.5559e-02      8.7620e+00      3.1550e-01
   8.9827e-02      1.6233e-02      9.2740e+00      2.9840e-01
   9.6243e-02      1.6875e-02      9.7670e+00      2.8320e-01
   1.0266e-01      1.7516e-02      1.0240e+01      2.6960e-01
   1.1549e-01      1.8671e-02      1.1140e+01      2.4630e-01
   1.2832e-01      1.9730e-02      1.1970e+01      2.2710e-01
   1.4116e-01      2.0756e-02      1.2750e+01      2.1090e-01
   1.5399e-01      2.1719e-02      1.3460e+01      1.9700e-01
   1.6682e-01      2.2617e-02      1.4120e+01      1.8500e-01
   1.7965e-01      2.3483e-02      1.4740e+01      1.7450e-01
   2.0532e-01      2.5151e-02      1.5840e+01      1.5700e-01
   2.3098e-01      2.6691e-02      1.6790e+01      1.4290e-01
   2.5665e-01      2.8167e-02      1.7620e+01      1.3130e-01
   2.8231e-01      2.9579e-02      1.8330e+01      1.2160e-01
   3.0798e-01      3.0958e-02      1.8960e+01      1.1330e-01
   3.3364e-01      3.2273e-02      1.9510e+01      1.0620e-01
   3.5931e-01      3.3557e-02      2.0000e+01      9.9950e-02
   3.8497e-01      3.4808e-02      2.0420e+01      9.4470e-02
   4.1064e-01      3.6059e-02      2.0810e+01      8.9600e-02
   4.3630e-01      3.7278e-02      2.1140e+01      8.5240e-02
   4.6196e-01      3.8465e-02      2.1450e+01      8.1320e-02
   5.1329e-01      4.0839e-02      2.1960e+01      7.4530e-02
   5.7746e-01      4.3694e-02      2.2460e+01      6.7590e-02
   6.4162e-01      4.6517e-02      2.2840e+01      6.1910e-02
   7.0578e-01      4.9308e-02      2.3130e+01      5.7170e-02
   7.6994e-01      5.2067e-02      2.3340e+01      5.3150e-02
   8.3410e-01      5.4794e-02      2.3500e+01      4.9690e-02
   8.9827e-01      5.7489e-02      2.3600e+01      4.6680e-02
   9.6243e-01      6.0216e-02      2.3670e+01      4.4040e-02
   1.0266e+00      6.2911e-02      2.3700e+01      4.1700e-02
   1.1549e+00      6.8332e-02      2.3670e+01      3.7740e-02
   1.2832e+00      7.3754e-02      2.3560e+01      3.4500e-02
   1.4116e+00      7.9208e-02      2.3390e+01      3.1810e-02
   1.5399e+00      8.4694e-02      2.3160e+01      2.9530e-02
   1.6682e+00      9.0276e-02      2.2910e+01      2.7570e-02
   1.7965e+00      9.5890e-02      2.2620e+01      2.5870e-02
   2.0532e+00      1.0737e-01      2.2060e+01      2.3060e-02
   2.3098e+00      1.1915e-01      2.1470e+01      2.0830e-02
   2.5665e+00      1.3128e-01      2.0790e+01      1.9020e-02
   2.8231e+00      1.4379e-01      2.0180e+01      1.7510e-02
   3.0798e+00      1.5668e-01      1.9590e+01      1.6230e-02
   3.3364e+00      1.7000e-01      1.9020e+01      1.5140e-02
   3.5931e+00      1.8366e-01      1.8460e+01      1.4200e-02
   3.8497e+00      1.9778e-01      1.7940e+01      1.3370e-02
   4.1064e+00      2.1228e-01      1.7430e+01      1.2630e-02
   4.3630e+00      2.2720e-01      1.6960e+01      1.1980e-02
   4.6196e+00      2.4253e-01      1.6510e+01      1.1400e-02
   5.1329e+00      2.7442e-01      1.5680e+01      1.0390e-02
   5.7746e+00      3.1657e-01      1.4760e+01      9.3690e-03
   6.4162e+00      3.6126e-01      1.3960e+01      8.5390e-03
   7.0578e+00      4.0839e-01      1.3260e+01      7.8510e-03
   7.6994e+00      4.5792e-01      1.2640e+01      7.2700e-03
   8.3410e+00      5.0986e-01      1.2080e+01      6.7730e-03
   8.9827e+00      5.6408e-01      1.1580e+01      6.3430e-03
   9.6243e+00      6.2057e-01      1.1130e+01      5.9670e-03
   1.0266e+01      6.7931e-01      1.0710e+01      5.6350e-03
   1.1549e+01      8.0340e-01      9.9800e+00      5.0750e-03
   1.2832e+01      9.3628e-01      9.3460e+00      4.6210e-03
   1.4116e+01      1.0779e+00      8.7890e+00      4.2450e-03
   1.5399e+01      1.2281e+00      8.2940e+00      3.9280e-03
   1.6682e+01      1.3871e+00      7.8500e+00      3.6570e-03
   1.7965e+01      1.5549e+00      7.4500e+00      3.4230e-03
   2.0532e+01      1.9164e+00      6.7640e+00      3.0370e-03
   2.3098e+01      2.3124e+00      6.2120e+00      2.7330e-03
   2.5665e+01      2.7408e+00      5.7770e+00      2.4860e-03
   2.8231e+01      3.1980e+00      5.4530e+00      2.2820e-03
   3.0798e+01      3.6893e+00      5.1890e+00      2.1100e-03
   3.3364e+01      4.2026e+00      4.8910e+00      1.9630e-03
   3.5931e+01      4.7159e+00      4.6300e+00      1.8370e-03
   3.8497e+01      5.2933e+00      4.3980e+00      1.7260e-03
   4.1064e+01      5.9029e+00      4.1920e+00      1.6280e-03
   4.3630e+01      6.5124e+00      4.0080e+00      1.5410e-03
   4.6196e+01      7.1861e+00      3.8410e+00      1.4640e-03
   5.1329e+01      8.5656e+00      3.5480e+00      1.3310e-03
   5.7746e+01      1.0458e+01      3.2380e+00      1.1960e-03
   6.4162e+01      1.2512e+01      2.9860e+00      1.0870e-03
   7.0578e+01      1.4757e+01      2.7760e+00      9.9700e-04
   7.6994e+01      1.7131e+01      2.5980e+00      9.2120e-04
   8.3410e+01      1.9698e+01      2.4450e+00      8.5660e-04
   8.9827e+01      2.2392e+01      2.3130e+00      8.0070e-04
   9.6243e+01      2.5248e+01      2.1970e+00      7.5200e-04
   1.0266e+02      2.8231e+01      2.0950e+00      7.0910e-04
   1.1549e+02      3.4615e+01      1.9220e+00      6.3690e-04
   1.2832e+02      4.1545e+01      1.7820e+00      5.7850e-04
   1.4116e+02      4.8988e+01      1.6660e+00      5.3030e-04
   1.5399e+02      5.6944e+01      1.5690e+00      4.8980e-04
   1.6682e+02      6.5349e+01      1.4860e+00      4.5520e-04
   1.7965e+02      7.4203e+01      1.4140e+00      4.2540e-04
   2.0532e+02      9.3163e+01      1.2970e+00      3.7640e-04
   2.3098e+02      1.1369e+02      1.2050e+00      3.3790e-04
   2.5665e+02      1.3570e+02      1.1300e+00      3.0670e-04
