#    Energy           Range       dE/dx (elec)    dE/dx (nucl)
#   [MeV/u]         [mg/cm2]     [MeV/(mg/cm2)]  [MeV/(mg/cm2)]
# ------------------------------------------------------------
   0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
   1.1123e-03      1.5776e-04      8.1340e-01      6.5470e+00
   1.2236e-03      1.7067e-04      8.5310e-01      6.5410e+00
   1.3348e-03      1.8384e-04      8.9110e-01      6.5260e+00
   1.4461e-03      1.9675e-04      9.2740e-01      6.5050e+00
   1.5573e-03      2.0991e-04      9.6240e-01      6.4790e+00
   1.6685e-03      2.2308e-04      9.9620e-01      6.4490e+00
   1.7798e-03      2.3625e-04      1.0290e+00      6.4160e+00
   1.8910e-03      2.4942e-04      1.0610e+00      6.3800e+00
   2.0022e-03      2.6259e-04      1.0940e+00      6.3430e+00
   2.2247e-03      2.8867e-04      1.3590e+00      6.2650e+00
   2.5028e-03      3.2068e-04      1.5560e+00      6.1630e+00
   2.7809e-03      3.5270e-04      1.6640e+00      6.0580e+00
   3.0590e-03      3.8497e-04      1.7280e+00      5.9540e+00
   3.3370e-03      4.1751e-04      1.7700e+00      5.8520e+00
   3.6151e-03      4.5030e-04      1.8070e+00      5.7510e+00
   3.8932e-03      4.8360e-04      1.8440e+00      5.6530e+00
   4.1713e-03      5.1717e-04      1.8850e+00      5.5570e+00
   4.4494e-03      5.5099e-04      1.9310e+00      5.4640e+00
   5.0056e-03      6.1968e-04      2.0380e+00      5.2880e+00
   5.5617e-03      6.8887e-04      2.1600e+00      5.1220e+00
   6.1179e-03      7.5884e-04      2.2910e+00      4.9680e+00
   6.6741e-03      8.2882e-04      2.4270e+00      4.8230e+00
   7.2303e-03      8.9930e-04      2.5640e+00      4.6880e+00
   7.7864e-03      9.6979e-04      2.6980e+00      4.5610e+00
   8.8988e-03      1.1108e-03      2.9580e+00      4.3300e+00
   1.0011e-02      1.2517e-03      3.2000e+00      4.1240e+00
   1.1123e-02      1.3922e-03      3.4240e+00      3.9400e+00
   1.2236e-02      1.5327e-03      3.6300e+00      3.7740e+00
   1.3348e-02      1.6726e-03      3.8220e+00      3.6240e+00
   1.4461e-02      1.8120e-03      4.0010e+00      3.4880e+00
   1.5573e-02      1.9509e-03      4.1710e+00      3.3630e+00
   1.6685e-02      2.0896e-03      4.3310e+00      3.2480e+00
   1.7798e-02      2.2275e-03      4.4850e+00      3.1420e+00
   1.8910e-02      2.3646e-03      4.6340e+00      3.0440e+00
   2.0022e-02      2.5012e-03      4.7780e+00      2.9530e+00
   2.2247e-02      2.7627e-03      5.0590e+00      2.7890e+00
   2.5028e-02      3.0984e-03      5.4010e+00      2.6110e+00
   2.7809e-02      3.4340e-03      5.7400e+00      2.4580e+00
   3.0590e-02      3.7439e-03      6.0810e+00      2.3240e+00
   3.3370e-02      4.0795e-03      6.4270e+00      2.2060e+00
   3.6151e-02      4.3635e-03      6.7770e+00      2.1010e+00
   3.8932e-02      4.6734e-03      7.1330e+00      2.0070e+00
   4.1713e-02      4.9574e-03      7.4930e+00      1.9230e+00
   4.4494e-02      5.2414e-03      7.8570e+00      1.8460e+00
   5.0056e-02      5.7836e-03      8.5900e+00      1.7110e+00
   5.5617e-02      6.3000e-03      9.3250e+00      1.5980e+00
   6.1179e-02      6.7648e-03      1.0050e+01      1.5000e+00
   6.6741e-02      7.2295e-03      1.0760e+01      1.4150e+00
   7.2303e-02      7.6685e-03      1.1450e+01      1.3400e+00
   7.7864e-02      8.0816e-03      1.2120e+01      1.2730e+00
   8.8988e-02      8.8562e-03      1.3360e+01      1.1610e+00
   1.0011e-01      9.5791e-03      1.4490e+01      1.0680e+00
   1.1123e-01      1.0276e-02      1.5500e+01      9.9110e-01
   1.2236e-01      1.0922e-02      1.6400e+01      9.2530e-01
   1.3348e-01      1.1541e-02      1.7210e+01      8.6870e-01
   1.4461e-01      1.2135e-02      1.7920e+01      8.1920e-01
   1.5573e-01      1.2703e-02      1.8560e+01      7.7570e-01
   1.6685e-01      1.3271e-02      1.9130e+01      7.3700e-01
   1.7798e-01      1.3814e-02      1.9650e+01      7.0240e-01
   1.8910e-01      1.4356e-02      2.0130e+01      6.7120e-01
   2.0022e-01      1.4898e-02      2.0560e+01      6.4290e-01
   2.2247e-01      1.5905e-02      2.1320e+01      5.9360e-01
   2.5028e-01      1.7144e-02      2.2150e+01      5.4260e-01
   2.7809e-01      1.8358e-02      2.2870e+01      5.0030e-01
   3.0590e-01      1.9520e-02      2.3540e+01      4.6470e-01
   3.3370e-01      2.0656e-02      2.4160e+01      4.3430e-01
   3.6151e-01      2.1766e-02      2.4750e+01      4.0790e-01
   3.8932e-01      2.2851e-02      2.5330e+01      3.8480e-01
   4.1713e-01      2.3935e-02      2.5890e+01      3.6440e-01
   4.4494e-01      2.4968e-02      2.6450e+01      3.4620e-01
   5.0056e-01      2.7008e-02      2.7540e+01      3.1530e-01
   5.5617e-01      2.8944e-02      2.8610e+01      2.8980e-01
   6.1179e-01      3.0855e-02      2.9660e+01      2.6840e-01
   6.6741e-01      3.2662e-02      3.0690e+01      2.5010e-01
   7.2303e-01      3.4444e-02      3.1690e+01      2.3440e-01
   7.7864e-01      3.6148e-02      3.2670e+01      2.2070e-01
   8.8988e-01      3.9427e-02      3.4520e+01      1.9790e-01
   1.0011e+00      4.2551e-02      3.6240e+01      1.7960e-01
   1.1123e+00      4.5546e-02      3.7830e+01      1.6470e-01
   1.2236e+00      4.8412e-02      3.9280e+01      1.5220e-01
   1.3348e+00      5.1175e-02      4.0600e+01      1.4160e-01
   1.4461e+00      5.3860e-02      4.1800e+01      1.3240e-01
   1.5573e+00      5.6494e-02      4.2880e+01      1.2450e-01
   1.6685e+00      5.9050e-02      4.3850e+01      1.1750e-01
   1.7798e+00      6.1554e-02      4.4720e+01      1.1130e-01
   1.8910e+00      6.4007e-02      4.5510e+01      1.0580e-01
   2.0022e+00      6.6409e-02      4.6200e+01      1.0080e-01
   2.2247e+00      7.1159e-02      4.7260e+01      9.2230e-02
   2.5028e+00      7.6995e-02      4.7770e+01      8.3480e-02
   2.7809e+00      8.2778e-02      4.8240e+01      7.6330e-02
   3.0590e+00      8.8536e-02      4.8470e+01      7.0380e-02
   3.3370e+00      9.4242e-02      4.8500e+01      6.5340e-02
   3.6151e+00      9.9974e-02      4.8370e+01      6.1010e-02
   3.8932e+00      1.0573e-01      4.8130e+01      5.7260e-02
   4.1713e+00      1.1154e-01      4.7790e+01      5.3960e-02
   4.4494e+00      1.1738e-01      4.7390e+01      5.1050e-02
   5.0056e+00      1.2920e-01      4.6430e+01      4.6120e-02
   5.5617e+00      1.4131e-01      4.5360e+01      4.2110e-02
   6.1179e+00      1.5373e-01      4.4240e+01      3.8770e-02
   6.6741e+00      1.6646e-01      4.3100e+01      3.5950e-02
   7.2303e+00      1.7953e-01      4.1970e+01      3.3540e-02
   7.7864e+00      1.9293e-01      4.0880e+01      3.1440e-02
   8.8988e+00      2.2086e-01      3.8800e+01      2.7980e-02
   1.0011e+01      2.5025e-01      3.6900e+01      2.5250e-02
   1.1123e+01      2.8110e-01      3.5170e+01      2.3020e-02
   1.2236e+01      3.1345e-01      3.3610e+01      2.1170e-02
   1.3348e+01      3.4725e-01      3.2200e+01      1.9610e-02
   1.4461e+01      3.8247e-01      3.0920e+01      1.8280e-02
   1.5573e+01      4.1913e-01      2.9750e+01      1.7120e-02
   1.6685e+01      4.5719e-01      2.8680e+01      1.6110e-02
   1.7798e+01      4.9664e-01      2.7700e+01      1.5220e-02
   1.8910e+01      5.3746e-01      2.6790e+01      1.4430e-02
   2.0022e+01      5.7963e-01      2.5950e+01      1.3710e-02
   2.2247e+01      6.6798e-01      2.4430e+01      1.2490e-02
   2.5028e+01      7.8583e-01      2.2780e+01      1.1250e-02
   2.7809e+01      9.1193e-01      2.1340e+01      1.0250e-02
   3.0590e+01      1.0463e+00      2.0070e+01      9.4120e-03
   3.3370e+01      1.1887e+00      1.8990e+01      8.7090e-03
   3.6151e+01      1.3389e+00      1.8030e+01      8.1090e-03
   3.8932e+01      1.4969e+00      1.7180e+01      7.5900e-03
   4.1713e+01      1.6625e+00      1.6410e+01      7.1360e-03
   4.4494e+01      1.8356e+00      1.5720e+01      6.7350e-03
   5.0056e+01      2.2036e+00      1.4530e+01      6.0610e-03
   5.5617e+01      2.6078e+00      1.3520e+01      5.5140e-03
   6.1179e+01      3.0209e+00      1.2670e+01      5.0620e-03
   6.6741e+01      3.4857e+00      1.1940e+01      4.6810e-03
   7.2303e+01      3.9504e+00      1.1300e+01      4.3550e-03
   7.7864e+01      4.4668e+00      1.0750e+01      4.0740e-03
   8.8988e+01      5.5513e+00      9.8110e+00      3.6120e-03
   1.0011e+02      6.7131e+00      9.0590e+00      3.2480e-03
   1.1123e+02      8.0041e+00      8.4400e+00      2.9520e-03
