#    Energy           Range       dE/dx (elec)    dE/dx (nucl)
#   [MeV/u]         [mg/cm2]     [MeV/(mg/cm2)]  [MeV/(mg/cm2)]
# ------------------------------------------------------------
   0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
   5.0020e-03      2.3732e-03      1.2050e+00      5.9340e-01
   5.5022e-03      2.6031e-03      1.2370e+00      5.6710e-01
   6.0024e-03      2.8342e-03      1.2690e+00      5.4350e-01
   6.5026e-03      3.0664e-03      1.3000e+00      5.2200e-01
   7.0028e-03      3.2986e-03      1.3320e+00      5.0250e-01
   7.5030e-03      3.5308e-03      1.3640e+00      4.8450e-01
   8.0032e-03      3.7618e-03      1.3980e+00      4.6810e-01
   8.5034e-03      3.9917e-03      1.4320e+00      4.5290e-01
   9.0036e-03      4.2205e-03      1.4680e+00      4.3880e-01
   1.0004e-02      4.6721e-03      1.5430e+00      4.1350e-01
   1.1255e-02      5.2248e-03      1.6430e+00      3.8620e-01
   1.2505e-02      5.7612e-03      1.7470e+00      3.6280e-01
   1.3756e-02      6.2814e-03      1.8550e+00      3.4250e-01
   1.5006e-02      6.7829e-03      1.9660e+00      3.2470e-01
   1.6257e-02      7.2671e-03      2.0790e+00      3.0880e-01
   1.7507e-02      7.7350e-03      2.1930e+00      2.9470e-01
   1.8758e-02      8.1855e-03      2.3080e+00      2.8190e-01
   2.0008e-02      8.6209e-03      2.4220e+00      2.7040e-01
   2.2509e-02      9.4499e-03      2.6490e+00      2.5030e-01
   2.5010e-02      1.0227e-02      2.8710e+00      2.3330e-01
   2.7511e-02      1.0958e-02      3.0880e+00      2.1870e-01
   3.0012e-02      1.1611e-02      3.2970e+00      2.0610e-01
   3.2513e-02      1.2307e-02      3.4980e+00      1.9500e-01
   3.5014e-02      1.2888e-02      3.6920e+00      1.8510e-01
   4.0016e-02      1.4165e-02      4.0540e+00      1.6850e-01
   4.5018e-02      1.5210e-02      4.3840e+00      1.5490e-01
   5.0020e-02      1.6255e-02      4.6840e+00      1.4350e-01
   5.5022e-02      1.7184e-02      4.9570e+00      1.3390e-01
   6.0024e-02      1.8113e-02      5.2050e+00      1.2560e-01
   6.5026e-02      1.9041e-02      5.4300e+00      1.1830e-01
   7.0028e-02      1.9970e-02      5.6360e+00      1.1200e-01
   7.5030e-02      2.0783e-02      5.8240e+00      1.0630e-01
   8.0032e-02      2.1596e-02      5.9960e+00      1.0130e-01
   8.5034e-02      2.2409e-02      6.1540e+00      9.6710e-02
   9.0036e-02      2.3105e-02      6.2990e+00      9.2600e-02
   1.0004e-01      2.4615e-02      6.5580e+00      8.5420e-02
   1.1255e-01      2.6472e-02      6.8320e+00      7.8010e-02
   1.2505e-01      2.8214e-02      7.0630e+00      7.1880e-02
   1.3756e-01      2.9955e-02      7.2590e+00      6.6720e-02
   1.5006e-01      3.1581e-02      7.4290e+00      6.2310e-02
   1.6257e-01      3.3206e-02      7.5770e+00      5.8490e-02
   1.7507e-01      3.4832e-02      7.7070e+00      5.5160e-02
   1.8758e-01      3.6457e-02      7.8220e+00      5.2210e-02
   2.0008e-01      3.7967e-02      7.9250e+00      4.9590e-02
   2.2509e-01      4.1102e-02      8.1000e+00      4.5120e-02
   2.5010e-01      4.4120e-02      8.2420e+00      4.1440e-02
   2.7511e-01      4.7139e-02      8.3610e+00      3.8360e-02
   3.0012e-01      5.0042e-02      8.4600e+00      3.5740e-02
   3.2513e-01      5.2945e-02      8.5430e+00      3.3480e-02
   3.5014e-01      5.5847e-02      8.6130e+00      3.1510e-02
   4.0016e-01      6.1653e-02      8.7240e+00      2.8240e-02
   4.5018e-01      6.7226e-02      8.8040e+00      2.5620e-02
   5.0020e-01      7.2915e-02      8.8620e+00      2.3470e-02
   5.5022e-01      7.8488e-02      8.9020e+00      2.1680e-02
   6.0024e-01      8.4061e-02      8.9280e+00      2.0160e-02
   6.5026e-01      8.9634e-02      8.9430e+00      1.8860e-02
   7.0028e-01      9.5207e-02      8.9490e+00      1.7720e-02
   7.5030e-01      1.0078e-01      8.9480e+00      1.6720e-02
   8.0032e-01      1.0635e-01      8.9400e+00      1.5840e-02
   8.5034e-01      1.1193e-01      8.9260e+00      1.5050e-02
   9.0036e-01      1.1762e-01      8.9080e+00      1.4340e-02
   1.0004e+00      1.2876e-01      8.8610e+00      1.3110e-02
   1.1255e+00      1.4293e-01      8.7850e+00      1.1860e-02
   1.2505e+00      1.5721e-01      8.6960e+00      1.0840e-02
