#    Energy           Range       dE/dx (elec)    dE/dx (nucl)
#   [MeV/u]         [mg/cm2]     [MeV/(mg/cm2)]  [MeV/(mg/cm2)]
# ------------------------------------------------------------
   0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
   6.3322e-03      4.4447e-04      5.3900e+00      9.3270e+00
   6.9654e-03      4.8533e-04      5.5830e+00      9.0960e+00
   7.5986e-03      5.2634e-04      5.7310e+00      8.8770e+00
   8.2318e-03      5.6764e-04      5.8450e+00      8.6680e+00
   8.8650e-03      6.0924e-04      5.9340e+00      8.4690e+00
   9.4982e-03      6.5128e-04      6.0060e+00      8.2800e+00
   1.0131e-02      6.9376e-04      6.0650e+00      8.1000e+00
   1.0765e-02      7.3653e-04      6.1150e+00      7.9290e+00
   1.1398e-02      7.7989e-04      6.1600e+00      7.7660e+00
   1.2664e-02      8.6764e-04      6.2420e+00      7.4610e+00
   1.4247e-02      9.7934e-04      6.3460e+00      7.1180e+00
   1.5830e-02      1.0931e-03      6.4620e+00      6.8100e+00
   1.7413e-02      1.2085e-03      6.5960e+00      6.5310e+00
   1.8996e-02      1.3252e-03      6.7500e+00      6.2780e+00
   2.0580e-02      1.4426e-03      6.9240e+00      6.0470e+00
   2.2163e-02      1.5580e-03      7.1170e+00      5.8360e+00
   2.3746e-02      1.6756e-03      7.3270e+00      5.6410e+00
   2.5329e-02      1.7932e-03      7.5520e+00      5.4600e+00
   2.8495e-02      2.0284e-03      8.0410e+00      5.1380e+00
   3.1661e-02      2.2635e-03      8.5680e+00      4.8570e+00
   3.4827e-02      2.4840e-03      9.1210e+00      4.6100e+00
   3.7993e-02      2.7045e-03      9.6890e+00      4.3910e+00
   4.1159e-02      2.9249e-03      1.0260e+01      4.1940e+00
   4.4325e-02      3.1307e-03      1.0840e+01      4.0170e+00
   5.0657e-02      3.5423e-03      1.1970e+01      3.7110e+00
   5.6989e-02      3.9244e-03      1.3060e+01      3.4540e+00
   6.3322e-02      4.2919e-03      1.4100e+01      3.2350e+00
   6.9654e-02      4.6446e-03      1.5060e+01      3.0450e+00
   7.5986e-02      4.9827e-03      1.5960e+01      2.8800e+00
   8.2318e-02      5.3061e-03      1.6810e+01      2.7330e+00
   8.8650e-02      5.6147e-03      1.7590e+01      2.6030e+00
   9.4982e-02      5.9234e-03      1.8320e+01      2.4860e+00
   1.0131e-01      6.2173e-03      1.9010e+01      2.3810e+00
   1.0765e-01      6.5113e-03      1.9660e+01      2.2850e+00
   1.1398e-01      6.7906e-03      2.0270e+01      2.1980e+00
   1.2664e-01      7.3344e-03      2.1400e+01      2.0440e+00
   1.4247e-01      7.9958e-03      2.2670e+01      1.8820e+00
   1.5830e-01      8.6132e-03      2.3840e+01      1.7470e+00
   1.7413e-01      9.2158e-03      2.4940e+01      1.6320e+00
   1.8996e-01      9.8037e-03      2.5980e+01      1.5330e+00
   2.0580e-01      1.0362e-02      2.6970e+01      1.4460e+00
   2.2163e-01      1.0906e-02      2.7940e+01      1.3700e+00
   2.3746e-01      1.1435e-02      2.8890e+01      1.3020e+00
   2.5329e-01      1.1950e-02      2.9810e+01      1.2410e+00
   2.8495e-01      1.2934e-02      3.1610e+01      1.1360e+00
   3.1661e-01      1.3875e-02      3.3360e+01      1.0500e+00
   3.4827e-01      1.4772e-02      3.5060e+01      9.7640e-01
   3.7993e-01      1.5624e-02      3.6700e+01      9.1360e-01
   4.1159e-01      1.6447e-02      3.8300e+01      8.5910e-01
   4.4325e-01      1.7241e-02      3.9850e+01      8.1130e-01
   5.0657e-01      1.8740e-02      4.2810e+01      7.3130e-01
   5.6989e-01      2.0151e-02      4.5570e+01      6.6690e-01
   6.3322e-01      2.1474e-02      4.8170e+01      6.1370e-01
   6.9654e-01      2.2738e-02      5.0590e+01      5.6910e-01
   7.5986e-01      2.3943e-02      5.2850e+01      5.3100e-01
   8.2318e-01      2.5105e-02      5.4960e+01      4.9800e-01
   8.8650e-01      2.6236e-02      5.6930e+01      4.6930e-01
   9.4982e-01      2.7309e-02      5.8770e+01      4.4390e-01
   1.0131e+00      2.8368e-02      6.0490e+01      4.2130e-01
   1.0765e+00      2.9396e-02      6.2100e+01      4.0110e-01
   1.1398e+00      3.0396e-02      6.3600e+01      3.8290e-01
   1.2664e+00      3.2336e-02      6.6310e+01      3.5140e-01
   1.4247e+00      3.4658e-02      6.9230e+01      3.1910e-01
   1.5830e+00      3.6893e-02      7.1700e+01      2.9260e-01
   1.7413e+00      3.9053e-02      7.3790e+01      2.7040e-01
   1.8996e+00      4.1170e-02      7.5550e+01      2.5160e-01
   2.0580e+00      4.3227e-02      7.7090e+01      2.3540e-01
   2.2163e+00      4.5270e-02      7.8140e+01      2.2130e-01
   2.3746e+00      4.7284e-02      7.8550e+01      2.0890e-01
   2.5329e+00      4.9283e-02      7.9060e+01      1.9800e-01
   2.8495e+00      5.3252e-02      7.9860e+01      1.7930e-01
   3.1661e+00      5.7205e-02      8.0240e+01      1.6410e-01
   3.4827e+00      6.1130e-02      8.0320e+01      1.5140e-01
   3.7993e+00      6.5069e-02      8.0170e+01      1.4060e-01
   4.1159e+00      6.9023e-02      7.9860e+01      1.3140e-01
   4.4325e+00      7.2991e-02      7.9420e+01      1.2340e-01
   5.0657e+00      8.1002e-02      7.8300e+01      1.1010e-01
   5.6989e+00      8.9145e-02      7.7010e+01      9.9530e-02
   6.3322e+00      9.7434e-02      7.5640e+01      9.0920e-02
   6.9654e+00      1.0587e-01      7.4260e+01      8.3760e-02
   7.5986e+00      1.1447e-01      7.2900e+01      7.7710e-02
   8.2318e+00      1.2323e-01      7.1590e+01      7.2520e-02
   8.8650e+00      1.3215e-01      7.0320e+01      6.8020e-02
   9.4982e+00      1.4122e-01      6.9110e+01      6.4070e-02
   1.0131e+01      1.5045e-01      6.7960e+01      6.0580e-02
   1.0765e+01      1.5984e-01      6.6860e+01      5.7470e-02
   1.1398e+01      1.6938e-01      6.5810e+01      5.4680e-02
   1.2664e+01      1.8890e-01      6.3850e+01      4.9890e-02
   1.4247e+01      2.1412e-01      6.1630e+01      4.5010e-02
   1.5830e+01      2.4023e-01      5.9600e+01      4.1050e-02
   1.7413e+01      2.6721e-01      5.7720e+01      3.7760e-02
   1.8996e+01      2.9507e-01      5.5950e+01      3.4980e-02
   2.0580e+01      3.2377e-01      5.4270e+01      3.2600e-02
   2.2163e+01      3.5337e-01      5.2660e+01      3.0540e-02
   2.3746e+01      3.8389e-01      5.1090e+01      2.8740e-02
   2.5329e+01      4.1533e-01      4.9570e+01      2.7150e-02
   2.8495e+01      4.8119e-01      4.6600e+01      2.4470e-02
   3.1661e+01      5.5118e-01      4.3900e+01      2.2290e-02
   3.4827e+01      6.2528e-01      4.1590e+01      2.0480e-02
   3.7993e+01      7.0332e-01      3.9550e+01      1.8960e-02
   4.1159e+01      7.8530e-01      3.7720e+01      1.7660e-02
   4.4325e+01      8.7112e-01      3.6080e+01      1.6530e-02
   5.0657e+01      1.0540e+00      3.3240e+01      1.4680e-02
   5.6989e+01      1.2516e+00      3.0890e+01      1.3210e-02
   6.3322e+01      1.4635e+00      2.8900e+01      1.2030e-02
