#    Energy           Range       dE/dx (elec)    dE/dx (nucl)
#   [MeV/u]         [mg/cm2]     [MeV/(mg/cm2)]  [MeV/(mg/cm2)]
# ------------------------------------------------------------
   0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
   4.9512e-03      2.8123e-04      6.5950e+00      1.2870e+01
   5.4463e-03      3.0548e-04      6.7490e+00      1.2670e+01
   5.9414e-03      3.2984e-04      6.9020e+00      1.2460e+01
   6.4366e-03      3.5421e-04      7.0560e+00      1.2260e+01
   6.9317e-03      3.7880e-04      7.2110e+00      1.2060e+01
   7.4268e-03      4.0340e-04      7.3670e+00      1.1870e+01
   7.9219e-03      4.2810e-04      7.5230e+00      1.1680e+01
   8.4170e-03      4.5281e-04      7.6810e+00      1.1500e+01
   8.9122e-03      4.7764e-04      7.8380e+00      1.1320e+01
   9.9024e-03      5.2729e-04      8.1520e+00      1.0980e+01
   1.1140e-02      5.8958e-04      8.5390e+00      1.0590e+01
   1.2378e-02      6.5187e-04      8.9190e+00      1.0230e+01
   1.3616e-02      7.1427e-04      9.2890e+00      9.8880e+00
   1.4854e-02      7.7656e-04      9.6480e+00      9.5760e+00
   1.6091e-02      8.3886e-04      9.9950e+00      9.2850e+00
   1.7329e-02      9.0092e-04      1.0330e+01      9.0140e+00
   1.8567e-02      9.6286e-04      1.0650e+01      8.7610e+00
   1.9805e-02      1.0246e-03      1.0960e+01      8.5240e+00
   2.2280e-02      1.1475e-03      1.1550e+01      8.0920e+00
   2.4756e-02      1.2642e-03      1.2100e+01      7.7100e+00
   2.7232e-02      1.3906e-03      1.2600e+01      7.3670e+00
   2.9707e-02      1.5170e-03      1.3070e+01      7.0590e+00
   3.2183e-02      1.6320e-03      1.3500e+01      6.7790e+00
   3.4658e-02      1.7469e-03      1.3910e+01      6.5250e+00
   3.9610e-02      1.9882e-03      1.4650e+01      6.0770e+00
   4.4561e-02      2.2181e-03      1.5310e+01      5.6960e+00
   4.9512e-02      2.4480e-03      1.5920e+01      5.3670e+00
   5.4463e-02      2.6778e-03      1.6480e+01      5.0790e+00
   5.9414e-02      2.8962e-03      1.7010e+01      4.8250e+00
   6.4366e-02      3.1260e-03      1.7520e+01      4.5990e+00
   6.9317e-02      3.3444e-03      1.8010e+01      4.3960e+00
   7.4268e-02      3.5627e-03      1.8490e+01      4.2120e+00
   7.9219e-02      3.7696e-03      1.8960e+01      4.0460e+00
   8.4170e-02      3.9765e-03      1.9430e+01      3.8940e+00
   8.9122e-02      4.1948e-03      1.9890e+01      3.7540e+00
   9.9024e-02      4.5971e-03      2.0820e+01      3.5070e+00
   1.1140e-01      5.0913e-03      2.1970e+01      3.2460e+00
   1.2378e-01      5.5740e-03      2.3120e+01      3.0250e+00
   1.3616e-01      6.0337e-03      2.4270e+01      2.8360e+00
   1.4854e-01      6.4704e-03      2.5410e+01      2.6720e+00
   1.6091e-01      6.9071e-03      2.6540e+01      2.5280e+00
   1.7329e-01      7.3209e-03      2.7660e+01      2.4000e+00
   1.8567e-01      7.7231e-03      2.8760e+01      2.2870e+00
   1.9805e-01      8.1139e-03      2.9840e+01      2.1840e+00
   2.2280e-01      8.8609e-03      3.1940e+01      2.0080e+00
   2.4756e-01      9.5620e-03      3.3950e+01      1.8600e+00
   2.7232e-01      1.0240e-02      3.5880e+01      1.7350e+00
   2.9707e-01      1.0872e-02      3.7730e+01      1.6270e+00
   3.2183e-01      1.1493e-02      3.9500e+01      1.5340e+00
   3.4658e-01      1.2079e-02      4.1190e+01      1.4510e+00
   3.9610e-01      1.3194e-02      4.4370e+01      1.3120e+00
   4.4561e-01      1.4240e-02      4.7300e+01      1.2000e+00
   4.9512e-01      1.5239e-02      5.0020e+01      1.1070e+00
   5.4463e-01      1.6182e-02      5.2560e+01      1.0280e+00
   5.9414e-01      1.7078e-02      5.4930e+01      9.6130e-01
   6.4366e-01      1.7952e-02      5.7150e+01      9.0320e-01
   6.9317e-01      1.8791e-02      5.9250e+01      8.5220e-01
   7.4268e-01      1.9595e-02      6.1220e+01      8.0720e-01
