#    Energy           Range       dE/dx (elec)    dE/dx (nucl)
#   [MeV/u]         [mg/cm2]     [MeV/(mg/cm2)]  [MeV/(mg/cm2)]
# ------------------------------------------------------------
   0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
   9.7177e-04      1.2902e-04      7.8360e-01      7.4480e+00
   1.0689e-03      1.3940e-04      8.2180e-01      7.4690e+00
   1.1661e-03      1.4955e-04      8.5840e-01      7.4780e+00
   1.2633e-03      1.5970e-04      8.9340e-01      7.4780e+00
   1.3605e-03      1.7008e-04      9.2710e-01      7.4710e+00
   1.4577e-03      1.8023e-04      9.5970e-01      7.4580e+00
   1.5548e-03      1.9038e-04      9.9120e-01      7.4410e+00
   1.6520e-03      2.0053e-04      1.0220e+00      7.4190e+00
   1.7492e-03      2.1091e-04      1.0510e+00      7.3940e+00
   1.9435e-03      2.3121e-04      1.1080e+00      7.3380e+00
   2.1865e-03      2.5670e-04      1.3340e+00      7.2570e+00
   2.4294e-03      2.8196e-04      1.5190e+00      7.1690e+00
   2.6724e-03      3.0700e-04      1.6380e+00      7.0780e+00
   2.9153e-03      3.3204e-04      1.7170e+00      6.9850e+00
   3.1583e-03      3.5730e-04      1.7740e+00      6.8910e+00
   3.4012e-03      3.8279e-04      1.8200e+00      6.7970e+00
   3.6441e-03      4.0828e-04      1.8600e+00      6.7050e+00
   3.8871e-03      4.3422e-04      1.9000e+00      6.6130e+00
   4.3730e-03      4.8632e-04      1.9840e+00      6.4360e+00
   4.8589e-03      5.3933e-04      2.0760e+00      6.2660e+00
   5.3447e-03      5.9279e-04      2.1770e+00      6.1050e+00
   5.8306e-03      6.4670e-04      2.2840e+00      5.9510e+00
   6.3165e-03      7.0106e-04      2.3950e+00      5.8060e+00
   6.8024e-03      7.5588e-04      2.5070e+00      5.6680e+00
   7.7742e-03      8.6595e-04      2.7320e+00      5.4130e+00
   8.7459e-03      9.7648e-04      2.9520e+00      5.1830e+00
   9.7177e-03      1.0877e-03      3.1630e+00      4.9750e+00
   1.0689e-02      1.1989e-03      3.3660e+00      4.7850e+00
   1.1661e-02      1.3101e-03      3.5590e+00      4.6110e+00
   1.2633e-02      1.4213e-03      3.7450e+00      4.4520e+00
   1.3605e-02      1.5325e-03      3.9220e+00      4.3050e+00
   1.4577e-02      1.6433e-03      4.0940e+00      4.1690e+00
   1.5548e-02      1.7538e-03      4.2600e+00      4.0430e+00
   1.6520e-02      1.8639e-03      4.4210e+00      3.9250e+00
   1.7492e-02      1.9737e-03      4.5780e+00      3.8150e+00
   1.9435e-02      2.1916e-03      4.8820e+00      3.6160e+00
   2.1865e-02      2.4587e-03      5.2480e+00      3.3990e+00
   2.4294e-02      2.7294e-03      5.6050e+00      3.2110e+00
   2.6724e-02      2.9775e-03      5.9550e+00      3.0450e+00
   2.9153e-02      3.2482e-03      6.3020e+00      2.8980e+00
   3.1583e-02      3.4963e-03      6.6470e+00      2.7670e+00
   3.4012e-02      3.7444e-03      6.9920e+00      2.6490e+00
   3.6441e-02      3.9700e-03      7.3360e+00      2.5420e+00
   3.8871e-02      4.2181e-03      7.6790e+00      2.4450e+00
   4.3730e-02      4.6692e-03      8.3660e+00      2.2740e+00
   4.8589e-02      5.0978e-03      9.0490e+00      2.1280e+00
   5.3447e-02      5.5038e-03      9.7260e+00      2.0020e+00
   5.8306e-02      5.9099e-03      1.0390e+01      1.8920e+00
   6.3165e-02      6.2708e-03      1.1050e+01      1.7950e+00
   6.8024e-02      6.6317e-03      1.1690e+01      1.7090e+00
   7.7742e-02      7.3309e-03      1.2920e+01      1.5620e+00
   8.7459e-02      7.9625e-03      1.4080e+01      1.4410e+00
   9.7177e-02      8.5490e-03      1.5150e+01      1.3390e+00
   1.0689e-01      9.1129e-03      1.6150e+01      1.2530e+00
   1.1661e-01      9.6543e-03      1.7080e+01      1.1780e+00
   1.2633e-01      1.0173e-02      1.7930e+01      1.1120e+00
   1.3605e-01      1.0669e-02      1.8720e+01      1.0540e+00
   1.4577e-01      1.1143e-02      1.9450e+01      1.0030e+00
   1.5548e-01      1.1617e-02      2.0130e+01      9.5660e-01
   1.6520e-01      1.2068e-02      2.0770e+01      9.1500e-01
   1.7492e-01      1.2496e-02      2.1360e+01      8.7720e-01
   1.9435e-01      1.3354e-02      2.2440e+01      8.1110e-01
   2.1865e-01      1.4369e-02      2.3620e+01      7.4250e-01
   2.4294e-01      1.5339e-02      2.4660e+01      6.8560e-01
   2.6724e-01      1.6263e-02      2.5610e+01      6.3760e-01
   2.9153e-01      1.7166e-02      2.6470e+01      5.9640e-01
   3.1583e-01      1.8045e-02      2.7280e+01      5.6070e-01
   3.4012e-01      1.8903e-02      2.8030e+01      5.2940e-01
   3.6441e-01      1.9737e-02      2.8750e+01      5.0170e-01
   3.8871e-01      2.0572e-02      2.9450e+01      4.7700e-01
   4.3730e-01      2.2151e-02      3.0760e+01      4.3490e-01
   4.8589e-01      2.3685e-02      3.1990e+01      4.0010e-01
   5.3447e-01      2.5151e-02      3.3170e+01      3.7090e-01
   5.8306e-01      2.6572e-02      3.4300e+01      3.4600e-01
   6.3165e-01      2.7948e-02      3.5390e+01      3.2450e-01
   6.8024e-01      2.9279e-02      3.6440e+01      3.0570e-01
   7.7742e-01      3.1850e-02      3.8430e+01      2.7440e-01
   8.7459e-01      3.4309e-02      4.0270e+01      2.4930e-01
   9.7177e-01      3.6655e-02      4.1980e+01      2.2870e-01
   1.0689e+00      3.8910e-02      4.3560e+01      2.1150e-01
   1.1661e+00      4.1076e-02      4.5020e+01      1.9690e-01
   1.2633e+00      4.3196e-02      4.6370e+01      1.8430e-01
   1.3605e+00      4.5249e-02      4.7610e+01      1.7330e-01
   1.4577e+00      4.7256e-02      4.8750e+01      1.6370e-01
   1.5548e+00      4.9241e-02      4.9800e+01      1.5510e-01
   1.6520e+00      5.1159e-02      5.0760e+01      1.4750e-01
   1.7492e+00      5.3053e-02      5.1630e+01      1.4060e-01
   1.9435e+00      5.6753e-02      5.3160e+01      1.2870e-01
   2.1865e+00      6.1242e-02      5.4650e+01      1.1660e-01
   2.4294e+00      6.5640e-02      5.5210e+01      1.0670e-01
   2.6724e+00      7.0016e-02      5.5830e+01      9.8390e-02
   2.9153e+00      7.4347e-02      5.6230e+01      9.1390e-02
   3.1583e+00      7.8655e-02      5.6450e+01      8.5380e-02
   3.4012e+00      8.2941e-02      5.6510e+01      8.0150e-02
   3.6441e+00      8.7227e-02      5.6460e+01      7.5570e-02
   3.8871e+00      9.1535e-02      5.6300e+01      7.1510e-02
   4.3730e+00      1.0020e-01      5.5770e+01      6.4640e-02
   4.8589e+00      1.0895e-01      5.5020e+01      5.9050e-02
   5.3447e+00      1.1786e-01      5.4130e+01      5.4390e-02
   5.8306e+00      1.2690e-01      5.3170e+01      5.0460e-02
   6.3165e+00      1.3611e-01      5.2150e+01      4.7080e-02
   6.8024e+00      1.4551e-01      5.1130e+01      4.4150e-02
   7.7742e+00      1.6491e-01      4.9080e+01      3.9320e-02
   8.7459e+00      1.8510e-01      4.7110e+01      3.5490e-02
   9.7177e+00      2.0615e-01      4.5250e+01      3.2370e-02
   1.0689e+01      2.2803e-01      4.3510e+01      2.9790e-02
   1.1661e+01      2.5079e-01      4.1900e+01      2.7600e-02
   1.2633e+01      2.7440e-01      4.0410e+01      2.5730e-02
   1.3605e+01      2.9885e-01      3.9020e+01      2.4110e-02
   1.4577e+01      3.2416e-01      3.7740e+01      2.2690e-02
   1.5548e+01      3.5033e-01      3.6550e+01      2.1440e-02
   1.6520e+01      3.7731e-01      3.5430e+01      2.0320e-02
   1.7492e+01      4.0514e-01      3.4400e+01      1.9330e-02
   1.9435e+01      4.6325e-01      3.2520e+01      1.7610e-02
   2.1865e+01      5.4041e-01      3.0470e+01      1.5870e-02
   2.4294e+01      6.2254e-01      2.8700e+01      1.4450e-02
   2.6724e+01      7.0954e-01      2.7160e+01      1.3280e-02
   2.9153e+01      8.0133e-01      2.5790e+01      1.2290e-02
   3.1583e+01      8.9783e-01      2.4570e+01      1.1450e-02
   3.4012e+01      9.9899e-01      2.3470e+01      1.0720e-02
   3.6441e+01      1.1048e+00      2.2470e+01      1.0080e-02
   3.8871e+01      1.2151e+00      2.1560e+01      9.5140e-03
   4.3730e+01      1.4492e+00      1.9980e+01      8.5640e-03
   4.8589e+01      1.7009e+00      1.8650e+01      7.7940e-03
   5.3447e+01      1.9698e+00      1.7510e+01      7.1560e-03
   5.8306e+01      2.2556e+00      1.6520e+01      6.6190e-03
   6.3165e+01      2.5489e+00      1.5650e+01      6.1600e-03
   6.8024e+01      2.8647e+00      1.4890e+01      5.7640e-03
   7.7742e+01      3.5640e+00      1.3610e+01      5.1110e-03
   8.7459e+01      4.3083e+00      1.2570e+01      4.5970e-03
   9.7177e+01      5.0978e+00      1.1710e+01      4.1800e-03
