#    Energy           Range       dE/dx (elec)    dE/dx (nucl)
#   [MeV/u]         [mg/cm2]     [MeV/(mg/cm2)]  [MeV/(mg/cm2)]
# ------------------------------------------------------------
   0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
   1.2513e-03      1.8783e-04      7.9510e-01      6.0120e+00
   1.3764e-03      2.0453e-04      8.3390e-01      5.9580e+00
   1.5015e-03      2.2130e-04      8.7100e-01      5.9010e+00
   1.6266e-03      2.3816e-04      9.0650e-01      5.8420e+00
   1.7518e-03      2.5511e-04      9.4080e-01      5.7800e+00
   1.8769e-03      2.7218e-04      9.7380e-01      5.7190e+00
   2.0020e-03      2.8932e-04      1.0060e+00      5.6560e+00
   2.1271e-03      3.0656e-04      1.0490e+00      5.5940e+00
   2.2523e-03      3.2389e-04      1.0850e+00      5.5330e+00
   2.5025e-03      3.5881e-04      1.1450e+00      5.4120e+00
   2.8153e-03      4.0307e-04      1.2120e+00      5.2660e+00
   3.1281e-03      4.4798e-04      1.2730e+00      5.1260e+00
   3.4409e-03      4.9351e-04      1.3330e+00      4.9930e+00
   3.7538e-03      5.3965e-04      1.3910e+00      4.8670e+00
   4.0666e-03      5.8637e-04      1.4480e+00      4.7470e+00
   4.3794e-03      6.3360e-04      1.5040e+00      4.6340e+00
   4.6922e-03      6.8132e-04      1.5590e+00      4.5270e+00
   5.0050e-03      7.2951e-04      1.6130e+00      4.4250e+00
   5.6306e-03      8.2717e-04      1.7180e+00      4.2360e+00
   6.2563e-03      9.2633e-04      1.8170e+00      4.0650e+00
   6.8819e-03      1.0268e-03      1.9100e+00      3.9090e+00
   7.5075e-03      1.1285e-03      1.9980e+00      3.7670e+00
   8.1331e-03      1.2313e-03      2.0800e+00      3.6360e+00
   8.7588e-03      1.3351e-03      2.1560e+00      3.5160e+00
   1.0010e-02      1.5454e-03      2.2970e+00      3.3010e+00
   1.1261e-02      1.7518e-03      2.4250e+00      3.1150e+00
   1.2513e-02      1.9707e-03      2.5450e+00      2.9520e+00
   1.3764e-02      2.1897e-03      2.6620e+00      2.8080e+00
   1.5015e-02      2.4087e-03      2.7760e+00      2.6800e+00
   1.6266e-02      2.6276e-03      2.8920e+00      2.5640e+00
   1.7518e-02      2.8466e-03      3.0090e+00      2.4600e+00
   1.8769e-02      3.0656e-03      3.1280e+00      2.3650e+00
   2.0020e-02      3.2845e-03      3.2510e+00      2.2780e+00
   2.1271e-02      3.5035e-03      3.3760e+00      2.1990e+00
   2.2523e-02      3.7225e-03      3.5050e+00      2.1250e+00
   2.5025e-02      4.1448e-03      3.7710e+00      1.9940e+00
   2.8153e-02      4.6609e-03      4.1200e+00      1.8540e+00
   3.1281e-02      5.1458e-03      4.4840e+00      1.7350e+00
   3.4409e-02      5.6306e-03      4.8620e+00      1.6330e+00
   3.7538e-02      6.0842e-03      5.2510e+00      1.5430e+00
   4.0666e-02      6.5221e-03      5.6500e+00      1.4640e+00
   4.3794e-02      6.9444e-03      6.0560e+00      1.3930e+00
   4.6922e-02      7.3511e-03      6.4680e+00      1.3300e+00
   5.0050e-02      7.7265e-03      6.8850e+00      1.2730e+00
   5.6306e-02      8.4459e-03      7.7260e+00      1.1750e+00
   6.2563e-02      9.1029e-03      8.5710e+00      1.0920e+00
   6.8819e-02      9.7285e-03      9.4120e+00      1.0210e+00
   7.5075e-02      1.0292e-02      1.0240e+01      9.5990e-01
   8.1331e-02      1.0823e-02      1.1060e+01      9.0640e-01
   8.7588e-02      1.1324e-02      1.1860e+01      8.5920e-01
   1.0010e-01      1.2247e-02      1.3400e+01      7.7960e-01
   1.1261e-01      1.3076e-02      1.4850e+01      7.1470e-01
   1.2513e-01      1.3842e-02      1.6200e+01      6.6090e-01
   1.3764e-01      1.4546e-02      1.7470e+01      6.1530e-01
   1.5015e-01      1.5218e-02      1.8640e+01      5.7610e-01
   1.6266e-01      1.5844e-02      1.9730e+01      5.4210e-01
   1.7518e-01      1.6438e-02      2.0750e+01      5.1230e-01
   1.8769e-01      1.7017e-02      2.1690e+01      4.8590e-01
   2.0020e-01      1.7564e-02      2.2570e+01      4.6230e-01
   2.1271e-01      1.8096e-02      2.3390e+01      4.4110e-01
   2.2523e-01      1.8612e-02      2.4150e+01      4.2190e-01
   2.5025e-01      1.9598e-02      2.5540e+01      3.8860e-01
   2.8153e-01      2.0771e-02      2.7060e+01      3.5420e-01
   3.1281e-01      2.1881e-02      2.8390e+01      3.2590e-01
   3.4409e-01      2.2945e-02      2.9560e+01      3.0210e-01
   3.7538e-01      2.3977e-02      3.0600e+01      2.8180e-01
   4.0666e-01      2.4978e-02      3.1550e+01      2.6430e-01
   4.3794e-01      2.5948e-02      3.2410e+01      2.4890e-01
   4.6922e-01      2.6886e-02      3.3200e+01      2.3540e-01
   5.0050e-01      2.7809e-02      3.3930e+01      2.2340e-01
   5.6306e-01      2.9608e-02      3.5240e+01      2.0300e-01
   6.2563e-01      3.1344e-02      3.6390e+01      1.8630e-01
   6.8819e-01      3.3017e-02      3.7410e+01      1.7230e-01
   7.5075e-01      3.4675e-02      3.8310e+01      1.6030e-01
   8.1331e-01      3.6271e-02      3.9110e+01      1.5010e-01
   8.7588e-01      3.7850e-02      3.9820e+01      1.4110e-01
   1.0010e+00      4.0932e-02      4.1030e+01      1.2630e-01
   1.1261e+00      4.3935e-02      4.1980e+01      1.1450e-01
   1.2513e+00      4.6891e-02      4.2720e+01      1.0480e-01
   1.3764e+00      4.9784e-02      4.3280e+01      9.6720e-02
   1.5015e+00      5.2662e-02      4.3700e+01      8.9880e-02
   1.6266e+00      5.5509e-02      4.3980e+01      8.4000e-02
   1.7518e+00      5.8340e-02      4.4160e+01      7.8890e-02
   1.8769e+00      6.1155e-02      4.4250e+01      7.4400e-02
   2.0020e+00      6.3986e-02      4.4260e+01      7.0430e-02
   2.1271e+00      6.6801e-02      4.4440e+01      6.6880e-02
   2.2523e+00      6.9616e-02      4.4380e+01      6.3700e-02
   2.5025e+00      7.5278e-02      4.3920e+01      5.8210e-02
   2.8153e+00      8.2426e-02      4.3430e+01      5.2620e-02
   3.1281e+00      8.9668e-02      4.2810e+01      4.8070e-02
   3.4409e+00      9.7035e-02      4.2090e+01      4.4280e-02
   3.7538e+00      1.0453e-01      4.1320e+01      4.1070e-02
   4.0666e+00      1.1216e-01      4.0540e+01      3.8320e-02
   4.3794e+00      1.1995e-01      3.9750e+01      3.5940e-02
   4.6922e+00      1.2789e-01      3.8970e+01      3.3850e-02
   5.0050e+00      1.3598e-01      3.8210e+01      3.2010e-02
   5.6306e+00      1.5267e-01      3.6760e+01      2.8890e-02
   6.2563e+00      1.7000e-01      3.5410e+01      2.6350e-02
   6.8819e+00      1.8797e-01      3.4160e+01      2.4240e-02
   7.5075e+00      2.0660e-01      3.3010e+01      2.2470e-02
   8.1331e+00      2.2585e-01      3.1940e+01      2.0940e-02
   8.7588e+00      2.4575e-01      3.0950e+01      1.9620e-02
   1.0010e+01      2.8738e-01      2.9150e+01      1.7450e-02
   1.1261e+01      3.3152e-01      2.7560e+01      1.5730e-02
   1.2513e+01      3.7813e-01      2.6130e+01      1.4330e-02
   1.3764e+01      4.2726e-01      2.4830e+01      1.3170e-02
   1.5015e+01      4.7890e-01      2.3630e+01      1.2200e-02
   1.6266e+01      5.3311e-01      2.2530e+01      1.1360e-02
   1.7518e+01      5.8992e-01      2.1520e+01      1.0640e-02
   1.8769e+01      6.4934e-01      2.0600e+01      1.0000e-02
   2.0020e+01      7.1137e-01      1.9750e+01      9.4470e-03
   2.1271e+01      7.7599e-01      1.8970e+01      8.9500e-03
   2.2523e+01      8.4317e-01      1.8280e+01      8.5060e-03
   2.5025e+01      9.8472e-01      1.7100e+01      7.7430e-03
   2.8153e+01      1.1737e+00      1.6030e+01      6.9700e-03
   3.1281e+01      1.3743e+00      1.5170e+01      6.3430e-03
   3.4409e+01      1.5797e+00      1.4220e+01      5.8240e-03
   3.7538e+01      1.8143e+00      1.3390e+01      5.3870e-03
   4.0666e+01      2.0489e+00      1.2670e+01      5.0130e-03
   4.3794e+01      2.3148e+00      1.2030e+01      4.6900e-03
   4.6922e+01      2.5807e+00      1.1460e+01      4.4080e-03
   5.0050e+01      2.8466e+00      1.0950e+01      4.1600e-03
   5.6306e+01      3.4566e+00      1.0070e+01      3.7410e-03
