#    Energy           Range       dE/dx (elec)    dE/dx (nucl)
#   [MeV/u]         [mg/cm2]     [MeV/(mg/cm2)]  [MeV/(mg/cm2)]
# ------------------------------------------------------------
   0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
   1.9631e-03      3.0688e-04      2.1990e+00      4.2150e+00
   2.1594e-03      3.3540e-04      2.2640e+00      4.1140e+00
   2.3557e-03      3.6420e-04      2.3280e+00      4.0180e+00
   2.5520e-03      3.9327e-04      2.3960e+00      3.9270e+00
   2.7483e-03      4.2234e-04      2.4670e+00      3.8390e+00
   2.9446e-03      4.5168e-04      2.5370e+00      3.7560e+00
   3.1410e-03      4.8102e-04      2.6060e+00      3.6770e+00
   3.3373e-03      5.1037e-04      2.6730e+00      3.6010e+00
   3.5336e-03      5.3971e-04      2.7380e+00      3.5290e+00
   3.9262e-03      5.9895e-04      2.8610e+00      3.3940e+00
   4.4170e-03      6.7327e-04      3.0000e+00      3.2410e+00
   4.9077e-03      7.4814e-04      3.1240e+00      3.1040e+00
   5.3985e-03      8.2301e-04      3.2360e+00      2.9790e+00
   5.8893e-03      8.9842e-04      3.3380e+00      2.8660e+00
   6.3801e-03      9.7384e-04      3.4310e+00      2.7630e+00
   6.8708e-03      1.0498e-03      3.5160e+00      2.6680e+00
   7.3616e-03      1.1258e-03      3.5950e+00      2.5800e+00
   7.8524e-03      1.2020e-03      3.6690e+00      2.4990e+00
   8.8339e-03      1.3550e-03      3.8050e+00      2.3540e+00
   9.8155e-03      1.5083e-03      3.9280e+00      2.2270e+00
   1.0797e-02      1.6622e-03      4.0430e+00      2.1150e+00
   1.1779e-02      1.8160e-03      4.1530e+00      2.0160e+00
   1.2760e-02      1.9699e-03      4.2600e+00      1.9270e+00
   1.3742e-02      2.1232e-03      4.3660e+00      1.8460e+00
   1.5705e-02      2.4279e-03      4.5830e+00      1.7070e+00
   1.7668e-02      2.7290e-03      4.8090e+00      1.5900e+00
   1.9631e-02      3.0167e-03      5.0460e+00      1.4900e+00
   2.1594e-02      3.3184e-03      5.2960e+00      1.4030e+00
   2.3557e-02      3.5926e-03      5.5540e+00      1.3280e+00
   2.5520e-02      3.8668e-03      5.8210e+00      1.2610e+00
   2.7483e-02      4.1411e-03      6.0940e+00      1.2010e+00
   2.9446e-02      4.3879e-03      6.3710e+00      1.1480e+00
   3.1410e-02      4.6622e-03      6.6520e+00      1.0990e+00
   3.3373e-02      4.9090e-03      6.9350e+00      1.0550e+00
   3.5336e-02      5.1284e-03      7.2200e+00      1.0150e+00
   3.9262e-02      5.5946e-03      7.7930e+00      9.4460e-01
   4.4170e-02      6.1156e-03      8.5080e+00      8.7050e-01
   4.9077e-02      6.6093e-03      9.2180e+00      8.0830e-01
   5.3985e-02      7.1029e-03      9.9190e+00      7.5540e-01
   5.8893e-02      7.5417e-03      1.0610e+01      7.0970e-01
   6.3801e-02      7.9531e-03      1.1290e+01      6.6980e-01
   6.8708e-02      8.3370e-03      1.1950e+01      6.3460e-01
   7.3616e-02      8.7210e-03      1.2600e+01      6.0320e-01
   7.8524e-02      9.0775e-03      1.3240e+01      5.7520e-01
   8.8339e-02      9.7631e-03      1.4470e+01      5.2700e-01
   9.8155e-02      1.0394e-02      1.5640e+01      4.8690e-01
   1.0797e-01      1.0970e-02      1.6750e+01      4.5310e-01
   1.1779e-01      1.1518e-02      1.7800e+01      4.2410e-01
   1.2760e-01      1.2039e-02      1.8800e+01      3.9880e-01
   1.3742e-01      1.2533e-02      1.9730e+01      3.7670e-01
   1.5705e-01      1.3465e-02      2.1450e+01      3.3970e-01
   1.7668e-01      1.4343e-02      2.2980e+01      3.0990e-01
   1.9631e-01      1.5166e-02      2.4330e+01      2.8520e-01
   2.1594e-01      1.5934e-02      2.5520e+01      2.6460e-01
   2.3557e-01      1.6674e-02      2.6590e+01      2.4690e-01
   2.5520e-01      1.7387e-02      2.7540e+01      2.3160e-01
   2.7483e-01      1.8100e-02      2.8390e+01      2.1830e-01
   2.9446e-01      1.8758e-02      2.9160e+01      2.0650e-01
   3.1410e-01      1.9416e-02      2.9860e+01      1.9600e-01
   3.3373e-01      2.0075e-02      3.0490e+01      1.8670e-01
   3.5336e-01      2.0705e-02      3.1070e+01      1.7820e-01
   3.9262e-01      2.1940e-02      3.2080e+01      1.6360e-01
   4.4170e-01      2.3448e-02      3.3120e+01      1.4860e-01
   4.9077e-01      2.4901e-02      3.3950e+01      1.3630e-01
   5.3985e-01      2.6327e-02      3.4620e+01      1.2600e-01
   5.8893e-01      2.7726e-02      3.5150e+01      1.1720e-01
   6.3801e-01      2.9097e-02      3.5560e+01      1.0970e-01
   6.8708e-01      3.0469e-02      3.5880e+01      1.0310e-01
   7.3616e-01      3.1840e-02      3.6120e+01      9.7370e-02
   7.8524e-01      3.3184e-02      3.6290e+01      9.2260e-02
   8.8339e-01      3.5871e-02      3.6470e+01      8.3590e-02
   9.8155e-01      3.8559e-02      3.6500e+01      7.6500e-02
   1.0797e+00      4.1246e-02      3.6420e+01      7.0590e-02
   1.1779e+00      4.3934e-02      3.6260e+01      6.5580e-02
   1.2760e+00      4.6649e-02      3.6040e+01      6.1280e-02
   1.3742e+00      4.9364e-02      3.5790e+01      5.7540e-02
   1.5705e+00      5.4904e-02      3.5190e+01      5.1350e-02
   1.7668e+00      6.0526e-02      3.4530e+01      4.6430e-02
   1.9631e+00      6.6257e-02      3.3850e+01      4.2420e-02
   2.1594e+00      7.2071e-02      3.3520e+01      3.9090e-02
   2.3557e+00      7.7968e-02      3.2980e+01      3.6270e-02
   2.5520e+00      8.3974e-02      3.2290e+01      3.3850e-02
   2.7483e+00      9.0117e-02      3.1630e+01      3.1750e-02
   2.9446e+00      9.6369e-02      3.1000e+01      2.9910e-02
   3.1410e+00      1.0276e-01      3.0390e+01      2.8280e-02
   3.3373e+00      1.0929e-01      2.9800e+01      2.6830e-02
   3.5336e+00      1.1592e-01      2.9230e+01      2.5530e-02
   3.9262e+00      1.2961e-01      2.8160e+01      2.3290e-02
   4.4170e+00      1.4743e-01      2.6930e+01      2.1020e-02
   4.9077e+00      1.6603e-01      2.5790e+01      1.9170e-02
   5.3985e+00      1.8544e-01      2.4750e+01      1.7640e-02
   5.8893e+00      2.0566e-01      2.3790e+01      1.6340e-02
   6.3801e+00      2.2669e-01      2.2910e+01      1.5230e-02
   6.8708e+00      2.4849e-01      2.2090e+01      1.4270e-02
   7.3616e+00      2.7109e-01      2.1320e+01      1.3430e-02
   7.8524e+00      2.9448e-01      2.0610e+01      1.2690e-02
   8.8339e+00      3.4366e-01      1.9330e+01      1.1430e-02
   9.8155e+00      3.9595e-01      1.8210e+01      1.0420e-02
   1.0797e+01      4.5135e-01      1.7220e+01      9.5730e-03
   1.1779e+01      5.0985e-01      1.6340e+01      8.8620e-03
   1.2760e+01      5.7139e-01      1.5560e+01      8.2540e-03
   1.3742e+01      6.3594e-01      1.4850e+01      7.7270e-03
   1.5705e+01      7.7392e-01      1.3630e+01      6.8610e-03
